#{"t_start": 1715981463.4370708, "env_id": "ContinuousJumps-v0"}
r,l,t
1.740522,8,1.543203
-0.002747,5,2.026093
19.483191,17,3.581307
0.311521,10,4.480814
-1.606784,5,4.952124
3.86262,5,5.407877
4.318665,6,5.964849
-1.314955,5,6.436891
6.766,8,7.180316
12.737769,19,8.928466
1.349675,3,9.22734
-2.287391,4,9.574586
-1.23799,5,10.014455
3.069557,4,10.375453
5.629443,9,11.221382
-2.071169,6,11.765569
-4.564539,9,12.560271
7.842363,9,13.513179
6.674783,9,14.333687
0.573045,12,15.435547
2.341557,7,16.032859
0.834887,6,16.576246
-6.103381,9,17.409813
6.689408,14,18.677738
-4.624951,8,19.429984
-3.944975,7,20.041647
7.998083,9,20.882932
0.043964,4,21.230999
3.863015,9,22.059442
-1.628229,4,22.425533
4.087521,7,23.054003
4.410093,13,24.223487
4.424221,6,24.846997
2.188724,4,25.239524
-1.115204,7,25.886109
0.597238,6,26.435362
-1.351956,6,26.996747
3.077091,7,27.635189
-1.559981,6,28.180854
1.707991,3,28.442393
1.943249,3,28.730737
4.761821,7,29.376276
4.414013,6,29.891614
9.226892,9,30.699134
2.404637,5,31.168607
3.976305,5,31.643724
-8.1588,11,32.644155
0.168935,4,33.032268
1.804516,6,33.579659
-4.361053,6,34.107057
6.271289,11,35.084259
7.403558,10,36.001093
-1.873823,7,36.724714
3.182504,8,37.463644
2.544285,7,38.093172
-4.027098,6,38.642528
-1.891194,5,39.071214
0.331503,7,39.751194
0.20557,6,40.298405
6.839436,8,41.015145
-0.082646,7,41.659019
1.141535,6,42.209193
-2.549173,6,42.727932
-2.485147,5,43.173009
2.585743,4,43.560035
1.040466,3,43.837673
1.052219,7,44.464886
-0.373587,8,45.171224
-0.332314,5,45.625379
-2.313444,5,46.095723
17.692,20,47.967242
-0.091514,4,48.34693
16.166745,20,50.124836
4.190141,6,50.661452
-0.57116,3,50.949774
-0.598246,3,51.227142
2.822592,5,51.698408
22.225564,18,53.336068
-0.861602,9,54.155856
-3.064708,4,54.545854
6.610492,7,55.175505
1.23742,6,55.72128
4.326878,5,56.168318
-4.147997,5,56.633367
3.434606,5,57.081694
-1.709364,6,57.615935
2.241912,7,58.240994
3.53596,5,58.701327
-5.39424,12,59.861605
24.1606,16,61.292566
5.670697,6,61.832659
-1.607333,4,62.177964
3.29148,9,62.980225
1.736294,8,63.728165
2.631134,5,64.185681
-0.998987,14,65.451043
2.956052,6,65.990011
9.838218,12,67.052595
-0.091909,8,67.747503
-1.07672,7,68.394855
-2.315807,3,68.683118
-2.612642,3,68.953632
-1.83715,4,69.35611
3.663061,6,69.904536
3.136253,4,70.250384
-1.495153,7,70.887201
15.483316,12,72.002071
6.258246,9,72.8054
6.213951,9,73.631381
3.318835,6,74.163547
2.614119,5,74.612547
-1.145353,5,75.072325
4.296423,5,75.518853
-1.903924,4,75.877523
1.96342,5,76.347542
2.039159,5,76.800374
-1.788711,7,77.451004
1.424491,5,77.879403
3.886033,7,78.510668
-1.835871,6,79.071224
18.630585,20,80.832657
14.762188,19,82.54435
3.532089,4,83.017936
-3.924721,6,83.544903
4.735185,9,84.364146
-0.7116,6,84.896171
-1.221229,4,85.253618
15.838387,20,87.018017
-2.631709,4,87.375916
-1.56157,8,88.090488
-0.422743,5,88.523505
17.878644,20,90.319268
-1.533977,4,90.709896
2.479086,5,91.179166
3.345769,9,91.984791
-1.943497,4,92.342266
-0.517188,5,92.800924
-2.144072,7,93.420934
9.435729,19,95.14049
-3.268778,7,95.774561
1.716709,20,97.566603
6.30234,8,98.298061
1.972475,5,98.757254
18.627829,20,100.547822
-2.636304,6,101.082232
-2.850216,4,101.42922
13.776134,20,103.150195
7.14336,9,103.902908
1.880902,5,104.357563
2.504584,7,104.981632
0.539386,5,105.412142
3.537501,6,106.042069
18.794139,20,107.764358
16.830223,20,109.527353
19.223979,20,111.241634
0.525252,5,111.70046
-0.376293,5,112.13749
-1.288626,6,112.674497
33.105445,20,114.391608
-0.518223,6,114.937244
-6.111565,16,116.33987
-1.335895,4,116.730142
0.724192,12,117.844836
2.898692,8,118.538214
3.233575,8,119.237103
33.83643,20,120.948811
4.834604,6,121.480101
2.639529,4,121.836681
4.001102,6,122.353137
-1.684494,6,122.885595
10.011475,20,124.593788
0.550992,5,125.04034
14.242326,20,126.784789
-1.336316,7,127.385873
-1.669268,8,128.073783
-1.701917,5,128.620345
0.878908,5,129.054011
18.08599,20,130.78116
0.151391,4,131.125805
3.261914,8,131.821882
6.45538,7,132.435238
4.419515,7,133.049709
38.749931,20,134.816516
-2.289304,12,135.871862
-3.348126,11,136.870107
-1.224731,6,137.386779
-0.350446,4,137.756198
-0.914319,4,138.135953
2.259104,4,138.495293
8.270745,13,139.754912
4.454049,7,140.367927
13.760049,20,142.077695
12.582188,15,143.338173
1.113797,7,143.956648
-0.556817,8,144.625232
-0.647536,3,144.889212
0.307823,4,145.22115
-0.883718,5,145.6573
15.134958,20,147.322687
3.372601,6,147.867643
-2.625562,9,148.640091
2.597827,8,149.377706
-1.566761,4,149.74375
15.680251,20,151.522063
-2.300887,7,152.159173
-6.367387,12,153.20304
37.447524,20,154.916777
2.530146,6,155.45189
-3.754486,5,155.895496
19.092655,20,157.638246
-0.945614,6,158.196429
-0.612426,7,158.794487
-1.345228,5,159.217677
11.061776,20,160.87851
-2.530714,5,161.371645
-0.674743,5,161.821685
0.525131,7,162.487679
-0.690428,12,163.522007
1.792938,4,163.865739
1.940733,6,164.364898
-2.504337,7,164.966915
7.555707,10,165.832589
-2.148116,5,166.276473
-5.170092,20,168.007506
-2.333886,11,168.946811
-0.496094,4,169.273104
-1.319665,7,169.885384
6.027268,10,170.729861
4.642359,13,171.817407
-3.029613,10,172.651374
4.829211,14,173.961226
3.242769,6,174.473762
-3.408556,12,175.566494
-1.963766,9,176.336577
4.013114,11,177.285074
