#{"t_start": 1715981463.4329922, "env_id": "ContinuousJumps-v0"}
r,l,t
-1.203761,4,89.683431
6.33484,8,90.404345
1.143793,4,90.784039
-1.462422,5,91.253757
0.671238,7,91.8607
9.580355,10,92.775002
4.673145,8,93.49456
4.200746,5,93.931093
5.009384,7,94.618082
15.546242,20,96.384878
9.576993,12,97.461528
26.384634,20,99.295527
14.621341,16,100.700149
-0.016708,4,101.056556
17.511983,20,102.786888
10.156461,15,104.086831
0.018792,10,104.955697
0.066055,8,105.671838
2.743521,8,106.43867
-0.154947,6,106.951674
-0.361589,4,107.294914
-4.93986,12,108.366689
-0.402371,10,109.247826
0.304334,9,110.025024
1.216058,5,110.426544
3.406672,7,111.048689
10.195394,15,112.381037
-0.844347,5,112.847885
37.516853,20,114.565633
0.102455,6,115.110739
2.530163,5,115.544336
26.330587,20,117.408255
1.13809,7,117.998807
-2.770055,6,118.502316
-1.546386,8,119.211182
-0.785897,7,119.812294
-1.086847,4,120.14436
1.36506,5,120.58944
-0.790121,5,121.032086
2.288424,6,121.553475
3.413457,7,122.169549
18.766964,20,123.885622
4.859694,9,124.668177
7.80874,8,125.36288
16.720744,12,126.410083
3.532846,6,126.947925
-1.021373,7,127.548262
-0.696627,7,128.15782
-4.246007,6,128.771748
0.554323,10,129.633417
5.226091,12,130.676841
13.583592,20,132.407382
13.110558,20,134.184298
0.177389,4,134.551705
3.328828,6,135.04626
1.348979,5,135.490683
16.81714,20,137.27113
3.871049,6,137.829296
-0.248512,6,138.381139
-0.724388,7,139.017606
5.705127,7,139.717924
2.767647,6,140.263794
-0.671393,6,140.765927
-4.554407,7,141.382228
2.200439,6,141.895776
8.058306,11,142.797939
-0.676823,4,143.143456
-1.913304,7,143.772878
1.842742,11,144.698292
22.707214,20,146.40798
3.748689,8,147.055194
-0.250165,6,147.584592
1.768598,10,148.45488
1.930177,8,149.173145
-0.929645,4,149.551618
-0.500561,9,150.300668
-5.214431,9,151.151891
-1.315688,5,151.594555
-0.516749,5,152.044915
3.677628,6,152.580476
3.295614,5,153.011184
-4.153297,19,154.622397
-3.001561,9,155.425878
-2.381855,6,155.97061
38.779987,20,157.73388
-3.306025,9,158.523586
-1.619604,10,159.378958
19.078319,20,161.043955
1.58865,4,161.445701
13.82262,20,163.249408
13.81808,20,164.941078
-0.130456,10,165.807675
-5.243913,12,166.845078
3.912645,8,167.517748
-0.821015,3,167.80582
-0.245981,3,168.093833
-3.804358,8,168.764731
2.090023,10,169.601781
14.068616,20,171.300983
3.259034,7,171.901841
0.301735,11,172.821936
0.57749,4,173.239185
-1.933792,5,173.67889
-0.377268,4,174.046075
0.661456,6,174.546966
14.989145,20,176.311712
-1.706465,4,176.670355
17.729243,20,178.388121
13.337474,20,180.125526
0.062389,4,180.467537
3.560179,11,181.388214
-2.355568,7,182.012951
2.870217,9,182.770476
13.210351,20,184.594718
-1.86961,8,185.311875
35.455083,20,187.010774
-0.420738,7,187.639486
17.279702,20,189.326644
18.937908,20,191.002763
-1.841223,5,191.437165
-1.118465,4,191.803404
4.839738,14,193.00346
-1.150151,8,193.706212
38.745529,20,195.491924
-4.816201,9,196.249612
0.291732,6,196.754773
6.99968,20,198.480785
-0.963197,6,198.991744
2.181335,12,200.042961
38.729832,20,201.802454
-2.175778,9,202.576148
12.201762,20,204.294162
-2.275082,3,204.572574
-1.094941,5,204.988065
-3.273204,7,205.635938
1.989014,7,206.218555
36.551555,20,208.050945
-1.679757,6,208.590934
-5.071051,13,209.751618
2.416619,3,210.019723
-0.052637,6,210.536814
18.769518,20,212.217568
38.389308,20,213.927637
-1.90903,12,215.009444
0.767688,10,215.895876
-2.70146,10,216.786185
-1.315232,6,217.345755
2.712766,7,218.026751
-1.635513,13,219.150666
4.406336,9,219.933051
-1.917354,7,220.502869
9.790068,20,222.250005
-0.328597,4,222.595571
7.57143,14,223.812067
3.940991,7,224.413459
1.074964,4,224.780411
-0.01208,4,225.13454
7.41804,13,226.195293
-1.344238,5,226.637583
13.373429,20,228.382081
-3.199873,7,229.065721
-2.293273,10,229.955148
-0.48397,7,230.545628
15.981493,20,232.300583
12.736592,20,233.990516
9.762931,20,235.664787
-6.342593,15,236.941651
0.202628,8,237.609808
0.843477,10,238.512908
-2.547078,12,239.526525
-0.719848,4,239.94829
3.528179,7,240.564834
1.633299,8,241.21068
9.06633,20,242.88034
37.579876,20,244.587618
-2.240837,10,245.431985
-1.438211,5,245.879029
-1.065164,8,246.572602
5.736649,12,247.59635
-1.556324,3,247.843768
16.675268,20,249.580302
2.744033,6,250.101248
-5.461318,8,250.791968
6.176064,16,252.294648
1.244356,5,252.732687
37.588499,20,254.418466
-5.078018,10,255.309386
1.26732,4,255.681223
-4.350423,8,256.397569
0.214916,10,257.261435
0.057259,7,257.950227
4.120053,12,259.016701
-4.467012,12,260.076258
-3.158067,7,260.686156
-1.252118,5,261.105948
7.868235,20,262.922548
1.285255,6,263.434834
5.62894,12,264.453323
-1.857854,7,265.070639
-6.067167,13,266.159206
-1.085831,5,266.622534
-1.599961,8,267.309765
18.138251,20,269.055379
-2.180405,14,270.200645
0.231114,6,270.753993
-0.65907,8,271.414908
17.854222,20,273.115525
-0.299104,12,274.231705
-0.86835,5,274.664069
16.997741,20,276.334316
1.15026,6,276.860293
11.275844,20,279.691856
18.788878,20,281.403654
-1.469537,7,282.015077
14.190619,20,283.705499
17.582715,20,285.478054
0.011441,7,286.037956
8.117339,20,287.725537
28.05295,20,289.398162
2.502899,8,290.100555
15.18575,20,291.789701
38.76278,20,293.485441
-1.504171,6,293.992474
-0.30142,4,294.343633
-2.872719,5,294.755855
-3.082853,10,295.642684
-0.142035,17,297.214428
-1.112222,5,297.642876
-1.468449,3,297.922206
14.289963,20,299.647683
0.338771,5,300.099616
1.017492,4,300.422905
18.557809,20,302.09411
-0.808469,6,302.638176
-0.687222,6,303.157021
-0.190781,6,303.644306
0.400136,9,304.400782
0.716159,8,305.092569
2.098422,10,305.959905
-2.486655,3,306.218331
-1.208788,11,307.157499
1.3335,14,308.413905
17.988338,20,310.071517
37.02086,20,311.794662
2.004021,6,312.357393
11.853422,20,314.056146
-0.431669,5,314.471668
38.397011,20,316.199284
17.001931,20,317.901254
14.192983,20,319.690628
-2.465133,5,320.13808
0.465893,6,320.636284
2.856122,8,321.299307
3.75219,8,322.015322
0.377722,6,322.564204
38.645441,20,324.251886
1.366338,7,324.884874
-2.327826,8,325.578635
-0.737213,4,325.936839
-0.991984,7,326.537611
18.254356,20,328.253834
19.267381,20,330.093122
16.342462,20,331.802138
4.075774,8,332.482125
0.969016,6,332.99705
37.74518,20,334.71112
16.567686,20,336.444438
9.42408,20,338.176564
-0.864207,6,338.668355
0.124021,7,339.281687
-5.562883,11,340.279595
0.007025,13,341.529008
3.354522,14,342.794589
0.333607,5,343.322548
-0.34882,7,344.028383
35.361001,20,345.864691
-5.15809,13,346.987436
3.025455,6,347.545071
0.336901,5,348.036876
13.795305,20,349.767151
2.571971,8,350.46788
-6.4534,18,352.01581
-1.046171,5,352.983472
0.189315,5,353.660196
3.068305,4,354.244784
16.292458,20,356.362552
-1.741585,13,357.498476
-0.882408,4,357.843274
5.44662,20,359.519349
-1.066553,5,359.968388
-9.575992,16,361.302815
-0.803003,5,361.722577
16.723363,20,363.631045
37.427241,20,365.556443
0.316599,3,365.835501
19.336604,20,367.776751
0.851975,7,368.360673
-1.787604,3,368.634696
-0.991554,8,369.330565
8.713651,20,371.195376
-0.696268,6,371.70756
1.777059,4,372.041722
-0.110565,10,372.95201
-0.479428,5,373.401993
9.698055,20,375.094062
-2.027977,5,375.509061
-0.158804,6,376.070684
-0.293223,5,376.498833
2.726438,6,377.257912
-0.206626,6,377.773534
-2.045408,7,378.373537
9.749181,20,380.280275
0.606666,4,380.655342
37.580504,20,382.461007
-4.342884,16,383.930374
13.320174,20,385.814081
0.091374,6,386.377114
-0.213413,6,386.967853
14.190388,20,388.886316
-2.329321,5,389.346564
17.891737,20,391.235412
-1.842397,13,392.712474
16.640454,20,394.602587
17.353282,20,396.309747
7.613043,20,398.024608
-1.367383,5,398.469798
-2.404789,5,398.889351
1.14761,6,399.409228
35.55611,20,401.160286
18.346067,20,402.855542
18.333912,20,404.493802
3.096871,9,405.243093
6.506975,20,406.949609
9.813198,20,408.650573
9.486093,20,410.303129
16.124793,20,412.084262
3.972529,10,412.93505
-0.807289,5,413.35402
-1.325675,5,413.767932
-1.563443,7,414.360794
1.643391,6,414.874325
-0.04282,5,415.343163
38.605296,20,417.052659
9.93051,20,418.805006
2.64027,10,419.675266
-1.339699,5,420.114572
-0.682726,6,420.619522
10.389918,20,422.393152
-2.145779,5,422.820723
-2.754626,6,423.307464
3.444367,11,424.241727
16.57393,20,425.913042
2.336914,10,426.761447
18.835882,20,428.480611
10.015851,20,430.18561
7.741425,20,431.871292
-0.930996,9,432.626025
0.081814,7,433.313463
-1.113098,7,433.910917
-0.953428,13,435.010434
-1.573909,6,435.545835
-0.392201,4,435.88917
-3.403655,8,436.559346
-2.730272,5,436.980209
-0.64301,4,437.326276
-2.561777,20,439.023415
17.681247,20,440.722521
6.097837,11,441.616534
13.978619,20,443.365675
0.275765,4,443.712231
0.051325,6,444.316092
-1.037564,5,444.757528
2.27301,5,445.189417
-0.429913,5,445.597542
38.74766,20,447.262577
18.616068,20,448.95447
14.244943,20,450.632438
16.040078,20,452.335505
18.556506,20,454.082446
-0.796107,7,454.676783
12.302572,20,456.472604
15.273884,20,458.187311
3.80789,6,458.708508
-1.69642,5,459.109719
-1.303696,6,459.596477
-0.143023,4,459.959492
-2.854194,6,460.502259
13.849525,20,462.201134
-0.085378,6,462.713575
-2.815382,5,463.158696
2.699499,10,464.01435
0.044503,10,464.902737
6.952081,20,466.670182
7.334421,20,468.366539
-0.968722,6,468.862406
-0.246038,3,469.104534
0.244822,4,469.435003
15.767484,20,471.203927
10.570456,20,472.892773
-1.599985,5,473.339332
-0.965906,7,473.934465
3.915475,10,474.789145
18.982347,20,476.463021
2.31384,7,477.107638
-0.425094,4,477.541159
-2.838429,5,477.961291
7.59536,20,479.660287
1.566891,5,480.091511
0.327887,12,481.144192
5.848387,8,481.863567
32.379603,20,483.534808
12.910831,20,485.256451
-2.444857,5,485.680128
-2.143377,5,486.139229
-3.20247,6,486.669242
-1.100214,5,487.077375
16.527953,20,488.847698
0.143333,5,489.278949
-0.125051,5,489.679525
-1.219807,5,490.122258
-0.384387,6,490.656483
-1.218945,5,491.096576
-1.260976,5,491.521482
17.325217,20,493.226809
3.19072,5,493.650312
18.355234,20,495.337073
18.911907,20,497.123266
12.721438,20,498.893915
0.359587,11,499.934101
0.060638,5,500.355717
3.884388,7,500.945301
-0.70907,3,501.234588
-4.105828,8,501.915691
0.499332,5,502.32769
-2.745703,5,502.771696
-1.110693,7,503.388837
6.958645,20,505.090579
-2.637634,5,505.524425
0.976085,13,506.684036
18.816104,20,508.40347
6.821966,20,510.136732
18.16723,20,511.902802
0.282538,11,512.828657
-2.55287,15,514.124216
3.237112,8,514.792266
-0.163374,4,515.127372
3.93898,8,515.819864
2.836852,7,516.44915
-2.822936,6,516.9753
8.650465,20,518.692239
-1.850466,6,519.206934
-0.047307,5,519.64911
0.290693,7,520.242441
-0.390169,5,520.678644
-3.981998,9,521.438685
-0.260886,6,522.045748
-2.763036,6,522.575927
34.375799,20,524.249271
1.012752,6,524.78463
4.393586,10,525.638085
-0.171133,3,525.915059
3.01512,9,526.726147
-1.934008,5,527.172915
-0.326583,8,527.835387
-0.99134,13,528.914168
10.210521,20,530.595519
0.013353,6,531.106159
-1.34099,6,531.63694
-2.048238,5,532.078228
17.757303,20,533.85436
18.002181,20,535.544485
2.940266,7,536.112115
-0.552273,3,536.386201
-1.433623,5,536.834102
17.523169,20,538.636384
-2.889292,5,539.071375
-0.371947,5,539.525378
16.670149,20,541.208034
0.414233,6,541.726099
-1.480852,5,542.166467
-0.859683,6,542.675588
0.712364,7,543.239838
2.83745,5,543.657853
10.57031,20,545.525688
4.368899,12,546.588501
0.124394,6,547.112202
-1.58239,5,547.581636
-2.892689,5,548.042591
2.803109,7,548.678087
2.854714,8,549.385146
19.185627,20,551.072404
-2.594289,6,551.577205
-4.363232,19,555.03558
1.188251,5,555.489415
1.247494,8,556.186146
-1.493909,7,556.775757
-1.853522,10,557.745895
2.243688,4,558.128804
-2.54006,6,558.679607
-0.575719,3,558.937286
-0.37317,5,559.360887
8.553624,20,561.06827
38.536885,20,562.803106
8.591588,20,564.517098
16.915697,20,566.244245
0.45228,4,566.58899
3.103188,6,567.099471
17.241262,20,568.889556
2.22732,7,569.499877
1.867635,7,570.100973
4.917048,7,570.731956
17.257343,20,572.516695
15.906602,20,574.171147
18.265733,20,575.883264
9.745395,20,577.564749
7.320378,20,579.32373
14.727523,20,581.015767
38.714373,20,582.6984
-2.208709,5,583.105325
-2.777941,5,583.546157
-1.980496,5,583.997913
-2.880208,5,584.454568
-3.329963,8,585.129538
13.951385,20,586.845804
-0.915615,6,587.364799
-3.369251,6,587.908165
0.370844,6,588.394179
0.501404,6,588.89535
6.56543,20,590.707183
38.718833,20,592.347531
12.997244,20,594.026277
2.607179,5,594.454451
-0.709923,5,594.86944
0.71329,6,595.382471
-2.686199,5,595.834481
0.062349,6,596.378371
0.317198,5,596.81618
14.456925,20,598.539373
-1.443482,6,599.056992
15.300563,20,600.742964
9.627053,20,602.525647
-1.203348,5,602.954174
-1.938402,5,603.394172
18.854381,20,605.095008
18.342683,20,606.753287
-2.031363,6,607.250207
2.338393,5,607.713204
15.112434,20,609.367043
-1.074632,3,609.630042
-0.848892,5,610.035025
5.896141,20,611.681451
2.172363,7,612.387513
1.370546,7,612.999041
1.760734,5,613.42093
19.106042,20,615.061252
18.164779,20,616.787588
-1.376016,5,617.206196
2.429991,6,617.722629
3.609594,15,618.976502
12.022887,20,620.660542
19.06548,20,622.324662
6.833953,20,624.126836
0.326591,4,624.467114
11.066856,20,626.152058
-2.360715,6,626.658012
-2.893294,5,627.087401
-1.813124,6,627.604044
7.943585,20,629.279044
-2.161,3,629.556046
1.280471,7,630.171539
4.468106,20,631.862552
38.635826,20,633.540061
17.244475,20,635.35405
2.494321,8,636.035458
18.32893,20,637.697726
15.49557,20,639.427784
-1.898803,6,639.943784
-1.355497,6,640.480902
-0.815657,5,640.909842
-1.483457,5,641.346982
6.02555,20,643.002951
0.741151,6,643.539825
-1.91143,5,643.986397
0.315429,7,644.552321
-2.448186,3,644.814358
1.505595,9,645.671687
16.046511,20,647.391864
15.689448,20,649.067175
8.378626,20,650.724899
7.411244,20,652.440398
19.206143,20,654.123382
-3.382789,7,654.715383
0.265315,5,655.165492
18.094062,20,656.949074
-1.277887,7,657.558429
13.837189,20,659.272848
-2.016465,7,659.887883
0.432094,3,660.14828
-3.359705,6,660.651281
-1.651693,5,661.091805
17.795594,20,662.746274
7.283523,20,664.454725
1.077874,19,666.029964
-1.931146,5,666.477053
0.272785,3,666.739036
0.590941,5,667.279123
-0.914947,5,667.722667
-0.589608,3,667.973654
-1.392571,5,668.39075
-0.263491,7,668.971813
-0.794416,5,669.407617
-1.294314,5,669.8411
-0.466445,5,670.308565
-0.620002,4,670.647565
32.030795,20,672.316566
0.432105,6,672.814588
-4.965321,20,674.498569
2.543454,9,675.274583
19.242205,20,676.97458
7.225876,9,677.784666
38.603796,20,679.574995
16.288844,20,681.278147
-0.865323,5,681.713235
17.709656,20,683.418435
7.516148,20,685.112149
-1.883171,5,685.535086
1.433246,4,685.876719
-0.622156,10,686.75166
10.07563,20,688.52095
4.255263,15,689.865596
0.92401,18,691.38225
29.954089,20,693.113859
-1.101504,5,693.548817
38.712825,20,695.219702
-2.785567,5,695.66231
6.483557,20,697.357575
-2.447121,6,697.902104
0.047476,5,698.335657
0.31948,5,698.760475
9.306581,20,700.548655
-1.774787,5,700.983741
-3.414111,6,701.515391
16.279276,20,703.196376
38.736691,20,704.899801
-0.629912,15,706.169594
2.733387,6,706.712783
3.819912,8,707.425027
18.632035,20,709.14274
-2.522117,5,709.58961
4.097603,20,711.372358
18.08478,20,713.113938
8.132424,20,714.872442
19.037273,20,716.752989
-0.042915,4,717.154137
-0.030431,5,717.622615
5.716595,20,719.464682
39.737682,20,721.182671
-0.079537,7,721.784317
8.143432,20,723.583986
-0.920247,3,723.841264
14.293017,20,725.561434
18.391629,20,727.411873
6.143139,20,729.573892
-0.178754,6,730.228744
-0.776882,7,731.006334
17.669257,20,733.091587
10.772082,20,735.174473
-2.291883,5,736.06347
17.539541,20,738.128124
-2.782185,5,738.654221
38.599676,20,740.745646
-1.444033,5,741.259136
18.350422,20,743.27706
3.369772,8,744.124219
-2.328665,5,744.635916
-1.547371,11,745.854927
-3.429966,6,746.560381
-2.121423,5,747.112662
0.299709,4,747.591484
-0.386919,4,748.027234
-1.175754,5,748.619346
13.188809,20,751.120723
-2.474067,5,751.681866
15.58639,20,753.899704
7.504828,20,756.014018
12.048311,20,758.206879
-1.070857,3,758.51563
-0.686329,3,758.842233
38.699612,20,760.921057
1.60012,6,761.565027
8.426598,20,763.941909
4.182915,13,765.334478
-3.381851,6,766.00631
0.468339,6,766.662369
-1.829111,5,767.27693
10.727019,20,769.432925
-2.569924,5,769.988706
1.056579,6,770.679559
10.262281,20,772.699719
-0.352073,5,773.274583
9.635592,11,774.440143
0.508796,4,774.899556
0.483751,3,775.228332
10.394387,20,777.328108
1.610301,6,778.315452
-2.049874,5,778.890849
17.870325,20,781.053954
-1.888723,5,781.587282
10.144052,20,783.738412
6.26414,20,785.910764
-2.667615,5,786.473284
-2.314818,5,787.007813
-0.926813,6,787.648876
-1.882846,5,788.23169
2.59421,7,788.960323
-0.174667,3,789.285788
16.211922,20,791.416394
15.026901,20,793.876075
0.465375,7,794.650503
-1.503356,5,795.221647
7.30445,20,797.460222
1.001182,6,798.180829
-0.111992,6,798.833554
-1.339824,10,799.946059
-1.710473,6,800.657227
16.461199,20,803.004616
-2.807965,8,803.890862
18.829371,20,806.001484
-3.338812,6,806.946798
-2.168459,5,807.477165
10.177195,20,809.615986
-0.659008,6,810.331413
16.137383,20,812.47768
1.026752,6,813.125777
0.055375,9,814.152287
-4.04674,7,814.904839
-1.540501,8,815.845402
-0.000852,5,816.399286
0.083727,6,817.023943
-3.419331,7,817.775283
-4.796565,12,819.032788
-3.193294,6,819.650519
-1.34642,5,820.203585
-0.490587,6,821.221047
2.27788,8,822.09429
3.793075,8,822.950666
6.556703,20,825.076038
-0.376197,5,825.689101
-0.283349,3,826.031924
11.082601,20,828.188204
0.777263,5,828.7377
1.26991,17,830.614219
19.249929,20,832.812479
19.088197,20,835.34901
-1.322473,4,835.770256
10.242114,20,837.85922
-0.480256,5,838.415651
6.042632,20,840.479093
-0.46416,8,841.340591
-1.673417,5,841.865118
-1.391806,6,842.519277
13.915328,20,844.62908
19.0115,20,846.857115
-1.58283,8,847.773959
-0.848935,8,848.628891
-0.940105,5,849.660474
-0.936192,6,850.372207
-2.004644,6,851.087318
-1.459452,5,851.6586
-0.341015,5,852.222847
15.33184,20,856.677337
14.715659,20,858.944816
-1.375218,7,859.762348
9.821275,20,862.03947
2.102755,6,862.714906
18.887521,20,864.929346
-2.190206,6,865.534361
18.701213,20,868.139359
0.624268,6,868.822438
6.192458,20,870.9113
38.482109,20,873.039191
8.128486,20,875.271059
-2.481792,5,875.846843
-0.615683,4,876.297649
10.153096,20,878.485798
18.52155,20,880.979057
-1.079921,18,883.044882
-2.533782,6,883.696404
-2.896615,5,884.282671
-2.632698,6,885.001333
-2.044611,5,885.537088
-4.095757,8,886.437724
-0.113955,8,887.315864
-1.428047,5,887.818656
14.571536,20,890.009444
-1.766995,5,890.549097
0.169046,7,891.361095
0.665042,5,891.950248
-0.513304,7,892.746093
4.241242,11,893.98451
-2.499349,5,894.549997
-2.533975,16,896.707467
-2.841428,5,897.287495
-1.383122,5,897.873542
0.223751,9,898.85549
-0.965992,11,900.015294
0.747293,11,901.220871
-2.470412,5,901.814985
-2.483924,8,902.676278
-0.690072,5,903.223673
-1.970868,6,903.910083
-2.78828,5,904.481087
9.922703,20,906.67232
12.854769,20,908.944866
16.478611,20,911.363592
-3.410097,8,912.294253
-2.860766,5,912.823617
2.238017,7,913.560991
5.99119,20,915.749499
-4.008252,10,916.876547
-0.354708,4,917.378423
-2.286078,6,918.01328
-3.206772,7,918.779202
38.750885,20,920.991298
-1.273308,5,921.562246
18.981686,20,923.734987
-1.32677,6,924.783471
13.936507,20,926.921063
-1.959905,6,927.627477
-4.141201,20,929.759891
-0.311823,3,930.110963
38.381964,20,932.312663
-2.867127,5,932.905316
9.899431,20,935.156822
-0.395231,10,936.260894
-1.521427,8,937.139626
-1.087881,5,937.69059
-1.104273,5,938.244628
0.282212,5,939.163073
-0.481085,6,939.816399
-1.355156,5,940.372578
-3.380314,6,941.040642
-1.71183,14,942.645406
-3.328752,7,943.410246
17.592809,20,945.56953
17.780709,20,947.723448
16.386119,20,949.934325
-1.997834,5,950.493883
-3.152545,6,951.161023
18.458527,20,953.826642
16.557895,20,956.027297
-1.943266,8,956.88318
37.325794,20,959.078219
0.32854,8,959.964735
-0.6174,13,961.39255
-0.551999,7,962.156455
38.395219,20,964.418113
-4.225317,7,965.18741
-6.635354,12,966.579716
13.467754,20,969.111225
17.368904,20,971.340309
-0.275649,6,972.022264
-2.581411,6,972.682632
-1.870876,6,973.326942
-0.693106,3,973.654293
12.508162,20,975.825875
-1.427376,5,976.356062
-1.905359,5,976.924129
-0.243275,5,977.509747
-2.246113,6,978.194451
12.140926,20,980.381916
6.046942,14,981.949488
-3.304444,6,982.965467
-2.946503,8,983.776221
12.7846,20,985.925932
9.954667,20,988.067374
1.457021,10,989.1803
1.489575,4,989.609305
7.004381,20,991.828826
-2.061036,10,992.993201
19.114003,20,995.186942
11.650305,20,997.702066
0.786478,5,998.249015
39.732874,20,1000.463512
14.447065,20,1002.545303
14.356183,20,1004.836941
-1.819953,7,1005.622638
-2.540213,5,1006.195583
2.464016,7,1006.991295
11.052924,20,1009.172741
-2.350548,5,1009.774054
18.966554,20,1012.316792
-0.957527,5,1012.884923
-3.322826,6,1013.571919
8.340662,20,1015.810156
-0.126234,8,1016.722305
-0.912715,5,1017.316761
7.710882,20,1019.544514
-1.402008,8,1020.462805
1.991901,6,1021.126861
4.283271,10,1022.214095
6.41588,16,1024.040803
-1.170063,7,1024.847619
-2.198608,10,1026.331903
18.394082,20,1028.416291
-1.555047,10,1029.563242
0.606221,6,1030.261066
7.866621,20,1032.404107
-0.056598,20,1034.643633
-2.64969,5,1035.199569
-2.530181,9,1036.191042
-0.783758,8,1037.152907
12.12088,20,1039.41093
3.264096,9,1040.743666
-2.105185,6,1041.433104
15.735906,20,1043.659128
16.656677,20,1045.866199
-2.506497,11,1047.112252
-1.412974,5,1047.63509
-0.770575,5,1048.213336
0.697853,4,1048.680639
1.148383,20,1050.878506
12.261369,20,1053.054799
-1.603904,5,1053.618414
38.735509,20,1056.160233
14.338066,20,1058.357097
-1.778083,5,1058.975159
0.008849,6,1059.712207
-1.185005,10,1060.753088
10.959534,20,1062.949969
1.700484,4,1063.387323
-3.670733,7,1064.171225
18.124268,20,1066.363279
3.172292,9,1067.352319
0.592074,3,1067.689339
-0.291274,8,1068.589758
3.709808,8,1069.850168
10.535997,20,1072.04284
2.773048,9,1073.030941
0.243319,5,1073.577359
12.95084,20,1075.730475
-1.662097,5,1076.329054
10.853051,20,1078.49931
-3.157905,6,1079.151232
-2.376571,6,1079.870045
5.728053,14,1081.3867
9.355898,20,1083.627128
3.092672,9,1084.987087
0.605084,8,1085.798896
-2.32695,8,1086.728633
12.692457,20,1088.843421
18.71097,20,1091.062171
-6.775129,13,1092.539026
7.422322,20,1094.743442
0.767117,7,1095.507322
0.131722,5,1096.073404
-1.187311,8,1096.99141
-0.649917,4,1097.462175
-0.037738,6,1098.103968
-7.524511,10,1099.480688
17.467473,20,1101.700768
0.905578,8,1102.572891
38.619168,20,1104.710434
-0.774871,6,1105.378324
18.068652,20,1107.592157
-3.538916,7,1108.428807
0.989795,8,1109.305646
1.548716,5,1109.853842
-2.156679,5,1110.442787
-1.779309,5,1111.045789
-2.838429,5,1111.636098
19.229558,20,1114.153637
-5.485809,18,1116.155167
10.092455,20,1118.371378
-2.689961,6,1118.987291
9.223951,20,1121.244925
-0.705223,5,1121.795663
