#{"t_start": 1715901211.6112103, "env_id": "DiscreteSteps-v0"}
r,l,t
1.994236,7,1.231303
-9.472526,8,1.960082
-3.817838,7,2.587851
-9.393175,6,3.137024
-40.056563,10,4.459067
-13.449127,10,5.410178
-29.759662,20,7.801653
-19.935637,10,8.727067
-9.095864,9,9.593965
-17.619153,9,10.4089
3.827257,10,11.81465
-11.668809,6,12.367585
-5.400422,5,12.827551
-15.659385,10,13.762523
-11.576931,5,14.681322
-9.058086,5,15.147266
-7.526177,4,15.651105
-22.676868,11,16.671226
-9.02756,8,17.462209
-8.564991,3,18.106352
-0.924102,6,18.643242
-6.588657,5,19.10604
-12.865518,10,20.04653
-7.85627,4,20.415671
1.131909,4,20.798062
-0.641616,16,22.710915
-5.746331,4,23.078428
-11.611423,6,23.63498
-2.226055,5,24.116074
-0.789105,6,25.029662
-10.607705,9,25.853014
2.932501,8,26.588464
-21.365174,12,28.068105
-8.374762,18,29.741328
-3.995406,5,30.178801
-1.688227,3,30.47551
-11.050513,16,32.54073
-11.121597,10,33.457593
-8.265718,5,33.921783
-4.538258,4,34.288572
-7.243409,5,35.10477
-6.556879,5,35.591443
-1.024499,5,36.05983
2.390334,7,36.707985
-4.046735,6,37.250366
-15.833157,14,38.976223
-5.178728,4,39.384413
-0.355481,3,39.678566
-4.32798,7,40.328928
-3.422975,3,40.700661
9.08156,8,41.886172
-15.587821,14,43.148153
-37.040336,20,45.407065
-1.212192,3,45.675947
-4.548778,5,46.1429
-6.597558,6,46.681176
3.684591,8,47.373411
-21.134601,12,48.871823
-11.310945,6,49.392453
9.708505,14,50.586088
1.151593,10,52.062371
-0.782261,5,52.512245
-10.480959,7,53.192765
-7.554186,4,53.525224
-6.238231,5,53.945616
0.09466,7,54.604359
11.732146,20,56.694225
13.660301,14,58.268465
17.683463,13,59.371078
-11.216651,12,60.444874
11.302725,12,61.892556
12.065377,13,63.076275
7.04145,10,63.920909
-0.311252,16,65.76264
-9.443018,20,67.848516
16.806575,20,69.587869
27.068418,20,71.808391
12.262746,16,73.197099
0.502145,8,74.340123
-3.981507,8,75.027961
0.18682,20,76.741122
11.913584,20,78.832585
24.465263,20,80.988277
6.968951,12,82.000933
-17.614116,20,84.080929
6.78514,13,85.247107
-12.188588,15,86.994773
12.754745,16,88.341069
-8.57998,20,90.55109
-6.433185,14,91.785043
-18.5246,20,94.00294
10.612583,20,95.725694
-0.29729,7,96.745071
-17.997472,17,98.171169
13.576181,20,100.320909
7.528466,19,102.022327
19.177471,20,104.233233
14.867742,20,106.308833
-24.268835,20,108.014895
-1.082861,7,108.614168
5.032884,7,109.615285
24.776446,20,111.379822
18.225331,20,113.535504
12.496703,20,115.603922
-2.849592,20,117.398583
11.571188,20,119.819796
9.239863,20,121.498991
-18.038961,20,123.736984
-12.646917,14,124.910104
-17.816558,20,127.014854
7.305429,20,129.157753
4.713112,20,130.86652
-1.373239,20,133.060783
0.597237,20,135.141903
7.691528,20,136.848253
18.265594,20,138.915664
12.201207,20,140.656393
2.411749,20,142.917925
-22.3066,20,144.98415
6.522517,20,146.678109
39.730436,20,148.764853
-14.757561,20,150.870959
8.542388,20,152.571641
5.151987,20,154.648304
-3.15688,20,156.350636
-16.671524,18,158.244102
37.689909,20,160.365963
14.757127,20,162.064767
14.051551,20,164.164576
14.554191,20,166.229799
5.915757,17,167.796598
10.850542,20,169.869977
-2.519513,20,171.561981
1.765192,20,173.628421
-22.380336,20,175.723705
13.801179,20,177.466949
14.877572,20,179.655116
18.935715,20,181.355919
-6.564791,20,183.436725
9.01644,20,185.565263
15.19995,20,187.332665
-9.765207,20,189.491134
-18.177289,20,191.647289
-1.651686,7,192.290669
31.459724,20,193.959931
11.857812,20,196.050767
15.655189,20,198.145064
26.808843,20,199.818665
12.823883,20,201.957733
-8.145282,20,204.055028
26.668572,20,205.765429
38.304111,20,207.974301
13.667356,20,209.666872
2.316103,20,211.735149
19.764534,20,213.88819
17.218477,20,215.671305
12.013125,20,217.715575
39.029254,20,219.814136
11.572264,20,221.490887
6.873895,20,223.584055
10.092874,20,225.30656
11.759877,20,227.470947
15.061731,20,229.572052
11.350488,20,231.351238
13.271586,20,233.435344
38.100281,20,235.8636
-12.355408,20,237.603924
26.866564,20,239.750167
-3.051169,20,241.531779
4.812684,20,243.642059
24.331749,20,245.772513
5.284567,20,247.47987
-15.185802,12,248.862768
-12.385115,11,249.825588
-7.06029,8,250.488596
33.37803,20,252.570641
13.075211,20,254.280439
9.250807,20,256.356897
-28.31473,20,258.496315
17.454372,20,260.237259
11.469681,20,262.342119
10.927778,20,264.543529
3.302811,20,266.269693
8.374604,20,268.477303
-1.863381,11,269.426811
10.150647,20,271.57398
8.201813,20,273.284117
17.599317,20,275.336816
27.383294,20,277.39399
-0.324788,19,279.009847
-3.710098,20,281.168132
7.404574,20,283.249692
11.873884,20,284.990183
39.115334,20,287.060899
38.868517,20,288.760521
9.311051,20,290.804098
14.444705,20,292.929739
31.612229,20,294.666193
-14.484165,20,296.729687
25.600611,20,298.856087
-7.889748,11,299.843809
13.103406,20,302.020599
15.912153,20,303.742447
6.413766,20,305.835083
16.821756,20,307.510349
39.751017,20,309.611691
39.548894,20,311.685676
12.39953,20,315.360198
5.556707,20,317.519671
16.308019,20,319.702633
19.93169,20,321.410042
18.10506,20,323.535912
14.220231,20,325.284024
-18.421577,20,327.373743
34.617733,20,329.448667
14.948149,20,331.223267
39.629689,20,333.490888
12.778373,20,335.534826
-0.908739,20,337.22783
9.494698,20,339.320232
27.785994,20,341.052081
5.810165,14,342.72723
16.469858,20,344.41901
9.131569,20,346.589553
22.702411,20,348.856308
-7.838263,8,349.559911
12.21659,20,351.694441
17.047088,20,353.443337
12.707205,20,355.561941
23.71681,20,357.2781
-2.716454,5,358.09253
8.525034,20,359.884926
39.490735,20,361.910712
2.537387,20,363.623269
7.071411,20,365.728232
18.597047,20,367.781042
6.10111,15,369.082065
18.033771,20,371.226518
5.897557,20,372.973111
25.944738,20,375.064414
6.51241,20,377.154664
26.359993,20,378.887791
17.920017,20,380.951728
1.78521,20,383.146817
38.818509,20,384.830585
18.165797,20,386.885976
12.596997,20,388.594375
0.369855,20,390.842167
18.314906,20,392.905138
8.300696,20,394.663846
20.400139,20,396.852479
33.627787,20,398.956872
32.469174,20,400.723146
6.649431,20,402.853729
12.953092,20,404.561056
14.162711,20,406.711848
34.614337,20,408.840217
15.540469,20,410.561463
24.593027,20,412.659979
17.518975,20,414.699552
39.05482,20,416.383027
23.615113,20,418.454129
34.194169,20,420.114379
18.539619,20,422.140958
14.330796,20,424.190849
-4.093354,15,425.513982
38.356848,20,427.669804
14.641671,20,429.355981
27.464037,20,431.394706
-3.949977,6,431.92564
17.901999,20,434.124193
19.163815,20,435.81219
13.812605,20,437.845131
32.201385,20,439.901824
-9.279362,9,440.670882
3.550862,20,442.739883
23.309262,20,444.44001
10.997042,20,446.71783
-8.234225,4,447.044795
19.156316,20,449.16839
17.70957,20,450.833233
11.258401,20,452.880263
14.284482,20,454.922491
15.205245,20,456.619633
14.872197,20,458.69416
39.698099,20,460.452097
16.46304,20,462.549995
9.208959,20,464.652258
15.635929,20,466.356386
18.256454,20,468.403383
28.495739,20,470.455251
18.921701,20,472.167681
29.130957,20,474.291799
13.710442,20,475.984237
12.124851,20,478.063123
27.173416,20,480.130046
19.705332,20,481.8273
17.256364,20,483.885515
-3.364581,10,484.746444
28.298257,20,486.83076
9.28295,20,488.543285
13.794847,20,490.63813
16.55807,20,492.736936
14.786514,20,494.434536
11.292503,20,496.508082
9.067995,20,498.579509
33.542297,20,500.292886
-2.241971,6,500.816525
28.750394,20,502.913353
-0.279514,7,503.510312
8.510099,12,505.08428
-5.796871,4,505.515384
11.763615,20,507.464344
13.605335,20,511.503207
12.971509,20,515.500159
17.334905,20,517.622772
34.422175,20,521.468937
30.641003,20,523.498889
30.214038,20,527.250971
-2.993358,7,527.930784
39.773772,20,531.771729
