#{"t_start": 1715901211.6142156, "env_id": "DiscreteSteps-v0"}
r,l,t
-26.803753,18,2.254829
-8.00181,12,3.33989
-12.361077,8,4.496934
-9.527878,3,4.788842
-3.556764,7,5.455748
-10.865754,9,6.28954
-17.54643,6,6.957013
-7.071791,4,7.72673
0.7141,9,8.549791
-2.771614,3,8.835252
-20.198762,6,9.438915
-26.915078,14,11.192863
-28.023594,13,12.395508
-9.435143,5,12.855092
-11.034018,7,13.477788
-9.73799,7,14.604378
-5.729131,5,15.052087
-1.176034,6,15.769046
5.921521,18,17.488771
-1.210497,7,18.468013
-1.830166,3,18.767921
-8.610367,5,19.227011
-6.514608,6,19.795624
-12.185805,7,20.442665
-15.033069,8,21.559039
-6.325883,5,22.09888
-6.532829,6,22.626347
-6.506368,4,23.003825
-1.419961,9,23.847719
-4.392753,8,24.955301
0.258779,7,25.575817
-1.828602,5,26.072455
-5.015993,9,26.91207
-1.559613,7,27.535177
-10.019156,7,28.57033
-9.609664,7,29.20996
-11.581581,5,29.655328
-15.337633,10,30.583347
-4.959067,4,31.548009
-8.85881,12,32.681264
-16.801505,10,33.567039
-4.830807,9,34.397929
-0.25319,10,35.698901
16.360809,12,36.815578
-15.84988,8,37.574752
-0.885295,4,38.300833
-8.439116,10,39.292413
-13.246775,8,40.082626
8.294794,7,40.83159
-3.68493,3,41.092533
0.327958,4,41.923581
-9.226074,6,42.44581
-7.910915,7,43.074273
13.042964,10,44.039967
-10.639357,7,44.649316
2.611814,8,45.784219
1.366491,6,46.341179
-17.792596,11,47.300058
10.636864,9,48.524157
-27.978488,20,50.260748
-22.898394,19,52.543766
0.370117,5,52.984529
5.277935,7,53.631328
-8.169128,10,54.530241
-5.028714,14,56.097578
-9.503464,15,57.395951
-21.889433,20,59.489015
-17.678594,14,60.727825
-2.119563,8,61.816705
-13.41935,13,63.002376
7.081171,20,65.145164
-13.347282,13,66.299036
10.483279,8,66.977862
-4.544978,4,67.318332
19.194439,20,69.423523
4.618276,8,70.144822
-13.31434,8,71.317992
-4.554419,9,72.095246
8.776809,11,73.03007
-10.309765,11,74.447982
-17.571861,15,75.742137
25.905511,20,77.814755
8.103838,20,79.524256
-2.415563,15,81.268156
-18.046792,13,82.360765
5.019154,6,82.889175
-7.620555,20,84.993791
-22.972181,20,87.193282
24.061872,20,88.984017
8.702531,20,91.13735
9.620499,20,92.84345
6.797815,20,95.048161
-9.241642,7,95.65248
7.930238,15,97.34138
-1.390281,20,99.037315
-16.197217,20,101.182147
-18.825765,20,103.396892
-11.200464,6,104.00054
8.008559,20,105.708266
5.679594,20,107.781669
-11.859787,20,109.974556
29.207477,20,111.664332
39.119189,20,113.808749
-10.761928,9,114.54271
17.506874,20,116.670826
-0.084415,20,119.131229
39.750933,20,120.829725
9.339247,13,122.495925
5.895679,20,124.189998
3.806037,20,126.29046
-13.460967,20,127.983046
15.265963,20,130.12509
-19.698937,20,132.300416
-7.977912,8,132.982054
15.286479,20,135.067829
3.653594,20,136.774127
-5.529159,20,138.840855
-20.69311,20,140.566095
39.206066,20,142.828938
-24.586594,20,144.905065
38.146063,20,146.600449
-19.522581,18,148.520729
-15.745637,20,150.242912
7.705771,20,152.333791
17.883412,20,154.418769
10.165777,20,156.112908
18.068887,20,158.171027
-2.910962,5,158.637295
12.53571,20,160.725639
2.246146,20,162.421121
3.169049,20,164.518877
38.767727,20,166.586811
13.338073,20,168.401855
0.383872,20,170.472834
14.080923,20,172.555909
17.714145,20,174.224836
4.618668,20,176.321991
4.962209,20,178.058725
-18.95424,20,180.258956
-13.870539,20,182.357937
0.605451,20,184.137104
12.113364,20,186.259391
39.120799,20,188.436976
17.875827,20,190.178941
17.904178,20,192.316766
-14.033533,20,193.985983
9.87829,20,196.077487
-11.406519,20,198.171756
-15.692265,20,199.84449
0.478068,20,201.984513
12.08675,18,203.492654
7.356008,20,205.60359
-15.913221,20,207.80997
14.599096,20,209.50507
27.854309,20,211.572161
16.242933,20,213.724793
14.599807,20,215.503965
18.265871,20,217.553495
27.883622,20,219.227925
33.829958,20,221.328271
22.404153,20,223.429701
1.79563,20,225.154392
-9.688637,20,227.317743
-17.122853,20,229.42066
39.525741,20,231.197699
23.190862,20,233.28413
-28.147098,20,235.044265
6.835773,20,237.449653
11.910216,20,239.598956
4.480191,20,241.376624
-3.328369,20,243.489167
4.096549,20,245.616627
15.139677,20,247.323199
15.747202,20,249.418016
13.849776,20,251.151033
4.823075,20,253.210473
10.876518,20,255.297461
9.472414,20,256.992824
14.035796,20,259.122639
3.481989,20,261.231126
8.302288,20,262.9701
39.418069,20,265.187874
2.803934,20,266.903347
30.789427,20,269.11036
13.666479,20,271.254762
28.791681,20,272.967577
10.300065,20,275.018497
-10.996444,11,275.93932
1.053477,20,278.000151
10.580683,20,280.052781
-8.617144,12,281.196934
0.488137,20,283.275215
21.689089,20,285.017108
0.749063,15,286.667747
20.246758,20,288.350022
1.273941,20,290.402983
4.686355,14,291.574189
-13.764252,20,293.768319
15.725566,20,295.842014
4.873342,20,297.518126
7.934518,20,299.691269
18.221225,20,301.372713
10.826838,20,303.58682
18.094085,20,305.657285
7.275767,20,307.356067
3.501494,11,308.699508
-1.626564,4,309.030752
-1.794186,20,310.699517
2.382503,20,312.798409
16.689193,20,316.9486
-4.239405,7,317.545085
28.514267,20,319.729257
26.112246,20,321.435367
16.824588,20,323.562825
-2.513531,20,325.310279
-5.912048,20,327.400366
15.287255,20,329.474211
6.686258,20,331.249104
1.328921,6,331.820807
18.161208,20,334.015598
13.764475,20,336.06092
-4.331117,8,336.745681
13.210008,20,338.841754
18.46142,20,340.564335
17.033971,20,342.753762
2.761804,20,344.445371
0.618333,20,346.616671
4.280651,18,348.687102
16.632626,20,350.426725
-1.11192,15,352.211766
12.767935,20,353.921306
13.761402,20,356.042425
-8.007536,6,356.551849
23.158192,20,358.72388
6.018007,20,360.417022
8.521993,20,362.447385
11.584614,20,364.5522
5.649184,20,366.263261
39.254789,20,368.32508
34.597998,20,370.463229
7.348255,20,372.158283
17.456515,20,374.280507
39.417915,20,375.992752
