#{"t_start": 1715891579.2679782, "env_id": "DiscreteSteps-v0"}
r,l,t
-8.620894,6,1.233018
-19.076229,17,3.029208
-5.988966,4,3.554273
-8.727181,5,4.140969
-8.708626,3,4.615585
-29.255715,18,7.000132
-3.905891,6,7.723366
-2.948188,7,8.677515
-18.375994,9,9.618718
-1.298248,3,9.882634
-4.818471,4,10.298795
-4.076114,5,10.769176
-14.326374,8,11.531689
-0.885491,6,12.118297
-18.345217,15,13.554239
-18.413913,14,14.829933
-5.805351,7,15.478414
-15.232032,9,16.309087
-6.337595,3,16.570907
6.220903,14,17.888024
-6.96885,10,18.79451
-1.166684,19,20.592772
4.797537,6,21.237468
0.786107,6,21.761254
-3.747646,13,22.957079
-15.697375,18,24.604142
-15.184103,20,26.462769
-6.638441,5,26.941094
11.396156,20,28.793004
17.353441,20,30.634117
2.574375,14,31.867862
-4.208547,20,33.643921
-1.842815,5,34.1513
-15.206047,20,35.906321
-20.217704,20,37.659238
36.835768,20,39.443128
29.937885,20,41.218294
-3.369913,9,42.005911
21.226518,20,43.784007
16.177597,20,45.627488
1.139017,20,47.38187
39.587134,20,49.154828
-22.282019,20,50.919895
38.776511,20,52.724361
14.570083,20,54.481565
-1.12923,10,55.344457
11.5271,20,57.11529
17.909323,20,58.896512
-14.402754,20,60.63419
14.346168,20,62.435361
-8.791223,20,64.187286
10.007582,20,65.924337
5.968318,20,67.646435
-14.613077,20,69.418515
0.60574,20,71.526397
5.000273,20,73.268712
-13.66056,20,75.177586
5.003583,20,76.911468
-18.194019,20,78.615654
31.999619,20,80.320332
-1.022378,20,82.048762
16.444211,20,83.900293
38.702998,20,85.906643
39.602833,20,87.696861
-15.485248,20,89.965209
7.676039,20,92.385261
8.787522,20,94.606817
34.638651,20,96.847393
32.518287,20,99.025655
7.686246,20,101.348921
39.763718,20,103.577116
11.283039,20,105.77713
6.212935,14,107.314426
24.785551,20,109.547457
17.35763,20,111.702528
34.973669,20,113.962016
12.145915,20,116.146954
7.830895,20,118.384072
9.152642,20,120.650542
39.692477,20,123.005857
10.623355,20,125.29967
18.801047,20,127.504557
17.685347,20,129.648197
35.03622,20,131.891888
15.618253,20,134.006155
10.233882,20,136.159146
5.380825,20,138.373502
13.107717,20,140.802078
39.735249,20,142.98777
16.393054,20,145.170476
-1.690645,20,147.370967
11.565281,20,149.705689
9.96781,20,151.855828
9.179396,20,154.027416
9.494224,20,156.164189
16.330746,20,158.405541
18.492138,20,160.530613
-2.822564,20,162.665841
17.485098,20,164.845783
39.763793,20,167.155258
-5.614384,20,169.330834
-3.118361,8,170.177199
6.711474,20,172.484667
3.933557,20,174.665954
1.500921,20,176.781554
11.575997,20,178.951399
3.587888,20,181.295826
-16.93291,20,183.459321
6.216602,20,185.609476
17.004039,20,187.719949
19.955602,20,189.984809
17.009334,20,192.115315
-15.106043,20,194.248073
8.938893,20,196.367287
-7.232298,20,198.60609
16.908546,20,200.723179
10.358986,20,202.800165
-19.423133,20,204.945576
17.330585,20,207.262846
33.762495,20,209.373536
-5.65055,20,211.499377
10.059475,20,213.65469
-16.597638,20,215.930401
11.980343,20,218.080548
9.782167,20,220.176314
13.238376,20,222.328683
7.05962,20,224.608953
1.035327,20,226.749082
19.04298,20,228.85992
-17.379709,20,231.013298
11.259755,20,233.287225
39.173933,20,235.441292
9.319908,20,237.586176
-9.320573,20,239.737761
11.964738,20,242.043236
-17.621798,20,244.197754
10.721647,20,246.33865
11.157311,20,248.467296
15.914889,20,250.750535
-16.266121,20,252.886566
15.77111,20,255.041682
14.451801,20,257.205282
14.279145,20,259.525388
38.990568,20,261.668294
11.248447,20,263.834276
8.937766,20,266.029957
-8.593079,20,268.369012
35.554276,20,270.507766
15.906838,20,272.671434
14.448732,20,274.829057
14.972903,20,277.235193
-17.517842,20,279.40733
11.073949,20,281.615907
19.11699,20,283.809478
39.724048,20,286.072785
39.744855,20,288.232042
8.035733,20,290.414269
18.025109,20,292.593006
8.02088,20,294.949114
10.442604,20,297.150573
3.385005,20,299.359379
-17.498375,20,301.584575
10.478961,20,303.949754
12.342354,20,306.098057
25.116014,20,308.230876
11.49662,20,310.433991
2.776641,20,312.81121
-9.719868,20,314.959132
-13.723723,20,317.112109
-5.269806,20,319.252333
15.632311,20,321.57736
-18.358671,20,323.73416
39.401317,20,325.903458
-12.544827,20,328.06239
14.73971,20,332.789128
15.742611,20,334.940359
-3.589364,20,337.070258
39.728944,20,339.248631
16.211997,20,341.582017
3.443302,20,343.7396
-9.027555,20,345.912613
14.308615,20,348.073197
-5.237175,20,350.384726
-14.135905,20,352.520658
13.36691,20,354.666474
39.725949,20,356.819159
-13.433259,20,359.121449
27.812722,20,361.2764
39.687595,20,363.428358
11.172266,20,365.623035
9.811058,20,367.943091
6.964255,20,370.146191
13.674586,20,372.314155
26.240832,20,374.489035
39.767719,20,376.825767
4.191331,20,379.027195
35.043208,20,381.523812
16.158845,20,383.935019
39.504825,20,386.421374
7.23535,20,388.770452
-10.404927,20,391.087666
18.097075,20,393.418282
15.875562,20,395.971376
-19.251658,20,398.348511
16.354953,20,400.691289
-11.010082,20,403.060095
11.869122,20,405.606165
39.708131,20,407.972455
39.142721,20,410.354159
-15.802425,20,412.698895
14.86195,20,415.260566
-13.846256,20,417.628981
-13.657232,20,419.982042
-17.928256,20,422.326288
11.737602,20,424.863959
39.360145,20,427.29098
37.166725,20,429.646568
39.738468,20,431.967676
17.717838,20,434.423023
11.069821,20,436.709425
38.854014,20,439.038484
15.097059,20,441.402792
6.198216,20,443.852592
27.002146,20,446.102473
10.776337,20,448.314214
11.711677,20,450.511437
39.464825,20,452.875202
-17.42949,20,455.083525
11.446562,20,457.280024
-0.517929,20,459.54004
17.53099,20,461.959864
17.89332,20,464.154747
-14.529672,20,466.33485
16.573697,20,468.54349
12.842249,20,470.935342
16.792919,20,473.118758
39.568757,20,475.308405
29.709564,20,477.573071
26.56006,20,480.072195
11.934258,20,482.333651
2.848796,20,484.547649
4.298291,20,486.753123
10.275506,20,489.140882
-16.929015,20,491.404561
