#{"t_start": 1715891579.2719083, "env_id": "DiscreteSteps-v0"}
r,l,t
-16.200808,9,1.515495
-28.366102,8,2.362387
-19.657827,6,3.065554
-3.829183,3,3.426852
-15.03699,6,4.174051
-16.124352,16,6.231401
-4.004634,5,7.035218
-8.092337,5,7.60097
-7.036862,4,8.06696
-7.468337,8,9.145164
-11.869489,8,9.907969
-13.108154,8,10.694176
-11.442678,4,11.067672
-5.251568,4,11.455449
-12.249918,12,12.617116
-9.813439,5,13.054902
-5.348392,3,13.376646
-5.009802,7,14.013647
-7.73006,5,14.459306
-0.649112,8,15.210115
-10.645177,6,15.765934
-4.605408,13,16.973931
13.155052,8,17.698843
-9.514712,12,18.820682
0.840847,6,19.450519
-9.898483,7,20.093698
-0.172709,7,20.740467
-15.926601,15,22.150214
-16.092581,13,23.321738
-2.948488,6,23.917601
-5.401021,5,24.346886
4.056585,9,25.23152
-1.159877,10,26.095239
-9.616971,9,26.969757
24.832394,16,28.434033
1.499984,16,29.955164
10.790652,20,31.709254
16.180594,20,33.488783
8.111261,20,35.301179
30.32816,20,37.093666
-18.823941,20,38.862598
-4.608118,20,40.613208
39.55107,20,42.377481
-5.024296,5,42.851401
26.145468,20,44.636237
-7.805367,5,45.080579
24.150555,20,46.869601
28.031573,20,48.661452
2.361156,20,50.419645
11.021758,20,52.180844
-15.189163,20,53.981129
11.456297,20,55.720186
-10.744645,20,57.505059
-3.048556,20,59.273451
0.064859,20,61.065468
13.664456,20,62.843123
39.640646,20,64.589094
13.287162,20,66.309287
-15.543824,20,68.061618
16.686578,20,69.798585
3.976573,20,71.898554
16.720427,20,73.671011
16.247447,20,75.582331
13.384098,20,77.284387
7.029243,20,78.987479
7.237283,20,80.695877
7.452306,20,82.531004
-19.606047,20,84.284836
28.932627,20,86.284551
-17.353008,20,88.173021
39.077787,20,90.600517
16.178583,20,92.841254
-15.404138,20,95.071124
-18.640482,20,97.28317
-20.972159,20,99.651157
17.266526,20,101.785425
12.356166,20,104.049695
-13.786447,20,106.231399
15.208208,20,108.595005
-0.612087,12,109.776186
9.005677,20,112.06305
13.124199,20,114.191256
-7.764726,20,116.376913
14.137167,20,118.636339
-17.772837,20,121.052262
-19.52227,20,123.230473
-5.818354,20,125.536739
16.093882,20,127.754625
-13.762407,20,130.013917
8.571151,20,132.122796
-16.999772,20,134.242136
28.413289,20,136.404275
-17.36644,20,138.772193
0.08208,20,141.046865
18.59481,20,143.223899
-16.580504,20,145.401383
7.788135,20,147.768013
-17.347977,20,149.938239
-3.917493,20,152.098373
39.712862,20,154.258181
11.663784,20,156.518318
8.59194,20,158.641
8.983656,20,160.768577
4.992608,20,162.912659
-18.193304,20,165.219852
7.662464,20,167.387649
-3.571821,20,169.571008
38.746378,20,171.741736
17.051093,20,174.057617
-10.93492,20,176.188811
18.654992,20,178.346267
38.706952,20,180.550146
1.821787,20,182.861071
38.22266,20,185.018052
2.420472,20,187.123419
11.9302,20,189.24618
-17.491176,20,191.513607
36.573335,20,193.640633
38.340291,20,195.764786
32.502133,20,197.869306
-11.507755,20,200.117149
14.427716,20,202.200651
-1.979815,20,204.331377
-2.077181,20,206.483501
39.473671,20,208.779013
15.209227,20,210.906504
15.112406,20,213.045397
11.85644,20,215.201264
39.346937,20,217.477802
-19.250943,20,219.590131
-15.511863,20,221.728683
26.48996,20,223.850574
39.18974,20,226.148357
11.931736,20,228.258186
31.695623,20,230.418873
39.52003,20,232.561949
9.777748,20,234.851274
5.887099,20,237.00286
11.810212,20,239.148093
-16.663807,20,241.295243
8.713677,20,243.60254
-18.458711,20,245.76513
34.908813,20,247.87906
17.369781,20,250.014527
24.901776,20,252.311833
7.35545,20,254.455472
39.364551,20,256.626029
17.585519,20,258.751732
-7.859644,20,261.08549
-12.608287,20,263.260716
16.862074,20,265.429949
11.705248,20,267.61167
17.67721,20,269.925398
13.750367,20,272.085407
1.08323,20,274.245801
39.750642,20,276.466533
11.227976,20,278.826366
18.285909,20,281.026866
-7.703751,20,283.214289
-10.776853,20,285.426386
-17.900138,20,287.646018
-9.056329,20,289.81763
4.943653,20,292.004499
39.25832,20,294.169897
9.845317,20,296.55875
8.607251,20,298.768949
16.703446,20,300.981189
39.200014,20,303.176258
-3.534807,20,305.512371
33.206569,20,307.646985
23.445339,20,309.840497
26.424658,20,312.047758
31.761494,20,314.365199
-3.79121,7,315.099781
-22.379946,20,317.25179
1.434606,20,319.56456
-4.727177,9,320.461023
11.864151,20,322.594916
-17.224044,20,324.93928
-16.546569,20,327.093212
-20.368287,20,331.664686
-16.351975,20,333.819783
-3.518745,11,335.077789
-8.929116,20,337.212855
12.1892,20,339.571274
12.498902,20,341.726697
16.453015,20,343.88265
-17.012712,20,346.054771
15.076992,20,348.379998
-16.487972,20,350.524616
17.025252,20,352.664052
15.106872,20,354.811406
13.707767,20,357.117228
