#{"t_start": 1715883063.913141, "env_id": "DiscreteSteps-v0"}
r,l,t
-28.019437,7,1.178137
-17.376603,5,1.628738
-17.308428,6,2.172395
-18.580006,9,2.993956
-28.585789,6,4.063683
-2.730394,5,4.504528
-3.677519,4,4.873549
-39.673563,17,6.426031
-7.678141,5,6.881486
-8.249467,6,7.78727
-24.125667,15,9.143021
-4.462399,4,9.504822
7.225245,18,11.470827
-11.418534,6,12.004459
-11.028582,5,12.477835
-8.519017,3,12.746318
-7.459538,6,13.281833
1.259577,3,13.94302
-29.634577,8,14.676492
-7.898623,8,15.3926
-15.314878,6,15.93675
-13.416738,11,17.311711
-19.504376,17,18.877364
-4.956058,8,19.589118
-2.870559,9,20.749793
0.686919,8,21.471932
-6.364924,5,21.912996
3.702219,9,22.717682
-11.579591,8,23.792838
-7.716318,5,24.250682
0.023852,7,24.86973
-9.34774,6,25.39321
-8.619336,6,25.951766
-4.702411,6,26.870392
-15.151569,8,27.581467
-1.554708,6,28.103486
-7.855756,5,28.530931
-6.136173,4,28.887055
0.132438,11,30.27228
-7.952233,5,30.704907
-12.012067,10,31.62718
-18.567593,17,33.545466
-2.766964,6,34.112224
0.071021,4,34.503636
-2.051983,5,34.9543
16.225837,16,36.763075
0.313363,8,37.480849
-10.022251,8,38.203966
-3.552409,7,38.859746
4.408555,13,40.399304
-8.228594,7,41.033109
-9.352344,9,41.842673
2.308795,4,42.221272
11.13985,11,43.541708
-11.584974,6,44.087842
0.111357,5,44.539891
-9.626458,5,44.972171
-7.135182,5,45.434239
-2.777523,4,45.776256
10.983622,14,47.37919
7.715408,7,47.997828
-8.240801,5,48.474041
15.82171,20,50.645708
4.792977,10,51.499018
1.532685,20,53.591593
0.989981,3,53.872269
-2.427477,3,54.132701
0.489582,7,54.720096
7.138616,9,55.533743
0.990803,7,56.508525
0.589161,5,56.927039
-1.727566,13,58.091651
33.4141,20,60.180301
11.822987,8,60.854493
-22.176696,14,62.439075
9.752069,20,64.171269
-1.895582,4,64.516868
-15.554755,11,65.792716
-4.909972,20,67.516876
-0.147866,4,67.864403
-17.302447,14,69.406542
-2.052587,20,71.117896
21.852758,20,73.225631
18.712217,17,75.086601
1.113461,13,76.252805
-3.054312,8,76.912489
-12.258482,12,78.317755
5.233207,7,78.915494
15.735944,20,80.971894
-10.630676,9,81.726726
1.857926,12,82.755396
2.85591,7,83.341285
21.302601,20,85.410587
-12.215083,20,87.463503
-5.226826,7,88.089023
5.76188,14,89.28107
21.564695,14,90.916065
12.405443,11,91.866317
28.363871,19,93.86838
36.781151,20,95.575105
-5.601045,8,96.613846
28.655569,20,98.334862
-0.60118,7,98.955539
-16.687066,12,100.645702
11.644727,8,101.452839
0.236398,5,102.120192
-1.48574,20,104.313641
38.031779,20,106.042514
-3.224137,20,108.199119
10.092072,20,110.341853
24.156903,18,111.91745
12.083654,19,113.913568
14.181715,16,115.305768
-6.126498,7,116.260288
-5.471483,3,116.540221
-4.722208,5,116.977037
13.532825,19,118.614961
-10.132448,9,119.816059
17.205025,20,121.540236
-2.343849,15,123.211702
8.209768,20,124.903019
11.010444,13,126.349432
3.36227,11,127.289929
24.116181,20,129.352868
-3.918334,3,129.613178
-4.136206,12,130.671752
7.978069,20,132.781384
0.295363,7,133.39245
-5.362622,7,133.990212
17.962677,20,136.094278
12.08004,20,138.186723
-1.011626,20,139.90312
13.301061,20,142.034576
18.141351,20,143.717016
37.763192,20,145.785398
14.283761,20,147.912121
-8.209144,8,148.607261
16.328637,20,150.699538
12.086964,20,152.400284
22.426743,20,154.486606
-11.373609,10,155.370691
-12.410602,20,157.453562
1.292154,13,158.580161
-1.289224,8,159.264099
-2.440738,9,160.397648
15.930217,20,162.129309
18.781228,20,164.257416
9.858163,20,166.33074
18.248062,20,168.05373
15.012288,20,170.224078
39.690983,20,171.921564
3.844317,20,173.983556
-6.102841,3,174.248951
4.704183,20,176.313085
5.327779,20,178.026472
15.373971,20,180.073562
27.345455,20,182.155964
-8.707508,8,182.865293
6.327156,20,184.956184
12.443695,20,186.63181
6.016429,20,188.677031
9.687446,20,190.370336
3.492782,20,192.486154
37.683899,20,194.553514
9.132727,20,196.284311
-9.776413,4,196.633514
-8.75978,4,197.469767
5.019018,20,199.137924
-2.147986,5,199.551823
39.726901,20,201.598815
5.068347,17,203.041527
-7.17607,8,204.098353
8.218034,20,205.77195
12.419048,20,207.826605
17.820186,20,209.878257
-5.139878,14,211.037324
14.002397,20,213.111969
12.016226,20,214.809546
9.840323,20,216.864808
16.498459,20,218.908282
12.249902,20,220.566572
15.035077,20,222.590048
-12.333751,13,223.716024
26.262692,20,225.758748
-8.692106,9,226.512893
10.31629,20,228.527854
13.180017,20,230.192569
2.043664,20,232.310544
14.896582,20,234.352657
-0.899506,20,236.041735
30.785683,20,238.238459
-11.58268,6,238.755149
-2.276524,20,240.819275
-5.355405,3,241.078783
8.903427,20,242.782145
5.202513,20,244.849368
39.569662,20,246.879232
6.38886,20,248.553364
-5.943705,20,250.591761
6.716377,20,252.284062
16.887602,20,254.333191
7.426754,20,256.384571
16.347219,20,258.060479
39.498044,20,260.125913
0.565466,9,260.854893
34.140883,20,262.919203
22.72537,20,265.188403
26.131814,20,266.864348
11.31357,20,268.900247
15.298723,20,270.582999
38.986778,20,272.725209
14.050979,20,274.824201
34.134913,20,276.565554
32.747139,20,278.663852
8.388823,20,280.714792
-2.108363,10,281.544907
27.061114,20,283.25068
11.837773,20,285.283583
10.721048,20,287.346944
26.132243,20,289.022641
3.602547,20,291.065318
7.98264,20,293.125171
17.950526,20,294.817652
-9.270255,11,296.142673
17.869432,20,297.852614
34.729697,20,299.933433
14.205977,20,301.60817
3.187557,14,303.146958
11.017999,20,304.843494
0.461028,20,307.016076
33.590931,20,310.983415
9.878594,20,312.678948
19.785124,20,314.736716
-4.80246,9,315.514917
32.979451,20,317.577638
29.625688,20,319.628844
16.887625,20,321.317415
32.21219,20,323.404692
29.376954,20,325.091612
-9.408554,7,326.06572
17.384797,20,327.761725
18.48993,20,329.955561
13.546544,20,331.63312
14.136213,20,333.728666
-6.849906,7,334.343144
13.512267,20,336.554368
-4.077413,20,338.633333
19.699106,20,340.327791
9.591042,20,342.365029
18.459177,20,344.07526
16.287118,20,346.177202
-6.155412,9,346.931513
-1.253876,7,347.908912
2.700608,20,349.642226
-2.12507,20,351.72988
39.607309,20,353.419444
15.662743,20,355.623663
10.356481,20,357.885178
-11.253323,12,358.941468
17.468201,20,361.149248
23.55874,20,362.843574
