#{"t_start": 1715883063.9096146, "env_id": "DiscreteSteps-v0"}
r,l,t
-20.802633,6,1.071663
-7.751542,6,1.602256
-16.372127,7,2.256932
-14.547104,7,2.868262
-4.320518,6,3.437277
-16.52274,7,4.57822
-15.487605,10,5.464104
2.405972,9,6.310649
-19.161153,4,6.67521
-16.526527,10,7.951832
-6.670029,5,8.41269
-9.212954,7,9.025761
6.806118,16,10.836061
-14.687876,14,12.078811
-8.420854,6,12.640616
-27.352632,8,13.35608
-11.711574,7,14.371548
-2.479909,7,15.002398
-2.132021,3,15.275056
-3.570506,7,15.900297
-7.973705,7,16.553648
-7.346046,8,17.66498
-8.450911,13,18.851984
-6.583206,7,19.481121
-11.538334,5,19.933279
-6.721545,8,20.991598
16.335452,19,22.692234
-14.880418,10,23.958548
-4.557665,6,24.494774
-14.953822,14,25.736111
0.84423,9,26.945014
-9.223251,7,27.555995
-7.743474,5,27.991013
4.881372,6,28.504467
-13.349073,9,29.330516
-4.343012,6,30.246189
-19.445083,13,31.430281
2.225448,7,32.067172
4.912063,10,33.34752
-8.29392,5,33.801141
-5.380336,4,34.188754
2.596132,12,35.301415
-11.885988,10,36.197627
0.069735,10,37.454817
-1.650413,3,37.74639
-2.204505,7,38.392456
-8.88562,7,39.023846
-0.558064,6,39.927408
2.093844,15,41.29013
5.639231,11,42.294816
-0.658448,4,42.646806
-22.676967,15,44.332238
19.079206,18,45.951298
-25.440156,20,48.080667
0.488431,3,48.35687
-1.967641,4,48.719389
3.222794,8,49.791357
-10.906684,8,50.518738
3.51681,20,52.262906
-7.032205,8,53.311106
-4.915419,4,53.675546
34.409519,20,55.418336
11.016706,9,56.582218
5.509976,9,57.364701
5.711437,9,58.166089
-5.705417,5,58.58712
-3.133572,4,59.30849
10.308533,10,60.154835
18.488989,16,61.551564
-12.1003,13,62.985991
22.911371,19,64.670121
1.130457,4,65.352441
3.720283,7,65.965455
-5.453067,4,66.314185
-8.659792,4,66.664114
13.107755,20,68.730336
17.439384,20,70.426854
9.044666,20,72.524468
4.651161,11,73.475471
3.208841,7,74.10877
-11.622445,20,76.216337
21.741827,14,77.412304
-7.374997,4,78.103912
18.428558,20,79.82656
-13.825628,16,81.540826
10.021542,14,82.72877
23.794552,17,84.533174
-11.760094,11,85.48311
-3.621645,6,85.990019
-6.804883,20,88.063129
-3.643158,3,88.321938
-11.028622,20,90.463624
12.93901,11,91.413336
25.223283,20,93.502925
-8.115835,6,94.022285
-3.285163,9,94.827963
1.218222,20,96.867481
27.593315,20,98.600334
-7.647328,6,99.121243
-17.516262,17,101.316854
-4.676442,4,101.833208
22.047751,20,104.116035
-3.689943,13,105.249412
8.46789,20,107.415528
38.610674,20,109.145818
-0.792477,4,109.895027
-3.631548,3,110.155129
-6.7182,6,110.679659
5.027909,20,112.409421
10.195866,17,114.247347
11.661557,20,116.343994
-2.620654,3,116.613519
21.721228,20,118.316458
35.486404,20,120.481005
12.389242,19,122.48035
39.301845,20,124.187601
32.848928,20,126.244272
37.95386,20,127.927944
23.118813,19,129.969842
8.606591,20,132.06877
16.051911,20,133.794926
-1.763704,7,134.400515
9.114672,20,136.509581
-16.03359,20,138.613672
5.883944,16,139.98706
22.772803,20,142.119529
2.531221,14,143.265568
-1.728218,3,143.531612
12.493988,20,145.598656
-4.729747,5,146.041682
-24.784961,20,148.154345
0.35446,5,148.581268
10.832978,20,150.673245
20.381081,20,152.374318
7.042491,20,154.460607
39.40845,20,156.1865
-16.142945,10,157.426988
16.603813,20,159.157247
16.110416,20,161.270405
19.035322,20,163.396567
-10.595388,20,165.106411
16.413654,20,167.18796
8.492657,20,168.906507
19.008258,20,171.053592
8.81628,20,173.133805
13.018405,20,174.857391
3.135091,20,176.898858
1.171105,20,178.97689
29.818583,20,180.669996
5.954564,14,182.251631
36.597475,20,183.968751
-1.819495,6,184.480026
16.076236,20,186.526248
2.193057,5,186.979317
10.496992,20,189.017311
-13.811495,7,189.6252
18.884256,20,191.72521
-6.322807,3,191.971084
-0.411963,9,192.724333
18.263694,20,194.796018
0.36056,5,195.253394
4.745271,9,196.008305
-14.424431,8,196.706771
-0.975607,8,197.866108
-0.97988,4,198.201561
17.205273,20,199.879497
25.753021,20,201.928094
-20.052794,9,202.696311
-2.826102,20,204.759062
26.113675,20,206.811186
2.797311,20,208.486869
11.494341,20,210.525775
-10.936922,11,211.448972
-10.451744,11,212.759268
15.757758,20,214.456511
-13.512988,13,215.937264
-8.952125,13,217.024054
20.495909,20,219.063568
22.643866,20,220.730669
17.9287,20,222.751085
-3.980793,13,223.867258
13.131181,20,225.912865
30.098911,20,227.575772
-3.428085,20,229.592205
28.56187,20,231.68276
-6.499451,20,233.38003
18.682095,20,235.430134
21.778582,20,237.636884
13.054131,20,239.338976
-0.561825,6,239.858896
-6.275134,6,240.715337
3.679271,20,242.406623
24.867788,20,244.486391
10.552551,20,246.156755
4.177258,20,248.191356
10.733005,20,250.227629
1.772869,20,251.913471
17.248245,20,253.955878
3.838182,20,256.006297
10.853073,20,257.699909
17.325599,20,259.749096
11.626764,20,261.437527
16.634797,20,263.489534
18.373707,20,265.739579
14.992231,20,267.417584
10.50014,20,269.455653
9.689976,20,271.58248
6.065063,20,273.301018
23.859268,20,275.396182
5.950047,20,277.145345
-2.102369,6,278.037188
7.61917,20,279.721027
6.810993,20,281.78931
17.671003,20,283.83936
13.176583,20,285.517126
-7.989692,4,285.862808
-9.717796,4,286.223069
9.178409,20,288.259668
22.400979,20,290.296252
14.774551,20,291.978995
9.72689,20,294.042416
12.529763,20,296.105151
-9.702226,11,297.070173
24.431364,20,299.151324
24.992606,20,300.811227
39.22668,20,302.85515
18.785676,20,304.555912
39.192895,20,306.730083
19.3491,20,310.707372
16.948751,20,312.4097
14.937677,20,314.47271
2.493889,20,316.555055
4.492316,20,318.242745
14.020029,20,320.2885
13.803524,20,321.982535
17.088029,20,324.048876
33.050199,20,326.141242
2.419299,20,327.843979
6.442311,20,330.029558
8.98871,20,332.091359
6.59418,20,333.803075
39.273743,20,336.011187
7.354089,20,337.720335
23.574914,20,339.78259
15.495507,20,341.840442
11.161421,20,343.541169
17.767881,20,345.619938
30.113169,20,347.72318
12.415723,20,349.448708
39.382562,20,351.53992
18.098957,20,353.235386
39.648772,20,355.387544
20.116079,20,357.695018
-1.238513,6,358.215011
-7.110944,6,358.737793
12.166857,20,360.94925
23.253191,20,362.641361
16.802004,20,364.800577
17.473076,20,366.896519
17.507365,20,368.575377
1.408048,20,370.663035
-7.167032,3,370.929961
-3.394625,7,371.529163
16.644821,20,373.606728
27.089113,20,375.299889
30.461689,20,377.362882
16.991395,20,379.47116
25.461842,20,381.161159
-5.213902,3,381.407043
16.951984,20,383.474978
18.429719,20,385.532181
28.24499,20,387.223924
21.615355,20,389.305285
4.550234,13,390.461265
39.516176,20,392.522886
-2.833713,20,394.229397
14.407159,20,396.329819
18.835404,20,398.48371
27.380369,20,400.173747
18.278497,20,402.317188
-5.752649,3,402.610242
15.076075,20,404.674862
35.297252,20,406.408133
11.778085,20,408.57264
18.976604,20,410.652293
12.450423,20,412.343845
17.9305,20,414.668274
14.723902,20,416.411346
27.043937,20,418.547721
31.175288,20,420.61936
10.995017,20,422.306846
-3.729726,6,422.836287
10.698603,20,424.930179
15.491262,20,426.991404
18.877757,20,428.687644
11.432483,20,430.716908
38.696261,20,432.755619
5.329549,20,434.43825
21.258928,20,436.532835
28.723418,20,438.234972
17.790817,20,440.32959
6.992815,20,442.442865
9.489099,20,444.138588
39.565465,20,446.200628
-7.808434,5,446.615733
39.73703,20,448.802113
-11.105474,13,449.907736
16.727372,20,451.994032
39.427273,20,453.673075
39.656245,20,455.720027
-2.428826,11,456.657723
13.905769,20,458.696197
18.508645,20,460.750609
22.673563,20,462.410112
11.872979,20,464.426413
16.721645,20,466.472167
39.708122,20,468.157348
-6.907136,9,468.916185
9.944086,20,470.985219
37.153196,20,473.013826
3.309513,20,474.707644
