#{"t_start": 1716399506.851709, "env_id": "DiscreteSteps-v0"}
r,l,t
-5.292595,6,1.130858
-4.668375,5,1.613436
-16.011501,6,2.127301
-11.001783,6,2.676882
-11.157553,6,3.250442
-13.028863,4,4.01658
-2.234035,9,4.850989
-18.558776,7,5.483534
-1.398874,7,6.133143
-8.282205,8,6.86656
-9.262217,9,8.090629
-0.995248,8,8.843129
-21.714065,12,9.940837
-16.058183,5,10.761819
-16.4458,9,11.599869
-5.861042,3,11.865802
-19.83148,11,12.867767
-2.234734,9,14.153167
-13.461531,6,14.707648
-0.815462,13,15.90006
0.259169,3,16.203115
10.623773,7,16.837682
-3.631818,6,17.789603
-8.669365,8,18.526823
-3.533126,7,19.161128
-13.307115,5,19.664607
-33.29686,13,21.345924
-14.770872,9,22.177605
-6.769779,8,22.937384
