#{"t_start": 1715966504.5568182, "env_id": "ContinuousJumps-v0"}
r,l,t
1.507353,5,99.890322
1.966623,4,100.396462
9.384992,11,101.734531
4.388789,9,102.819103
2.551116,7,103.634327
0.956897,4,104.109828
2.270705,6,104.829013
-1.122522,6,105.599269
-1.152071,5,106.19777
2.169175,6,106.881098
2.342498,6,107.568415
1.90811,6,108.301058
6.988391,14,110.28433
0.190419,6,110.963259
14.556752,19,113.165701
0.135043,6,113.889188
1.784192,5,114.455611
0.605727,4,114.928274
9.07361,11,116.202721
4.552714,8,117.089001
3.5566,5,117.67018
-5.273819,11,118.899594
18.942665,20,121.043946
-1.391113,5,121.672663
2.620699,4,122.175619
0.399817,6,122.885381
5.585585,8,123.826169
0.292812,7,125.079299
17.428208,20,127.377449
4.540504,10,128.478483
1.896959,8,129.457897
-0.132742,5,130.066841
-0.512705,4,130.481094
5.09551,9,131.475168
5.726212,7,132.334367
1.279681,6,132.990811
1.159234,5,133.624273
4.460389,6,134.335198
-1.93147,9,135.367693
10.677225,20,137.590989
8.772005,10,138.771139
-0.36952,5,139.711413
2.097543,5,140.254308
-1.676061,7,141.026766
2.576563,5,141.597713
-1.08871,3,141.97875
-4.539282,11,143.151394
-1.056926,5,143.702478
-2.235824,7,144.516397
2.186366,4,144.992846
1.175279,9,146.054442
4.584328,7,146.807902
2.212277,3,147.220932
2.892618,8,148.118972
9.478978,14,149.671298
3.037871,5,150.239723
33.473229,20,152.463447
1.102066,5,153.043784
2.716153,6,153.73183
-1.821867,6,154.904427
11.156433,17,156.813409
36.522854,20,159.122675
-0.017535,5,159.655898
-1.738855,13,161.0538
38.672397,20,163.243174
0.002756,4,163.721081
-1.055899,5,164.293077
-0.249351,5,164.876967
11.524996,20,167.124503
2.760693,7,167.934083
-3.188168,9,168.969736
34.077453,20,171.695727
1.671975,4,172.159069
-0.297182,5,172.746358
4.730116,10,173.860072
16.19798,20,176.123959
-1.702707,5,176.665818
-1.05907,7,177.420735
0.343063,10,178.551517
-2.042353,6,179.228709
-0.728345,5,179.762532
0.719459,5,180.330179
38.639409,20,182.477038
-2.486015,9,183.457968
-0.707821,5,184.461501
3.395032,5,185.047102
-2.405381,5,185.698312
1.609028,12,187.090644
-4.708951,12,188.370861
18.762815,20,190.59081
2.363369,14,192.171654
5.759059,12,193.502606
-0.249278,6,194.182003
-0.280806,4,194.613937
10.16995,14,196.111667
0.490611,10,197.202297
-2.311707,8,198.073916
0.618568,5,198.993536
6.022783,7,199.779768
-2.039158,5,200.32599
4.799485,7,201.096884
5.01581,8,201.964247
15.738514,20,204.108226
2.095347,5,204.649304
0.808635,6,205.276686
10.881614,16,207.101141
-0.47261,5,207.680064
1.807676,5,208.28001
0.348231,4,208.700889
3.072562,8,209.593581
10.260362,12,210.928555
1.211911,6,211.660698
-2.320126,7,212.488626
-0.877587,6,213.798126
8.593765,17,215.676675
16.233572,20,217.857968
1.110149,6,218.55487
17.833083,20,220.792166
6.399375,11,222.086241
-0.041029,4,222.574268
-1.712873,5,223.150074
-3.806834,8,224.068047
-3.210389,8,224.986571
3.163361,5,225.55394
-2.862754,6,226.248039
-2.198745,7,227.040715
1.918163,7,227.815552
17.625549,20,230.424501
-0.55032,4,230.895203
3.335413,4,231.359493
18.072454,20,233.547249
14.890721,20,235.697973
-1.849731,11,236.91517
0.5303,9,237.901458
1.048199,9,238.888675
-1.953827,7,239.68826
-0.141173,7,240.459275
1.728676,7,241.292753
-0.967842,7,242.064357
8.397735,9,243.343165
-6.001052,7,244.158803
18.51282,20,246.437077
2.019416,7,247.217344
2.005989,6,247.894082
5.898975,10,248.988707
-4.124097,11,250.246781
31.538878,20,252.494102
15.914306,20,254.710473
-0.469428,5,255.30008
-2.454115,8,256.224896
-3.766913,6,256.956138
0.464559,6,258.017128
-2.624022,8,258.914562
17.23735,20,261.053599
7.594025,12,262.412142
5.354458,8,263.311535
12.109501,20,265.516001
0.42897,5,266.072541
3.324991,4,266.514422
-0.654948,4,266.947722
-2.383615,10,268.10671
38.750608,20,270.216074
0.302387,7,270.964989
5.350685,9,271.977687
0.933441,6,272.990769
4.445708,6,273.64167
3.368818,8,274.5548
1.890982,12,275.82972
-0.978245,9,276.839838
5.855695,7,277.618348
38.771596,20,279.800775
-0.356294,9,280.727826
3.116462,5,281.288255
-0.634619,7,282.042239
36.674397,20,284.118686
9.281908,13,285.492681
5.252651,6,286.141181
0.165698,7,287.220154
3.638231,19,289.295202
-0.578277,6,290.003637
16.845099,20,292.206821
38.358879,20,294.33206
-1.729097,7,295.10896
-1.788677,7,295.917275
1.010082,3,296.280879
4.398591,8,297.18348
0.973785,7,297.961653
0.086102,5,298.490967
14.973605,20,301.068881
-1.916714,6,301.764947
1.963378,9,302.753442
3.452714,8,303.613598
3.109986,12,304.910408
-0.069241,4,305.338601
4.946032,10,306.471307
0.997867,6,307.126278
4.032643,5,307.632264
14.76796,20,309.824462
-1.066562,8,310.694192
12.408598,19,312.827816
4.079846,10,313.948864
1.109967,5,314.496803
-1.076686,13,316.3035
-3.024794,14,317.956526
0.117234,8,318.910156
-1.843099,6,319.582386
17.24865,20,321.754646
36.181121,20,324.003631
-0.59928,4,324.441546
-0.607541,9,325.424782
1.0986,5,325.986718
2.618958,8,326.949965
-0.37001,4,327.400056
19.089486,20,329.717534
13.814541,20,332.324366
19.170993,20,334.609564
0.5113,7,335.443229
-2.393332,14,337.018669
-1.689105,9,338.027361
20.003748,20,340.311678
-3.624609,11,341.494561
17.145081,20,343.776431
-0.969907,10,345.279742
-0.775499,5,345.832702
-2.341434,6,346.489825
37.523457,20,348.648105
-0.477877,5,349.19908
-4.714066,16,350.991397
7.647476,14,352.59723
3.692451,5,353.159825
-1.266543,11,354.387713
-2.375379,5,354.891731
16.652816,20,357.140856
1.799784,5,357.728252
2.277618,13,359.128995
-0.790365,6,360.053992
12.446798,20,362.212448
0.058868,10,363.288413
-1.818448,7,364.059886
13.40408,20,367.933688
-3.319117,12,369.253922
-0.878737,10,370.409154
5.003005,11,371.613261
2.819075,12,372.957675
-0.564745,5,373.501842
12.074893,13,374.959982
-2.127955,12,376.648365
3.266475,11,377.879268
2.424908,6,378.54089
0.849913,13,379.905747
0.901963,11,381.170918
0.373554,4,381.605915
18.933822,20,383.808655
0.486233,7,384.56408
-3.822215,8,385.42077
-1.268552,5,385.94185
38.577891,20,388.10267
-1.951698,13,389.486899
33.615542,20,391.961673
-3.207251,14,393.456558
2.729685,11,394.678882
17.736701,20,396.796472
19.083959,20,398.960502
-2.127378,8,399.86922
3.566065,9,400.881752
0.285976,5,401.432965
0.542715,5,401.996995
-2.368954,5,402.533648
0.368872,17,404.732707
2.369173,6,405.374896
2.02842,6,406.023559
17.760952,20,408.16281
4.376876,9,409.186918
0.219355,6,409.874099
0.25108,9,410.890858
19.208823,20,413.014478
-2.087569,9,413.948654
0.485359,4,414.404071
6.130963,11,415.631266
18.119375,20,417.78867
0.05607,4,418.221363
38.707745,20,420.619155
0.201775,9,421.573658
1.208793,12,422.868958
-0.217308,5,423.38331
-0.297969,11,424.589603
0.864914,7,425.382738
16.204757,20,427.51393
16.328182,20,429.716463
-2.073377,9,430.709648
14.313207,20,433.199529
-1.15182,9,434.184334
1.42722,18,436.11455
3.200483,8,436.980001
0.248006,7,437.725941
12.758263,20,439.84973
0.789452,6,440.481702
-2.157297,13,441.896754
1.771089,5,442.513475
5.645754,12,443.826593
-1.731878,6,444.493091
17.103751,20,447.186894
4.947672,8,448.020837
-0.563701,11,449.169561
-5.025099,17,451.062308
18.570552,20,453.296931
7.315052,12,454.656744
19.200465,20,456.858053
-2.836217,9,457.838903
3.315638,6,458.507327
-0.576515,6,459.155477
38.68152,20,461.611115
-0.472301,11,462.735931
-1.52662,6,463.391342
0.243677,4,463.820792
-0.905199,5,464.379047
-2.25233,11,465.580019
15.956183,20,467.845724
2.144694,12,469.157027
-0.278169,7,469.901165
9.114996,12,471.271273
5.327146,7,472.107033
13.527385,20,474.35145
-0.895053,5,474.876947
7.619943,20,477.46674
15.328456,20,479.593793
38.536233,20,481.74703
-1.861779,12,483.016282
-1.546271,6,483.68271
38.737939,20,485.810109
6.068842,8,486.703859
4.329784,7,487.534521
4.251005,9,488.577114
17.003151,20,491.173778
-0.592986,16,492.992711
2.695505,5,493.524236
1.414122,6,494.148245
0.871325,5,494.690881
13.235073,20,496.892913
38.763646,20,498.971004
-1.011639,9,499.988851
-1.165534,5,500.594512
38.497576,20,502.622313
10.274198,20,505.159781
2.338883,6,505.856902
0.055847,6,506.490577
1.299073,8,507.352607
15.279056,20,509.443471
2.533562,11,510.566614
1.174639,9,511.504129
-0.92144,11,512.606433
-4.04359,9,513.573986
-1.70418,9,514.564106
1.172817,6,515.192109
-1.727074,5,515.726434
2.602291,13,517.142349
-0.700155,12,518.848987
0.023761,6,519.56288
-2.984429,8,520.369755
19.009156,20,522.56481
7.524626,20,524.704653
-2.05179,5,525.253688
5.982323,20,527.401669
3.878192,15,529.130541
1.186786,7,529.860342
-0.001656,4,530.279906
16.521983,20,532.474106
11.315868,20,535.063253
-3.118302,9,536.07249
12.28855,20,538.231989
0.290681,7,538.997228
19.219443,20,541.161993
-2.273729,9,542.134839
1.392616,8,543.033505
38.614691,20,545.175828
2.386653,8,546.050839
7.816637,20,548.454327
1.429718,7,549.195916
-1.512046,5,549.736497
-0.531311,4,550.130788
38.615129,20,552.294187
0.557496,4,552.762417
-2.330892,5,553.312627
0.763119,4,553.713083
-2.69325,11,554.846646
15.996818,20,557.033209
18.578656,20,559.191497
12.254169,20,561.740925
7.10316,20,563.931299
10.359661,20,566.003343
15.120753,20,568.218863
38.743036,20,570.340906
15.608511,20,572.520722
2.828715,13,573.920764
16.333317,20,576.396554
15.100758,13,577.886461
0.420232,5,578.514031
8.227112,20,580.849214
37.342582,20,582.993745
7.019775,9,583.977924
3.918324,14,585.494276
18.633884,20,587.613377
0.837096,7,588.383084
0.167001,3,588.745218
0.49231,6,589.368214
17.736349,20,591.867338
-1.396557,5,592.418319
-1.336753,9,593.345691
1.880862,16,595.208822
18.973414,20,597.403636
14.660216,20,599.691451
2.365051,4,600.147988
34.786577,20,602.353807
8.295394,10,603.45483
-1.042166,8,604.645036
16.432722,20,606.839534
-0.872243,7,607.583302
-0.408785,9,608.545205
-1.272808,7,609.393848
-2.605449,18,611.43154
15.141497,20,613.635937
-1.276319,6,614.293624
8.067452,20,616.517233
1.839235,8,617.459183
19.212337,20,619.963283
-0.680011,5,620.514855
18.63093,20,622.622853
-4.207902,17,624.552058
-1.201015,4,624.976791
0.27339,4,625.412184
1.560012,5,625.962847
-0.791529,7,626.763068
11.108101,20,628.942977
8.626123,9,629.926038
0.537429,5,630.536873
8.449448,20,632.638534
0.790026,7,633.79843
38.576211,20,635.922685
11.777154,20,638.220044
-2.028621,7,639.022999
18.756398,20,641.109067
15.981063,20,643.207232
-0.87898,4,643.667682
16.619207,20,645.829444
-2.399106,12,647.108005
30.199571,20,649.541897
0.019218,5,650.117377
17.518536,20,652.190966
-1.002314,6,652.809774
18.70913,20,654.903276
38.715892,20,657.048518
2.800592,11,658.209976
15.774431,20,660.288396
6.399403,20,662.817122
-4.069752,10,663.899156
-0.776683,7,664.624114
-3.019555,8,665.49309
17.225914,20,667.643863
0.163367,8,668.53527
1.600407,14,669.958147
-0.242969,4,670.427233
-2.602179,7,671.136255
19.050878,20,673.233765
-1.244337,11,674.369664
1.683593,6,675.14325
-1.336691,6,675.792893
8.543857,20,677.976429
2.447453,15,679.593746
9.345366,20,681.769934
13.621169,20,683.86077
-1.068222,5,684.385607
12.959075,20,686.439502
-4.146344,11,687.6308
0.044402,7,688.34173
-2.373079,11,689.881421
5.100729,20,691.962751
-2.019125,11,693.156611
0.010497,5,693.658329
9.309895,20,695.755538
10.683468,20,697.890022
-0.729003,13,699.307639
-3.51092,9,700.272635
18.738769,20,702.423607
12.856657,20,705.022926
-0.942943,11,706.18652
13.794092,20,708.303733
-4.201389,9,709.306827
-1.453423,10,710.402424
12.027999,20,712.478435
-2.712834,5,713.028537
14.740509,20,717.323241
-0.136835,14,718.910199
16.414364,20,721.422564
-2.406353,5,721.938342
17.466831,20,724.049652
-1.800276,9,725.060659
7.480284,20,727.241847
-3.988355,9,728.275397
14.23903,20,730.418194
16.594665,20,732.588626
34.721538,20,735.068058
16.287399,20,737.218467
-1.273742,9,738.260563
12.611024,20,740.488046
-3.191779,7,741.227942
23.181277,18,743.115048
-1.485651,5,743.599301
17.96168,20,745.783234
15.983558,20,748.223201
-0.480168,7,748.992709
-0.515623,8,749.863467
38.653137,20,752.105186
-2.26734,12,753.367913
35.643935,20,755.712373
0.5981,15,757.328955
38.596252,20,759.401016
3.959219,20,761.485156
1.770944,5,762.45846
10.572942,20,764.529259
19.224333,20,766.594234
18.059993,20,768.731829
0.596999,7,769.477322
16.750125,20,771.619365
-1.638327,6,772.2557
-1.183419,14,773.772233
-2.216502,7,774.534591
1.418127,11,775.957517
12.252572,20,778.080894
14.512651,20,780.178659
-2.012865,6,780.786994
-0.538099,7,781.55999
0.398812,5,782.143074
1.593384,5,782.688969
0.314919,4,783.109366
16.108916,20,785.266997
35.696939,20,787.34912
1.726259,5,787.897761
1.104123,5,788.427033
2.215292,4,788.843059
6.560665,20,791.261661
-0.006628,7,792.033835
0.737561,3,792.357548
17.741632,20,794.530579
18.916067,20,796.591978
39.656249,20,798.759778
-0.656698,9,799.724867
0.123577,7,800.5403
7.187676,20,802.748979
14.523374,20,805.378901
5.347158,20,807.571835
-2.521537,6,808.199791
-2.722583,5,808.729011
-1.698215,4,809.139533
-4.387988,8,809.998859
-3.14588,10,811.029245
0.287119,10,812.073984
-1.210536,3,812.424734
-0.336693,4,812.88235
-1.230664,5,813.393019
-1.43771,5,813.901087
-3.275297,12,815.180554
2.18457,7,815.927572
3.121685,20,818.369796
16.344305,20,820.446447
9.100619,20,822.483027
8.785397,20,824.576076
-2.65686,6,825.207178
14.102511,20,827.259181
17.025012,20,829.316431
38.752105,20,831.85564
13.633301,20,834.05756
16.27663,20,836.314269
10.308182,20,838.440869
11.097478,20,840.640063
18.130127,20,842.779295
-1.694957,11,843.957596
8.585558,13,845.418288
2.825768,8,846.696246
-1.210078,5,847.235307
-0.374516,7,848.001227
15.288768,20,850.156616
14.394638,20,852.352863
6.237905,11,853.556061
-1.86749,4,854.013045
1.981007,7,854.789465
38.543889,20,856.891642
-2.667591,5,857.421169
-5.830049,11,858.576561
7.039129,20,861.034999
13.071613,20,863.140172
2.405681,5,863.702585
13.487936,20,865.797209
15.179295,20,867.906016
-2.710402,5,868.500804
5.492073,11,869.714103
11.812725,20,871.818534
38.397158,20,873.882594
18.033189,20,876.305998
2.676041,7,877.045913
18.00338,20,879.180937
4.723184,20,881.346493
15.169546,20,883.458607
-2.506282,20,885.617796
-1.034428,8,886.490553
38.773745,20,888.994975
38.351988,20,891.138795
38.752113,20,893.245805
11.492572,20,895.373426
-1.337014,5,895.913732
-0.741778,7,896.69233
-0.133419,9,897.724211
-0.011365,5,898.252946
5.134192,20,900.617795
-1.11639,4,901.058918
-0.095745,18,903.317343
2.128472,8,904.158392
17.057634,20,906.330035
18.316513,20,908.488061
-0.552405,5,908.998312
8.209667,20,911.217793
18.059808,20,913.373915
16.931577,20,915.519707
0.981635,6,916.209865
-3.546875,10,917.75645
18.613368,20,919.853754
10.689476,20,921.963333
30.130921,20,924.139774
-0.248919,12,925.454858
-2.195478,5,926.008681
7.982459,20,928.130571
38.61481,20,930.30863
-1.528452,4,931.031456
15.558796,20,933.128116
6.151955,20,935.283885
9.088682,20,937.381814
17.00231,20,939.634884
1.833694,6,940.286242
19.273517,20,942.352981
-3.521202,7,943.128561
18.271071,20,945.574362
1.082905,20,947.824505
-1.218937,10,948.983286
-1.639326,7,949.752056
2.220068,7,950.559803
-1.51699,5,951.09268
38.370211,20,953.2311
2.048483,6,953.859281
13.232739,20,956.046097
-0.981596,5,956.588068
-1.164993,9,957.58286
18.664489,20,959.96837
-1.834361,5,960.512505
-1.225092,4,960.953936
-2.955129,13,962.433266
11.282329,20,964.547538
-0.861119,4,964.965537
37.662425,20,967.108354
-0.118775,8,967.947664
11.250318,20,970.059251
17.840126,20,972.190051
-0.797411,9,973.523699
-2.029021,6,974.188663
13.440075,20,976.326998
16.47642,20,978.46895
15.428844,20,980.606119
-2.030616,7,981.344914
-0.889801,5,981.876566
-0.537389,6,982.534507
9.289688,20,984.688557
18.895785,20,986.802693
8.920708,20,989.286042
-0.115768,5,989.817424
35.714349,20,991.876426
-2.785288,8,992.702407
-2.938302,18,994.645042
10.721636,20,996.739106
8.711409,20,998.858465
16.769322,20,1001.346898
2.199155,5,1001.879903
38.620456,20,1004.170519
-1.892239,8,1005.070546
1.045334,15,1006.692086
38.590736,20,1008.918996
17.592511,20,1011.022171
-2.880803,5,1011.508218
1.060151,12,1012.794744
-2.929328,20,1014.959838
14.080454,20,1017.371677
3.568415,20,1019.468754
-4.179079,9,1020.372283
18.392366,20,1022.502329
1.691545,9,1023.419861
0.498579,3,1023.756082
12.47725,20,1025.888577
-0.821046,14,1027.452026
1.591429,6,1028.139189
1.042822,4,1028.596272
16.495903,20,1031.111425
38.587959,20,1033.246567
4.722536,20,1035.384066
37.579913,20,1037.493944
-2.143703,11,1038.679147
38.47489,20,1040.862577
38.737135,20,1043.197697
-0.698204,9,1044.594686
3.784804,17,1046.423329
15.816481,20,1048.55036
38.720122,20,1050.679834
-1.582341,5,1051.205472
38.676772,20,1053.315737
-2.50046,10,1054.428101
-5.244443,15,1056.106966
-2.690332,11,1057.269495
-0.095346,11,1058.901327
-4.92353,7,1059.691482
18.737665,20,1064.137115
16.201241,20,1066.25149
38.598105,20,1068.382973
-4.657716,10,1069.405145
10.075468,20,1071.645365
-2.051563,4,1072.124473
33.888244,20,1074.60754
-2.230723,10,1075.756171
18.794371,20,1077.907962
7.912066,20,1080.088681
-1.068859,6,1080.739789
10.818272,20,1082.884712
16.943599,20,1085.027571
-2.728308,9,1086.017229
16.493052,20,1088.183681
16.179737,20,1090.672858
12.654645,20,1092.845335
17.827145,20,1094.996196
17.068993,20,1097.185583
37.620112,20,1099.427455
10.429761,20,1101.488734
0.892029,5,1102.051938
11.501364,20,1104.54888
-4.306824,8,1105.438728
6.440326,20,1107.573209
0.725961,6,1108.258681
-2.931316,10,1109.304521
0.511296,20,1111.586781
-3.98501,8,1112.628923
5.736064,20,1114.815607
11.849734,20,1116.973301
-3.243672,6,1117.957368
9.335462,20,1120.119989
38.551165,20,1122.278602
18.077761,20,1124.361161
15.880328,20,1126.416011
-2.222309,6,1127.083026
0.397119,7,1127.839094
16.554964,20,1130.001518
-1.136192,7,1130.757446
-2.287602,10,1132.272592
9.751134,20,1134.308054
35.716126,20,1136.497256
-0.5539,8,1137.42346
12.083843,20,1139.452933
29.588157,20,1141.485749
7.15547,20,1143.517421
38.408908,20,1145.921937
2.58757,16,1147.548151
12.411953,20,1149.598472
8.925864,20,1151.724202
-1.573128,6,1152.348938
19.209809,20,1154.497894
-2.121398,9,1155.454192
-1.930766,8,1156.317204
1.267823,5,1156.851798
-0.764811,5,1157.338852
-1.196871,6,1158.034213
-5.5283,10,1159.401452
12.928124,20,1161.548015
-1.783534,5,1162.096182
12.251268,20,1164.135342
-0.840013,6,1164.822905
7.489129,20,1166.888417
18.36782,20,1169.096027
1.832775,20,1171.1827
-3.41067,7,1171.968934
2.650275,4,1172.390899
0.37738,4,1173.153868
13.681456,20,1175.24823
3.146645,20,1177.346704
9.953538,20,1179.462404
12.456052,20,1181.510031
-2.019233,6,1182.140988
18.673947,20,1184.30157
10.665498,20,1186.384307
14.193826,20,1188.843804
1.637954,6,1189.526245
-0.994946,4,1189.928052
-1.990745,6,1190.584766
-0.834022,6,1191.227675
12.239185,20,1193.394484
-4.174446,10,1194.486263
-1.920369,5,1195.052569
0.075685,5,1195.600903
6.990017,20,1197.7305
17.976053,20,1199.924083
35.351499,20,1202.39476
7.549405,20,1204.496193
11.414464,20,1206.622178
-2.510758,6,1207.313875
38.78414,20,1209.450768
38.776129,20,1211.544073
-2.03793,6,1212.254215
1.619249,15,1213.869031
12.069321,20,1216.35567
-3.020417,8,1217.249103
-2.096154,10,1218.394844
5.814992,20,1220.509208
-1.941014,9,1221.478257
-1.425864,5,1222.013709
10.805628,20,1224.116134
-0.585822,5,1224.678038
17.923423,20,1226.777867
9.807084,20,1229.323897
6.702595,20,1231.455553
17.09324,20,1233.541667
38.684564,20,1235.62655
