#{"t_start": 1715966504.545835, "env_id": "ContinuousJumps-v0"}
r,l,t
5.020194,11,1.641543
0.257553,6,2.321087
0.481906,8,3.219087
3.518714,6,3.989399
2.507754,7,4.830251
0.46204,5,5.465538
3.442934,5,6.093183
4.511799,6,6.850599
6.28318,9,8.008631
4.37404,6,8.705153
6.161254,8,9.665831
0.044334,6,10.368907
-4.817695,7,11.190132
-5.195004,6,11.930871
1.216925,6,12.623663
0.443196,6,13.37382
1.212762,6,14.117714
6.325868,7,14.983796
1.303924,13,16.975734
1.083783,5,17.604844
-1.041916,3,17.975337
3.334212,9,19.047436
0.619984,6,19.781338
3.283284,5,20.398605
0.836565,5,21.008819
2.853424,7,21.807049
-1.836021,6,22.552142
1.894721,6,23.266937
-5.603535,9,24.339659
0.713263,5,24.897459
-0.180175,10,26.090084
1.993153,8,27.033414
1.242353,7,27.878668
3.986961,8,28.747522
-4.002262,9,29.805836
3.70813,8,30.729086
13.220258,13,32.612919
0.886127,3,32.974994
1.183023,8,33.889073
-0.151397,6,34.614283
-2.384085,4,35.12535
6.258015,7,35.963985
13.751426,13,37.51931
5.549465,10,38.684865
1.517885,9,39.719234
-3.223942,5,40.282359
1.223294,5,40.898437
1.073843,4,41.402766
-3.639627,5,42.002182
-1.478816,5,42.565417
3.615343,7,43.387393
-0.455871,6,44.097731
-0.278951,4,44.565543
3.05818,6,45.279605
6.721786,7,46.071551
4.71146,6,46.788166
7.547918,9,48.187848
5.288799,8,49.148914
1.772352,5,49.727221
-5.126885,8,50.65023
1.035909,5,51.264446
-0.601031,7,52.102224
3.652394,7,52.897243
4.337009,9,53.99971
2.662092,9,54.992658
12.534996,17,56.908141
8.481137,7,57.723355
-0.232903,4,58.195471
-2.361291,7,59.04149
2.716525,4,59.481438
11.85213,16,61.388965
-0.39311,7,62.238524
-3.927155,9,63.764689
6.042796,7,64.610102
3.74835,6,65.317341
-0.341071,5,65.893116
1.82877,6,66.580341
3.455183,12,67.993351
1.05535,6,68.700087
1.078279,3,69.069445
2.868712,5,69.638352
5.395575,8,70.580193
-3.162203,6,71.266972
-4.921341,6,71.945843
2.420969,5,72.555529
4.617641,7,73.354628
2.736312,4,73.813096
2.181975,6,74.522163
0.667406,4,74.949652
-2.850531,5,75.535693
1.517705,7,76.361176
3.14919,6,77.05301
6.2109,9,78.448926
-1.523727,5,79.04306
7.493924,7,79.879583
5.855468,7,80.695854
-0.153768,9,81.723479
-0.538509,5,82.331674
