#{"t_start": 1715964952.843174, "env_id": "ContinuousJumps-v0"}
r,l,t
0.685325,6,115.401214
-1.23098,6,116.126557
0.029855,6,116.799614
-5.639206,10,117.925604
3.157626,7,118.760778
3.929442,11,119.957528
-3.807378,12,121.272913
0.180122,6,121.959633
3.803896,7,122.728238
4.317304,8,123.948096
0.309056,4,124.397995
5.361552,7,125.143599
14.830019,20,127.399615
14.478051,20,129.536512
7.8381,20,131.706236
8.17142,10,132.777568
1.756739,10,133.839334
0.16981,6,134.506576
3.983219,11,135.664636
2.485532,8,136.586751
2.730583,5,137.167181
-0.588461,7,138.323399
1.2793,6,138.968861
-1.321846,7,139.690242
15.67529,20,141.563474
2.488484,6,142.111614
28.259538,20,143.945479
15.347909,20,145.735275
0.901787,7,146.361162
18.584368,20,148.412618
12.907582,20,151.236854
-1.35291,4,151.651683
18.202736,20,153.793616
0.574303,5,154.320581
2.48523,8,155.246882
1.700224,4,155.687839
-1.826627,4,156.110804
17.98985,20,158.258501
1.891735,6,158.93413
2.83392,4,159.388083
-0.315874,9,160.353754
0.106905,7,161.102883
12.995748,19,163.126874
6.472935,7,163.88877
-0.505712,8,165.077441
-4.962663,11,166.297316
-4.679578,16,168.13859
0.766814,4,168.620506
3.064535,11,169.779872
-0.2846,5,170.379075
-0.543931,7,171.168309
0.481523,6,171.858831
0.461146,5,172.418545
0.585019,6,173.082941
18.507677,20,175.331016
2.713434,9,176.356614
0.723628,9,177.334933
11.967046,20,179.946755
-0.880215,8,180.842742
-0.377062,9,181.941821
16.047704,20,184.255242
4.220298,10,185.370966
-9.319273,10,186.482873
6.081275,8,187.436559
0.739948,4,187.874834
7.84707,11,189.049063
-0.26579,7,189.817547
-0.947789,8,190.653632
0.417925,5,191.218135
-1.108486,6,191.879321
18.280596,20,194.022084
0.564558,12,195.718154
-2.711246,8,196.570308
0.95005,8,197.45759
-1.812121,6,198.103539
15.310353,20,200.310872
-1.440444,7,201.075607
2.604022,4,201.51043
0.280387,7,202.247712
13.360017,18,204.191563
-1.631824,7,204.955821
9.22042,16,206.732027
7.527694,20,209.11231
5.429288,10,210.226526
0.708108,8,211.143309
16.655439,20,213.260732
0.005523,7,214.004038
-2.385067,5,214.555088
2.688801,5,215.10886
-3.567103,7,215.855967
-1.71201,8,216.731332
3.708795,6,217.376122
-2.891167,11,218.543016
13.882602,20,220.685386
-3.266478,7,221.479848
4.374679,8,222.42519
5.370586,6,223.498334
-0.79643,4,223.968233
1.938691,4,224.461269
0.116522,6,225.160731
-2.771566,9,226.137672
-0.284953,3,226.515976
3.619999,5,227.053324
3.646769,7,227.837601
18.582195,20,229.96893
-2.375808,8,230.892231
18.303459,20,233.092111
0.590585,5,233.665641
-0.384593,11,234.901012
2.647442,8,235.81966
-3.444781,11,237.113102
-3.597414,12,238.809571
1.192328,9,239.816032
38.776946,20,242.015017
-3.064551,6,242.706021
0.095697,5,243.244629
11.890169,17,245.094034
-0.582179,9,246.10468
-1.743263,4,246.543916
-1.909841,5,247.087903
-1.892336,8,247.963021
-3.413694,7,248.764019
35.874308,20,250.928174
6.900138,20,253.332211
-5.160629,6,253.958392
0.016445,5,254.570746
0.966738,6,255.242785
0.584024,8,256.173463
0.459373,8,257.056628
0.364832,5,257.608359
7.382261,10,258.656542
18.679647,20,260.839141
17.983706,20,262.956576
-0.472011,3,263.299754
1.316087,5,263.802681
-0.761279,3,264.111357
-1.26353,5,264.626769
18.354833,20,267.131324
-5.868831,12,268.374666
18.07592,20,270.482877
18.624018,20,272.553978
-5.601047,13,273.933965
-2.683215,5,274.43948
-0.907885,6,275.10706
2.991985,8,275.951336
-2.342727,7,276.730143
16.799636,20,278.839879
37.442799,20,281.287415
1.26579,9,282.216139
0.971866,3,282.515631
3.229699,6,283.181737
-0.181853,8,284.014567
1.683343,14,285.501025
-1.234523,4,285.937716
-2.619914,6,286.565152
-1.479637,5,287.090146
-3.179644,6,287.700039
1.379451,13,289.097261
-2.154546,7,289.788105
-0.137623,4,290.218834
0.761418,12,291.628157
-0.84113,12,292.973468
0.871872,5,293.557016
4.665076,12,295.273447
1.351873,8,296.117557
2.917091,8,297.051864
4.699811,9,298.02562
-5.427112,15,299.599135
1.301796,5,300.160709
-1.402475,9,301.128522
-1.626677,6,301.766717
0.066703,9,302.773911
10.536268,20,304.995288
-3.990556,9,305.886954
-0.249639,6,306.559057
-1.975121,7,307.32324
-0.730194,10,308.73874
2.498375,6,309.403883
15.249106,20,311.570019
-7.125499,17,313.3614
18.040328,20,315.385633
-1.402919,11,316.540495
8.172338,16,318.249078
-2.866054,10,319.32013
16.548308,20,321.457303
-3.013544,11,322.907785
-2.557741,10,323.937864
-1.23838,9,324.903227
19.151066,20,326.938354
0.597838,7,327.658174
0.169022,7,328.406239
14.650098,20,330.523879
2.890376,9,331.523049
2.459494,8,332.388252
2.920149,6,333.114538
1.031786,6,333.794626
12.795707,20,335.81494
-0.19665,6,336.804012
-0.018093,4,337.19585
1.873848,20,339.355762
-5.464084,12,340.622454
-2.967159,6,341.231812
14.143916,20,343.410532
18.028434,20,345.608784
9.085936,20,347.678836
0.173417,14,349.203776
37.664488,20,351.663346
1.457871,3,352.005181
-5.796149,13,353.429349
12.825869,19,355.508709
-0.219489,5,356.068087
-3.364625,8,359.38833
12.572609,20,361.459378
-3.146287,9,362.432893
5.652222,9,363.42079
-1.851636,14,364.897578
-5.266312,13,366.28256
-2.77335,8,367.463691
-0.158166,4,367.895701
11.443056,20,369.945097
-0.180868,4,370.36535
18.862293,20,372.376246
2.689645,5,372.923256
2.073706,5,373.444511
-0.676773,5,373.981268
0.908534,8,374.829683
-2.403412,9,375.804885
-1.799193,6,376.438752
18.451422,20,378.503099
19.186886,20,380.862797
14.10584,20,382.94344
0.001237,9,383.884408
-5.243125,14,385.292664
-1.605244,10,386.388124
18.222281,20,388.455397
1.362081,6,389.105476
-1.85758,7,389.825643
0.155163,4,390.26667
-1.036917,8,391.055073
0.622357,7,391.76568
18.108403,20,394.146891
18.539626,20,396.202617
1.819091,6,396.86681
11.994649,20,398.916462
1.420721,6,399.566688
-3.905115,7,400.325721
14.322318,20,402.413428
0.181537,6,403.079488
9.000621,19,405.176009
18.051862,20,407.239328
-2.458131,9,408.618331
16.411668,20,410.779775
10.157794,11,412.021318
0.548592,6,412.673383
18.043186,20,414.859094
0.723202,16,416.540045
3.12844,9,417.536556
17.615477,20,419.701848
-1.47763,5,420.252783
6.656739,19,422.560535
-2.753246,7,423.376682
-0.498141,4,423.854119
17.545576,20,426.005609
5.628928,10,427.103301
8.669124,10,428.242303
39.700712,20,430.403697
-0.524052,5,430.969624
-1.460504,8,431.8787
17.066406,20,434.14604
0.451218,7,434.915787
-2.548585,14,436.82617
-5.184305,10,437.912875
1.060104,4,438.366313
0.44959,8,439.237324
18.345393,20,441.432848
18.768476,20,443.626415
-0.63193,4,444.088773
6.78108,20,446.329893
-1.455215,7,447.12173
-0.546578,8,447.993676
18.808447,20,450.244731
2.376473,9,451.522981
-2.060979,8,452.376514
-3.462992,7,453.138635
8.318799,20,455.269439
18.44342,20,457.355755
19.315178,20,459.538586
-0.848107,10,460.628809
19.241854,20,462.793121
2.717,9,463.820446
11.008713,20,466.335897
1.528198,11,467.566746
9.487333,20,469.757742
4.099224,15,471.381634
10.233486,11,472.570002
18.967141,20,474.727655
12.116602,20,476.986416
14.422663,20,479.19886
12.75015,20,481.774801
2.27598,5,482.332529
8.456737,20,484.498471
2.126982,7,485.319595
0.381402,16,487.071463
0.567893,6,487.74742
19.015371,20,490.048641
-4.839261,10,491.204892
2.073709,7,491.969103
0.377986,10,493.109169
11.279444,20,495.602136
-0.255144,4,496.083288
18.171747,20,498.22445
-3.030997,12,499.520296
7.871939,11,500.789735
-0.887742,5,501.324447
-2.005169,6,501.975144
-1.275939,7,502.728404
0.419354,4,503.224626
15.916006,20,505.297644
-0.538846,13,506.708753
-2.630756,8,507.561497
10.718444,20,509.890987
-1.124307,7,510.688618
0.240035,12,511.974931
5.120509,9,512.949593
1.030464,7,513.709029
-0.489145,7,514.49011
14.220737,20,516.588347
1.546163,6,517.225615
13.534036,20,519.355299
-0.549535,4,519.801568
-0.22618,6,520.453013
0.348868,6,521.095085
-4.023045,9,522.056666
12.90284,17,524.134334
12.648699,20,526.280753
-2.727634,7,526.986614
4.362569,8,527.848604
-5.781436,15,529.425533
1.760797,5,529.968459
0.68402,7,530.721444
-0.92351,6,531.364714
1.105846,7,532.112495
18.820171,20,534.181633
15.890894,20,536.672791
2.286904,5,537.192707
1.269857,10,538.271214
8.940141,20,540.369274
4.291695,15,541.912543
1.11091,5,542.486047
-0.44408,5,543.053015
12.158129,20,545.125048
17.099185,20,547.15583
-1.550269,7,547.918812
2.816903,11,549.064318
13.81153,20,551.487956
-1.786903,12,552.755224
-4.18416,12,553.967499
2.570482,11,555.20259
6.030088,20,557.328468
-6.996524,14,558.810011
8.536468,11,559.970557
-2.147328,8,560.782838
3.008956,11,561.980922
9.247394,20,564.457237
2.322588,12,565.745448
9.252398,20,567.824691
-0.444814,6,568.489514
2.438005,9,569.487708
-3.864423,10,570.608678
17.198557,20,572.674226
-0.814959,10,573.725145
38.760242,20,575.788376
18.218522,20,578.202341
4.254918,20,580.288777
2.133296,11,581.5085
3.53446,20,583.672624
1.732611,5,584.214125
-3.098032,14,585.732708
37.631661,20,587.79769
37.560557,20,589.87189
-3.478153,12,591.192446
-0.902974,4,591.589392
14.569956,20,594.087252
-1.451793,5,594.63415
-1.17691,4,595.067594
19.0244,20,597.09866
-0.491337,4,597.533479
-4.969236,12,598.830592
-0.065689,5,599.330471
17.72584,20,601.413011
-7.889207,20,603.522931
14.804602,20,606.037787
-2.54842,5,606.540249
1.031414,5,607.059161
15.683578,20,609.160618
-1.307308,9,610.13792
1.697395,11,611.340907
-1.507153,6,611.984309
0.383311,6,612.619142
-0.738149,9,613.584356
5.542389,20,615.643098
-0.569569,11,616.770016
1.683465,7,617.487092
-2.412813,5,618.043018
-1.310743,13,619.774709
17.262483,16,621.414976
0.222856,5,621.906196
-1.60886,5,622.435547
38.549353,20,624.549897
18.670589,20,626.585111
14.586758,20,628.581403
-0.595742,5,629.125129
19.208533,20,631.155439
9.864582,20,633.536602
19.186263,20,635.631918
16.260567,16,637.357784
0.205782,8,638.24979
-1.968371,5,638.818583
-1.977331,4,639.258275
-2.322121,10,640.428439
-0.938434,5,640.975471
-0.446457,14,642.417992
15.036825,20,644.490755
4.273513,10,645.554929
5.187886,15,647.473232
-2.267983,15,649.055401
1.228668,15,650.636329
-1.155417,16,652.314847
17.401674,20,654.435633
-2.37209,12,655.685068
18.777887,20,657.863276
37.689903,20,660.005445
4.735614,8,661.189152
13.502204,13,662.505031
13.385501,20,664.547558
16.382421,20,666.657721
-2.107092,13,668.026451
-1.941483,7,668.75235
-2.546953,5,669.279306
-1.45343,16,670.918848
-3.884619,14,672.413927
38.732268,20,674.830001
0.559745,10,675.902711
-1.119974,14,677.325872
-0.598841,5,677.87087
-2.774192,10,678.921378
15.698301,20,680.944081
14.968309,20,683.066397
8.997158,20,685.215704
-0.695754,6,685.857243
1.418757,14,687.316116
10.696071,11,688.805722
-2.167912,4,689.24535
0.248646,4,689.681497
-0.294196,4,690.128082
14.196965,20,692.177404
-3.2108,5,692.69388
-4.618693,10,693.785098
-0.596306,11,694.95208
14.353694,20,697.017614
28.052299,20,699.014965
2.444945,9,702.101024
