#{"t_start": 1715964952.850174, "env_id": "ContinuousJumps-v0"}
r,l,t
10.499931,10,4.265489
0.696592,3,4.623495
-2.666603,6,5.346278
1.169267,7,6.192046
9.22837,7,7.065576
6.471818,8,7.993041
1.689437,7,8.818932
2.623129,7,9.665057
5.635454,10,10.838166
-2.508824,4,11.30899
2.027378,5,11.846892
-2.403519,11,13.1204
3.437938,9,14.179584
1.891409,6,14.880745
-0.367634,11,16.15764
0.251404,7,16.937589
-10.384045,20,19.679293
5.23288,7,20.425614
2.853008,7,21.263893
0.323003,4,21.753501
-2.786799,6,22.445166
5.137045,6,23.121423
3.75323,9,24.207843
4.960227,7,25.041446
5.726232,7,25.907293
-2.631489,5,26.501536
2.317326,7,27.371693
7.411639,8,28.298017
3.095556,5,28.907693
7.519153,8,29.887185
2.054909,10,31.149881
3.756925,11,32.441575
-2.800374,7,33.236365
2.641992,17,35.507516
4.606647,7,36.34456
0.245699,8,37.250968
6.440021,7,38.031018
2.416517,6,38.734266
2.201486,7,39.519112
3.370083,8,40.398523
8.552069,11,41.645125
1.245997,4,42.127777
-0.654776,6,42.839589
6.290024,14,44.381715
-1.538009,5,44.961064
-2.153144,6,45.685781
4.434,6,46.354407
-0.349225,9,47.398911
1.616123,4,47.830375
15.024396,20,50.47966
2.834245,7,51.270976
1.643526,9,52.243081
-0.074053,4,52.72612
-0.422277,4,53.180779
-2.816832,8,54.04778
17.527037,14,55.652079
1.564946,13,57.142527
4.976178,9,58.197905
4.678589,7,58.956665
-4.443511,7,59.791882
4.380843,5,60.358771
-1.679519,5,60.919889
1.734071,5,61.499898
-6.783564,10,62.610739
-2.940455,7,63.415091
-0.951912,5,64.385792
1.688134,10,65.555577
-1.02761,6,66.262198
-0.712338,10,67.403744
1.271938,6,68.10876
2.390668,5,68.699257
2.12346,7,69.474812
3.08534,11,70.719628
-1.002159,5,71.28193
3.586013,9,72.346713
-1.314279,4,72.816899
6.053013,14,74.366151
-2.646504,5,74.952946
3.037306,6,75.68331
-0.395965,4,76.128497
1.62284,9,77.186966
-0.975116,9,78.199681
2.013006,5,79.043663
-1.686421,4,79.524184
1.396907,6,80.254507
-1.410247,9,81.316987
-0.065642,11,82.616837
1.950385,5,83.176553
1.629512,3,83.491571
4.64487,7,84.320374
14.600132,14,85.933848
2.155936,5,86.541924
37.421989,20,88.663339
-0.591216,5,89.220611
2.041235,6,89.909139
4.330897,8,90.843954
3.445183,4,91.318544
3.37869,9,92.295382
1.931797,6,92.971043
11.545742,12,94.681043
0.332161,6,95.3596
1.797039,8,96.255043
6.458634,7,97.053494
3.010906,7,97.827334
3.067114,4,98.260047
3.245275,7,99.029451
9.020237,11,100.215183
3.391605,5,100.770198
1.951936,4,101.225311
6.160546,7,101.965747
8.582003,18,103.973963
3.008681,12,105.34717
3.015662,6,106.073164
-1.315297,4,106.565451
-1.70548,6,107.275542
-2.50797,5,107.85113
2.887587,9,109.212421
0.279409,6,109.853524
35.788269,20,112.061876
-1.170767,4,112.494389
2.945742,5,113.076112
13.318799,20,115.279254
6.511073,11,116.559597
-1.033568,7,117.352312
-2.734923,8,118.29781
-3.302252,7,119.083357
5.036438,8,119.977651
-0.725474,4,120.398245
6.250871,10,121.497432
4.918457,7,122.298378
1.530638,7,123.409345
11.405469,20,125.573235
0.260273,4,126.003089
3.210329,5,126.579633
0.742287,3,126.902358
-3.401241,5,127.520705
36.278503,20,129.643525
5.495974,8,130.49712
-4.274487,6,131.181507
-1.798684,5,131.723236
0.032297,6,132.361496
8.629488,17,134.149392
0.591569,9,135.133167
-1.323151,7,135.902416
3.188284,7,136.71625
3.843353,6,137.782584
37.641558,20,139.925158
18.111554,20,141.752801
6.15168,7,142.394682
14.582222,20,144.218874
-2.493543,6,144.778612
9.24742,10,145.649996
7.147586,10,146.547273
0.860852,6,147.082236
0.606444,6,147.73624
2.976816,4,148.190594
5.02877,6,148.919961
0.890089,7,149.784117
1.204872,6,150.885378
2.057054,4,151.345661
0.781727,6,151.997698
-2.989886,6,152.651356
3.822828,20,154.790493
-1.362384,4,155.264825
-1.552546,11,156.426092
0.475974,6,157.041631
-0.421889,9,158.045947
-2.669386,10,159.167209
13.047412,20,161.307874
4.75295,9,162.234029
11.099156,12,163.541878
2.565596,5,164.124786
-2.865135,6,165.096433
1.590138,8,165.998833
-0.216987,6,166.638386
6.143794,10,167.797177
-0.474143,6,168.492491
-1.473094,4,168.959983
