#{"t_start": 1715964952.8731744, "env_id": "ContinuousJumps-v0"}
r,l,t
1.252383,3,3.425983
4.648608,9,4.519861
1.87712,5,5.114314
0.467617,6,5.850182
0.023702,4,6.357342
6.168003,7,7.21639
4.382389,7,8.029378
4.841286,9,9.088722
-7.588625,9,10.159274
-1.824916,6,10.864138
2.588109,9,11.87193
1.220091,8,12.763539
1.561124,5,13.360553
1.520139,4,13.830576
0.974814,3,14.207494
2.45101,8,15.145645
5.302907,7,15.956739
-1.944098,5,16.508637
0.843922,5,17.101925
0.323101,5,17.68405
2.860549,5,18.702802
5.733135,7,19.478379
2.70283,6,20.130769
1.243743,6,20.809427
-0.264215,6,21.528678
1.227915,5,22.099591
7.512608,12,23.507758
-1.436482,6,24.240867
2.52727,8,25.188323
-3.753434,4,25.676294
1.56234,6,26.406533
-3.230916,5,27.002669
7.63467,7,27.841098
-5.280568,8,28.783754
-2.234653,7,29.654181
1.762903,4,30.173185
0.967536,6,30.916887
3.560577,5,31.530707
2.222261,6,32.211709
1.738385,3,32.571974
3.535186,6,33.257961
3.091284,8,34.514606
1.32035,4,34.945147
2.526862,5,35.542645
2.884902,4,35.993471
0.193438,7,36.821848
5.514075,8,37.715677
-6.072107,19,39.862771
0.365628,7,40.660537
0.774451,9,41.669205
-2.249317,6,42.374214
1.631215,4,42.864201
-10.254237,20,45.119923
6.194897,8,46.043379
-2.423731,7,46.859279
-1.319171,10,48.000251
3.146233,6,48.658461
-0.891257,6,49.718642
6.208994,9,50.732723
5.174481,9,51.713623
3.939948,5,52.280077
16.845306,20,54.514434
3.009491,4,54.938336
-1.415339,3,55.324584
-3.971002,5,55.890055
-1.77556,3,56.237448
0.473469,5,56.80944
0.641648,5,57.392545
27.008713,19,59.573738
4.653913,12,60.947902
-4.517409,7,61.74689
3.190978,4,62.209906
-2.813351,5,62.752497
-1.984585,9,64.159597
-1.353891,4,64.651804
8.680203,11,65.925673
9.621782,9,66.959416
2.931614,5,67.537673
8.150371,8,68.489757
-1.548997,5,69.045732
-5.278431,7,69.82286
1.561335,7,70.587636
6.01231,11,71.900314
15.930088,20,74.126396
1.084053,6,74.850953
-1.473133,3,75.217916
0.536857,8,76.155495
1.245281,4,76.631466
1.023135,8,77.526142
6.546589,8,78.41474
3.42931,7,79.546196
3.215619,6,80.288509
12.450553,14,81.918882
9.666734,16,83.742547
-3.201889,4,84.211322
-1.942176,3,84.565371
3.291921,5,85.130365
0.240698,5,85.719771
14.596881,16,87.523854
-0.419014,10,88.554585
0.258495,6,89.245394
17.911893,20,91.542487
-3.859847,8,92.43881
-3.1652,4,92.876117
-3.603937,5,93.452328
1.021216,7,94.585483
2.960293,7,95.384573
4.000341,14,96.952981
-2.499347,7,97.718726
17.528999,20,99.905007
0.197351,7,100.672276
5.591101,13,102.136024
0.34868,6,102.797369
2.835488,4,103.22028
2.948421,4,103.65779
-1.049496,5,104.223843
-0.543383,9,105.238434
5.291502,5,105.869126
5.38517,6,106.606971
1.532843,8,107.503936
-0.656137,7,108.340112
-1.058878,6,109.335938
-0.477684,6,109.977118
-0.352636,7,110.732322
-2.464293,4,111.17984
1.152186,6,111.868077
3.14463,7,112.631728
-0.820234,10,113.72913
-0.850992,8,114.613739
-6.617926,12,116.009572
-0.741438,6,116.706606
0.549258,6,117.390309
2.092938,6,118.05228
2.998855,5,118.638779
-5.111407,10,119.752806
-0.05314,4,120.205583
16.803314,20,122.431984
-2.393205,5,122.95978
1.688716,4,123.738885
-1.301674,5,124.304211
15.858761,20,126.480739
-1.371437,6,127.194274
1.424085,5,127.788539
-0.394528,6,128.413702
1.262678,6,129.040949
4.392335,6,129.681611
0.708154,6,130.305045
-1.043805,4,130.767694
18.508078,20,132.912963
-1.85578,5,133.445854
-0.873784,9,134.410035
10.574652,20,136.615674
3.367926,6,137.29729
-1.716094,10,138.776326
-1.982143,6,139.408353
1.30009,4,139.823197
2.468707,5,140.331398
15.035479,20,142.130462
-1.492578,8,142.89002
2.281069,5,143.355304
0.861683,7,143.966362
1.629543,4,144.335905
1.146505,3,144.605819
0.889913,4,144.963815
0.313709,5,145.400968
-1.985544,7,145.998702
-1.903831,5,146.463482
0.93726,7,147.120235
-1.006098,6,147.762219
2.765186,7,148.54872
18.729984,20,151.368638
4.91023,8,152.250697
1.952335,5,152.767498
3.542938,4,153.212513
-0.417177,7,153.934931
2.201013,7,154.669334
1.364147,4,155.145864
38.689049,20,157.266869
0.353315,7,158.069805
-3.102759,7,158.839257
-0.021268,7,159.636568
3.385229,7,160.381718
37.259907,20,162.475788
2.727483,5,163.035877
0.973498,7,163.787779
0.073756,8,164.663553
16.759281,20,167.22432
-0.710075,5,167.823169
-6.121437,12,169.20587
-3.274783,7,169.941875
-2.349965,3,170.280027
1.375737,8,171.201015
-0.811513,7,171.98585
-0.892554,3,172.329533
7.24764,13,173.746391
0.714584,5,174.284047
-1.154118,4,174.757975
18.014704,20,177.009638
17.216414,20,179.269789
6.814252,9,180.619546
-0.469015,5,181.196456
2.320012,5,181.840924
2.083173,8,182.800263
-1.538308,8,183.723748
8.865345,11,184.946866
13.736735,20,187.200822
-2.940928,7,188.013366
0.055638,5,188.521412
-7.998017,17,190.3739
0.445986,9,191.344211
-1.494511,5,191.919223
-0.791854,6,192.571555
-1.287601,6,193.184989
-2.336285,5,193.729178
-0.485541,6,194.732153
-2.145173,9,195.762062
18.552669,20,197.907612
18.183324,20,200.081248
0.178701,4,200.548711
38.430571,20,202.652228
19.248802,20,204.863722
5.101698,10,205.951257
16.256377,20,208.070077
-2.989597,12,209.683389
-7.531816,15,211.377309
-1.757581,8,212.236848
1.327831,5,212.780983
3.756777,8,213.602511
15.622588,20,215.764858
5.488444,8,216.637949
2.042182,7,217.410323
1.618135,4,217.822334
-3.860777,11,219.001756
3.624393,7,219.732878
-0.643402,6,220.359182
1.387155,6,221.040841
-0.837624,4,221.518748
2.542582,4,221.992257
-0.601115,6,223.059812
0.667484,8,224.003603
-0.19072,6,224.714573
3.47419,9,225.725606
-1.972075,9,226.765709
-2.129342,9,227.746477
-2.148172,7,228.519017
2.404165,9,229.482596
13.089225,20,231.687239
-0.355822,5,232.230637
0.57076,6,232.899007
9.480542,19,235.061013
-2.311387,4,235.515834
-1.360011,3,235.852784
7.069627,9,236.897131
1.169828,11,238.492569
-6.378435,11,239.706115
-1.159883,7,240.495301
-2.045603,7,241.276209
0.559783,7,242.056715
7.696623,12,243.371797
-0.632939,11,244.54605
13.789595,17,246.453164
2.279876,5,246.992901
-3.801615,11,248.21432
