#{"t_start": 1715966504.543818, "env_id": "ContinuousJumps-v0"}
r,l,t
2.25824,5,1.051491
5.226361,7,1.724985
4.364077,8,2.629001
4.230807,6,3.348419
4.456306,8,4.367167
1.956808,9,5.440567
-1.654981,5,6.069455
5.738187,8,7.112629
-1.129494,4,7.630657
0.760069,9,8.680133
13.48894,11,9.998022
3.188901,5,10.588562
0.207775,7,11.419686
-0.84195,6,12.157899
0.348229,6,12.90558
2.189072,7,13.739879
5.642513,8,14.694459
1.175125,6,15.448803
3.176062,7,16.708874
-2.360183,6,17.47712
7.981634,9,18.54486
4.92309,6,19.257879
8.749512,9,20.375641
4.647303,7,21.223513
-0.640593,4,21.672609
3.567973,6,22.43182
3.040972,5,22.996345
0.458081,5,23.64145
4.245126,7,24.443312
4.436834,6,25.16364
0.444283,5,25.725679
-0.198198,7,26.537884
-2.689508,4,27.010334
0.166895,6,27.732649
0.537713,6,28.429566
5.496944,6,29.093617
5.309896,9,30.125958
-0.026942,5,30.702024
-3.021521,5,31.285367
6.908642,8,32.590951
2.122651,6,33.29971
2.392911,6,34.002648
-2.473154,3,34.368413
-3.469901,5,34.967247
2.870484,6,35.688569
0.642193,7,36.550245
4.322636,13,38.102978
2.508736,5,38.664148
4.944724,7,39.458271
-1.372423,5,40.053519
0.305316,5,40.641152
-0.698551,4,41.149552
-0.59093,6,41.877496
-3.722585,8,42.800829
-3.594586,6,43.495171
-1.231733,3,43.854021
0.919092,7,44.687945
-5.149654,15,46.420991
7.194487,8,47.721972
6.057023,7,48.517103
0.939969,9,49.57357
4.284446,5,50.194206
1.787732,7,51.026281
-3.175186,7,51.84743
0.66136,5,52.427988
-2.870507,6,53.163556
1.460505,6,53.826693
-2.531842,6,54.563516
1.676091,6,55.210197
-2.216527,5,55.781553
3.010808,6,56.460275
-2.446784,6,57.119094
2.524413,6,57.840279
3.854999,5,58.453941
-2.890163,17,60.40777
0.231932,4,60.923279
-0.22075,5,61.516084
5.429092,9,63.070803
5.191487,7,63.863962
0.972802,4,64.325385
4.187943,7,65.181246
-2.238106,5,65.748521
1.222808,6,66.445173
4.175007,7,67.261704
0.939764,5,67.85503
3.540933,7,68.67702
-1.138695,8,69.615452
0.30664,5,70.212927
8.650161,13,71.721406
3.006682,4,72.199148
17.964768,20,74.499277
-0.245533,6,75.164233
3.471796,7,75.989365
-1.412353,6,76.667067
4.714548,8,77.587017
0.216244,9,79.021954
-4.236427,6,79.727596
-0.144771,6,80.442055
-2.150853,7,81.261187
9.178676,8,82.177828
3.455349,5,82.774236
-3.020245,6,83.470965
9.073869,11,84.785661
-6.474184,9,85.779509
3.288517,6,86.534341
0.411699,5,87.110277
4.442246,5,87.682982
5.364973,7,88.499129
0.237066,6,89.239374
2.204335,6,89.932927
-3.532375,9,90.982797
-0.798606,7,91.85074
-0.326364,4,92.323864
2.296362,5,92.910692
-6.619451,13,94.967233
2.087832,7,95.854137
3.186237,5,96.413741
-1.064181,5,97.026751
3.64479,5,97.606782
0.018329,6,98.326928
5.85796,9,99.423977
6.420067,8,100.439476
3.558911,9,101.522811
7.038382,10,102.687702
3.239308,6,103.417178
3.861365,9,104.520262
-0.445095,6,105.248051
-2.622254,7,106.100746
3.507764,7,106.92023
4.672143,7,107.707618
2.879564,9,108.784252
-1.607328,4,109.656886
-0.885278,8,110.542303
-3.849997,5,111.109785
7.709532,11,112.376678
2.747563,6,113.058204
18.364115,20,115.440239
0.503245,6,116.117702
5.655886,10,117.254318
10.901515,12,118.581412
-0.947606,5,119.1594
15.192618,20,121.343267
2.564703,5,121.94901
-0.724313,5,122.557896
0.479277,4,123.042682
-6.046885,9,124.538857
-0.46264,6,125.227712
-0.321262,8,126.16097
7.040695,11,127.417746
3.289904,6,128.078522
-1.480304,6,128.770439
0.573769,6,129.501016
18.093398,20,131.742625
-1.129021,5,132.375254
5.997856,7,133.178218
2.414499,3,133.538265
-2.232804,5,134.139882
-1.497564,6,134.813159
