#{"t_start": 1715883063.9141414, "env_id": "DiscreteSteps-v0"}
r,l,t
-10.29005,10,1.458101
-3.117839,6,2.002143
-15.651606,5,2.472474
-16.70964,9,3.272152
-7.140977,6,4.345072
-8.029624,15,5.68702
-10.037479,8,6.447169
-27.32735,13,7.986303
-12.002427,8,8.698408
-12.212268,9,9.522815
-21.053371,5,9.963516
-5.353988,5,10.759535
-1.162411,4,11.133211
-15.217494,8,11.839444
-8.283576,5,12.283326
-15.811674,9,13.103081
-16.205105,6,14.047941
-3.261404,6,14.585261
-3.123901,11,15.591049
-14.286409,8,16.309467
-11.459722,6,17.230343
-7.415992,7,17.873238
-0.571362,7,18.514076
5.337938,7,19.145493
-7.671158,8,19.85732
5.404943,6,20.76879
-14.387699,6,21.300255
-9.435196,8,22.011484
-1.360934,7,22.627496
1.098366,14,24.269655
-8.505479,5,24.708827
5.606989,8,25.41232
-6.332624,7,26.060706
3.860374,6,26.979953
-7.494519,6,27.489902
-12.955013,17,28.995486
-12.818403,8,30.069432
-12.447046,8,30.814539
-4.650543,3,31.08851
-11.21281,9,31.895367
-4.997885,5,32.36533
5.487869,6,32.909922
6.513088,5,33.735968
-3.473968,3,34.025753
10.458228,14,35.346386
-8.311523,6,35.879986
-6.94235,6,36.783076
30.646499,20,38.597857
-3.320825,5,39.058972
-1.69757,7,40.044022
-8.723369,9,40.862063
3.533885,9,41.667911
-1.741076,3,41.94164
-16.041618,12,43.380933
-2.867328,10,44.266506
-1.975298,8,44.990912
4.215427,11,45.985758
-3.939444,10,47.214814
-0.121498,12,48.278403
-1.500552,8,49.025189
-1.104791,7,49.995731
-9.123138,6,50.554211
4.469578,9,51.32639
8.004815,20,53.425704
-19.509003,16,54.840841
-15.469236,9,55.989514
0.13365,17,57.480341
-18.33001,20,59.583626
-3.18075,12,60.594487
2.204965,4,60.95249
-6.208559,4,61.301156
-16.366761,18,63.209842
-2.629744,6,63.727405
39.516817,20,65.81172
14.025948,19,67.436877
-5.066341,4,67.784284
0.440044,17,69.593636
-5.63299,12,70.620044
-8.851887,7,71.60912
18.266292,20,73.332653
-4.117504,10,74.222458
23.810187,17,76.022759
-3.322454,15,77.348003
7.854393,20,79.438276
2.972931,7,80.029455
-0.481937,20,82.069669
8.48176,20,84.131396
-5.975431,5,84.567647
0.415153,20,86.28319
2.351109,14,87.826102
-10.275685,8,88.544409
7.395593,20,90.677055
36.615063,20,92.416872
1.398131,20,94.495429
-5.374112,3,94.752929
-18.29368,20,96.792955
-2.927131,6,97.313378
7.880565,8,97.991646
-6.185769,4,98.353862
-3.956408,7,98.97397
-0.342743,4,99.95145
2.599612,13,101.113329
-10.097784,5,101.756886
2.684462,16,103.708889
31.609632,20,105.461261
15.413942,20,107.631694
2.096668,7,108.218077
9.921676,20,110.362639
10.092076,20,112.096232
6.999805,20,114.182222
16.244416,20,116.280805
-7.685465,10,117.162631
1.119424,5,117.591178
0.613924,16,119.418816
-4.889042,5,119.835603
27.407028,20,121.558886
3.847888,20,123.625422
6.510275,20,125.694041
29.506375,20,127.387864
4.810577,9,128.131259
-8.917223,16,129.884341
-7.937302,13,131.014254
19.411127,20,133.143598
20.762736,20,135.233706
26.826801,20,136.973417
3.384981,20,139.082068
-12.343073,10,139.922132
29.068324,20,142.053847
14.015996,20,143.735754
-2.709686,3,144.363246
17.123965,20,146.076219
-8.054667,6,146.599919
18.552633,20,148.718848
-4.595978,3,148.9651
15.845166,20,151.051438
