#{"t_start": 1715891579.2606163, "env_id": "DiscreteSteps-v0"}
r,l,t
-12.714804,20,139.323283
6.329322,20,141.602421
39.528942,20,143.773729
-0.635833,20,146.077401
14.567031,20,148.297899
38.891966,20,150.476722
13.347738,20,152.635724
-16.138196,20,154.924922
-15.987526,20,157.04741
14.152421,20,159.163972
-11.654828,20,161.30702
16.5374,20,163.591918
6.502425,20,165.767992
12.772741,20,167.937986
9.509813,20,170.116537
14.568269,20,172.424873
16.778876,20,174.597324
17.639526,20,176.712682
3.265235,20,178.885182
-16.372614,20,181.231328
-7.167116,20,183.390257
14.233889,20,185.54246
1.322429,20,187.646388
38.010931,20,189.925416
16.083586,20,192.053523
4.327253,20,194.186018
11.556178,20,196.307459
13.365754,20,198.539904
13.268716,20,200.659881
9.217475,20,202.738166
-19.906002,20,204.883844
30.558159,20,207.199611
2.853881,20,209.312559
39.627414,20,211.43503
-16.0553,20,213.588797
11.564122,20,215.868627
31.733264,20,218.019139
-14.124874,20,220.11598
-14.452371,20,222.265888
10.983921,20,224.544972
11.964617,20,226.688466
12.901477,20,228.798817
34.392628,20,230.952694
39.589088,20,233.238896
39.717971,20,235.394786
-19.24113,20,237.531481
8.448083,20,239.686428
18.739144,20,241.995062
-3.795732,20,244.145897
-16.182369,20,246.290172
17.271794,20,248.417312
39.31175,20,250.697645
12.408014,20,252.839093
13.108141,20,254.990114
18.540618,20,257.156746
-1.374335,20,259.475632
8.907178,20,261.620424
-16.74512,20,263.783739
10.227218,20,265.979331
36.414433,20,268.319842
38.21953,20,270.458684
12.193479,20,272.620002
11.880043,20,274.777614
39.714939,20,277.185448
-12.71262,20,279.356972
11.833005,20,281.561224
14.097312,20,283.756116
6.554284,20,286.023736
14.221317,20,288.182133
-3.813479,20,290.365502
-10.788011,20,292.540966
14.671864,20,294.894897
38.589392,20,297.09938
-17.801532,20,299.307961
7.604217,20,301.529317
-11.706938,20,303.900262
-2.053413,20,306.047387
15.631019,20,308.18008
39.736098,20,310.384866
-16.65648,20,312.763504
13.859329,20,314.906079
-9.455787,20,317.063932
8.324583,20,319.202071
33.586676,20,321.525874
6.555742,20,323.680367
-0.132142,20,325.85204
17.53182,20,328.013994
-0.750012,20,332.740448
12.811649,20,334.886794
-17.095769,20,337.021398
-19.830056,20,339.20122
12.400418,20,341.535199
39.544497,20,343.693056
39.700117,20,345.859636
12.444252,20,348.02069
11.831971,20,350.334888
9.93584,20,352.471515
14.186272,20,354.613274
2.895712,20,356.765617
11.654431,20,359.070937
9.022473,20,361.226618
-8.245832,20,363.37326
8.005136,20,365.573769
12.690415,20,367.896468
39.26409,20,370.092917
39.456705,20,372.264813
15.413382,20,374.43876
39.605406,20,376.779035
-8.435898,20,378.971776
13.470966,20,381.452774
2.36983,20,383.880737
10.88007,20,386.360154
15.863476,20,388.715904
15.363616,20,391.033797
-14.66011,20,393.364855
39.511381,20,395.913218
6.254283,20,398.289362
13.118711,20,400.633325
-16.021938,20,403.004931
9.941568,20,405.55179
12.485753,20,407.916779
39.555482,20,410.300014
13.710917,20,412.643491
10.509518,20,415.207354
11.135097,20,417.572795
8.418593,20,419.922595
17.933829,20,422.27236
29.526104,20,424.807202
18.388001,20,427.230838
15.454001,20,429.593099
27.624914,20,431.914547
38.949956,20,434.369087
15.675698,20,436.658717
39.310987,20,438.969961
-2.403221,20,441.350542
15.668255,20,443.80176
-18.094808,20,446.051718
15.994052,20,448.258615
-11.83791,20,450.462281
12.69453,20,452.823053
1.257466,20,455.031559
39.186648,20,457.228923
12.745743,20,459.486718
18.35621,20,461.909422
36.915656,20,464.103441
4.191088,20,466.285012
-16.675641,20,468.49272
39.527555,20,470.88357
14.813301,20,473.066026
36.471612,20,475.259391
15.446284,20,477.519238
17.173358,20,480.017826
14.449987,20,482.282353
-14.347696,20,484.496225
30.972507,20,486.701873
14.564899,20,489.08641
37.875434,20,491.348454
0.821128,20,493.566809
17.832086,20,495.800015
-9.188482,20,498.174724
-12.774855,20,500.373038
28.391369,20,502.572466
14.740616,20,504.795327
39.620024,20,507.220503
14.952109,20,509.483037
8.774765,20,511.718574
13.459487,20,513.979543
18.237778,20,516.511555
-2.367198,20,518.838117
-13.388661,20,521.150654
-16.632272,20,523.422973
17.620485,20,525.817423
-10.519486,20,528.047387
11.872421,20,530.395421
13.558367,20,532.671538
8.209683,20,535.069052
13.345173,20,537.328878
23.377693,20,539.600754
-6.176681,20,541.940734
-7.391842,20,544.353503
15.464453,20,546.527713
12.541625,20,548.777925
13.527141,20,550.960161
-14.295719,20,553.444631
39.72302,20,555.626456
37.129094,20,557.859573
15.11118,20,560.049122
12.798388,20,562.389253
14.570393,20,564.596637
-3.987165,20,566.795348
18.414547,20,569.063272
10.97299,20,571.449019
15.360484,20,573.653579
13.577529,20,575.858139
32.942045,20,578.090039
18.055109,20,580.529914
30.672794,20,582.720274
39.70389,20,584.995047
39.61462,20,587.230215
-10.356279,20,589.655084
38.694923,20,591.949099
5.975833,20,594.201468
-17.886917,20,596.458622
9.643587,20,598.831189
2.078379,20,601.049453
-1.013448,20,603.400496
14.854528,20,605.78624
-5.70761,20,608.261364
-10.509405,20,610.593266
39.171799,20,612.818902
17.162011,20,615.022044
-4.095949,20,617.426895
39.536661,20,619.641385
39.332981,20,621.883342
-10.276702,20,624.10988
9.177386,20,626.51179
4.999957,20,628.693653
14.636406,20,630.909348
36.871821,20,633.138901
38.371612,20,635.594999
37.270734,20,637.843221
-17.203509,20,640.13472
9.718717,20,642.357371
12.75044,20,644.783761
39.742291,20,647.021598
37.1634,20,649.287478
-18.864191,20,651.536409
-15.812398,20,653.956013
39.747688,20,656.18782
39.699499,20,658.4274
13.042548,20,660.697031
17.943978,20,663.180151
12.418733,20,665.491923
8.152634,20,667.753165
14.585314,20,669.971803
13.343819,20,672.358464
15.546014,20,674.583111
-7.858542,20,676.846008
-1.653605,20,679.066053
15.725694,20,681.48117
18.298832,20,683.706162
39.599326,20,685.933173
-0.50578,20,688.170906
-8.061334,20,692.764518
26.359909,20,694.998514
39.453348,20,697.239084
30.646381,20,699.497672
-18.163951,20,701.998915
-15.791296,20,704.22892
39.219621,20,706.452192
29.116414,20,708.67876
-1.900225,20,711.059542
39.596534,20,713.260686
-4.645674,5,713.796532
39.392408,20,716.239149
34.825474,20,718.435948
36.64512,20,720.66477
8.65252,20,722.88907
16.303984,20,725.275042
-11.209265,20,727.444524
36.336756,20,729.604424
-17.785112,20,731.793659
12.201626,20,734.17588
18.248225,20,736.363408
-15.806717,20,738.581396
11.956352,20,740.787215
-13.351201,20,743.169907
-15.652896,20,745.48901
9.298159,20,747.813623
-8.503572,20,750.130245
11.137913,20,752.571068
-10.163757,20,754.789648
14.420879,20,757.072112
15.778918,20,759.338664
18.465878,20,761.781624
39.484436,20,764.081745
38.934694,20,766.402979
39.766996,20,768.721765
-6.825955,20,771.24497
3.142105,20,773.552786
18.057451,20,775.796463
16.211847,20,778.012656
-14.209004,20,780.386623
15.192304,20,782.584906
16.882161,20,784.801805
28.251377,20,786.967438
-3.072184,20,789.275806
-1.376658,20,791.417373
39.706981,20,793.554654
-14.005217,20,795.698325
7.939111,20,798.057014
10.348992,20,800.172939
-14.968041,20,802.339893
26.507942,20,804.49488
29.557923,20,806.838037
-12.713022,20,809.015347
13.158796,20,811.181306
-6.495887,20,813.342295
-16.672733,20,815.698318
12.980452,20,817.851792
-17.294139,20,820.018852
38.209647,20,822.186608
39.281826,20,824.48934
-17.549682,20,826.652099
18.200495,20,828.818347
17.439011,20,830.96977
6.486392,20,833.338341
-5.324988,20,835.502715
-7.686287,20,837.631957
11.268461,20,839.790662
-7.433689,20,842.17755
18.821274,20,844.351178
-13.519908,20,846.525884
10.960005,20,848.719383
27.534591,20,851.051059
12.918776,20,853.208154
38.869181,20,855.413159
-13.642661,20,857.585458
35.964896,20,859.941554
0.171607,20,862.131367
6.374989,20,864.356431
-1.206401,20,866.544603
11.356942,20,868.916358
17.92683,20,871.08708
39.719759,20,873.239677
16.876796,20,875.42765
-14.815575,20,877.801853
3.532575,20,879.990215
39.606359,20,882.195559
0.969225,20,884.413088
-17.221791,20,886.811341
11.62122,20,889.027246
-1.479189,20,891.234594
39.196244,20,893.471982
16.022163,20,895.8266
-18.273133,20,897.994417
3.842962,20,900.149693
39.331427,20,902.368714
15.257801,20,904.741673
-15.235894,20,906.878914
39.697936,20,909.030145
37.471018,20,911.183561
19.179739,20,913.522908
-12.890841,20,915.700324
14.423978,20,917.847359
39.688553,20,920.01285
12.70251,20,922.345527
-13.781063,20,924.509155
-9.074808,20,926.699129
36.187504,20,928.860788
27.570663,20,931.189564
-14.886343,20,933.376613
17.874088,20,935.521608
-10.39702,20,937.688293
15.870898,20,940.030652
8.654101,20,942.19492
-12.682148,20,944.395691
17.086811,20,946.583128
-0.437992,20,948.920964
18.639695,20,951.101192
14.26099,20,953.326218
1.931697,20,955.500301
36.024715,20,957.878165
15.843811,20,960.05223
-19.810134,20,962.272455
14.547911,20,964.475403
-10.440823,20,966.825804
12.13671,20,968.998144
7.490647,20,971.177819
-1.776534,20,973.353365
17.515483,20,975.711302
36.851947,20,977.901999
39.699904,20,980.067846
27.829416,20,982.26794
-18.271419,20,984.635394
31.534701,20,986.806447
17.755764,20,988.984458
11.482237,20,991.153236
-12.021529,20,993.523119
-5.443318,20,995.691614
6.016152,20,997.882045
39.269877,20,1000.09292
39.74852,20,1002.488244
17.960343,20,1004.686703
-10.536053,20,1006.885232
-13.065217,20,1009.120027
8.364997,20,1011.512675
23.457848,20,1013.745379
36.644648,20,1015.937708
-2.219069,20,1018.139742
15.470389,20,1020.526959
-15.513914,20,1022.762528
-18.390613,20,1024.975137
-19.350717,20,1027.147352
7.367624,20,1029.52562
-12.100798,20,1031.694741
-13.260444,20,1033.843286
-12.144147,20,1035.971179
-12.021287,20,1038.319548
18.441685,20,1040.465973
6.418366,20,1044.739086
-12.652882,20,1046.901419
18.315763,20,1049.256163
12.370076,20,1051.426505
12.969728,20,1053.564799
3.218936,20,1055.756277
-13.591878,20,1058.118118
31.381373,20,1060.307823
26.947539,20,1062.459764
12.574331,20,1064.615011
17.465932,20,1066.966524
15.007555,20,1069.134745
11.779561,20,1071.296933
-15.32332,20,1073.453206
12.980697,20,1075.804576
17.677141,20,1077.960627
-14.67884,20,1080.122964
16.072009,20,1082.284741
39.725439,20,1084.603305
-8.982595,20,1086.768308
-14.464797,20,1088.992984
17.92014,20,1091.186836
17.102059,20,1093.560012
39.691247,20,1095.76691
15.847243,20,1097.924916
13.942746,20,1100.112417
-20.754855,20,1102.475069
14.657139,20,1104.655722
38.752075,20,1106.839717
5.341535,20,1109.045742
-13.386964,20,1111.283447
15.649179,20,1113.473403
13.97163,20,1115.68212
-13.428643,20,1117.905749
6.73353,20,1120.344722
27.634452,20,1122.547471
38.006457,20,1124.74505
-15.12924,20,1126.999395
-18.599816,20,1129.420382
32.581915,20,1131.646906
39.7347,20,1133.881359
27.813587,20,1136.111125
13.001314,20,1138.538625
15.765555,20,1140.748978
-8.623987,20,1142.945276
-17.063472,20,1145.149146
7.556779,20,1147.535596
-16.950924,20,1149.721664
38.486539,20,1151.931183
2.408146,20,1154.093218
-9.061404,20,1156.464554
9.917955,20,1158.631198
14.960199,20,1160.812416
-17.667012,20,1162.998068
-0.592986,20,1165.371297
36.595393,20,1167.580706
-8.897329,20,1169.764482
24.368516,20,1171.949978
7.847937,20,1174.320375
15.053496,20,1176.521848
16.362917,20,1178.698316
29.3054,20,1180.903482
-10.414261,20,1183.269656
-8.921577,20,1185.438232
4.76055,20,1187.601006
39.747788,20,1189.779304
17.124282,20,1192.132202
-15.914418,20,1194.305049
-16.59716,20,1196.491691
16.385837,20,1198.664857
11.882434,20,1201.043131
9.072356,20,1203.232873
36.306761,20,1205.432228
29.166048,20,1207.64949
-12.667688,20,1210.02811
-12.711491,20,1212.228675
37.251157,20,1214.427791
7.497005,20,1216.624274
38.885362,20,1218.975288
17.938611,20,1221.161672
38.980759,20,1223.316469
28.164861,20,1225.50351
13.349433,20,1227.900819
7.63624,20,1230.076464
38.682899,20,1232.249019
29.359641,20,1234.444268
15.365647,20,1236.870882
11.577164,20,1239.064671
32.501465,20,1241.276913
16.8288,20,1243.520919
36.433476,20,1245.937164
-3.665235,20,1248.159676
13.909092,20,1250.374622
36.314952,20,1252.614888
29.810497,20,1254.989282
17.423659,20,1257.229047
10.795347,20,1259.462726
19.10014,20,1261.669519
-9.060173,20,1264.094672
-16.885482,20,1266.288179
17.305473,20,1268.444793
14.6568,20,1270.605712
-11.940131,20,1272.959315
11.271762,20,1275.114969
-7.724644,20,1277.289481
27.017456,20,1279.45757
36.468493,20,1281.839703
14.443491,20,1283.976823
-2.119898,20,1286.129532
30.988648,20,1288.326228
-1.312243,20,1290.71629
28.335331,20,1292.905279
39.629759,20,1295.088148
39.34784,20,1297.275674
-17.54524,20,1299.658545
17.312647,20,1301.836344
31.917532,20,1304.021272
38.242369,20,1306.193059
25.962989,20,1308.531439
-12.928429,20,1310.725751
37.469282,20,1312.902175
-0.119589,20,1315.107058
26.479747,20,1317.474621
3.874293,20,1319.63005
38.043853,20,1321.821929
3.021322,20,1324.008752
18.429385,20,1326.404478
27.199628,20,1328.632933
-2.250379,20,1330.918318
17.344055,20,1333.092948
27.174708,20,1335.481744
10.695035,20,1337.712595
34.709202,20,1339.943011
14.613908,20,1342.134482
-4.975425,20,1344.528637
31.556111,20,1346.740324
5.269616,20,1348.970934
31.893415,20,1351.170374
17.374074,20,1353.529625
-3.234261,20,1355.727309
12.201972,20,1357.955121
15.104893,20,1360.165914
18.856554,20,1362.536895
-9.466812,20,1364.750059
26.198448,20,1366.946942
15.420406,20,1369.178983
-12.077848,20,1371.589669
15.101394,20,1373.795515
-4.067907,20,1376.028742
13.732739,20,1378.240501
10.924349,20,1380.654134
39.337324,20,1382.899219
1.842005,20,1385.075245
11.719108,20,1387.290343
13.638539,20,1389.703386
38.806407,20,1391.890027
32.121456,20,1396.132066
11.175939,20,1398.284745
-6.985073,20,1400.65271
1.010783,20,1402.840468
30.78389,20,1405.021888
7.261967,20,1407.224889
-19.4034,20,1409.537322
31.878701,20,1411.720607
-3.833753,20,1413.914911
23.73661,20,1416.091405
38.531124,20,1418.537809
17.479894,20,1420.725143
39.502701,20,1422.915112
-14.643856,20,1425.125055
38.751971,20,1427.502772
31.648424,20,1429.677582
13.162816,20,1431.884133
0.815968,20,1434.086219
-9.898064,20,1436.503145
38.031059,20,1438.720425
11.988253,20,1440.910307
-7.100984,20,1443.117165
-7.913001,20,1445.494925
-11.233727,20,1447.736494
-12.313562,20,1449.952783
-14.373861,20,1452.111635
18.925007,20,1454.514804
-10.254182,20,1456.69474
7.73749,20,1458.882558
14.506939,20,1461.030426
6.358271,20,1463.454186
16.50668,20,1465.685899
14.776394,20,1467.87661
39.149899,20,1470.061711
16.042045,20,1472.452827
13.068687,20,1474.634678
23.204559,20,1476.872769
-1.007887,20,1479.113345
-14.9978,20,1481.510666
-16.412097,20,1483.732475
28.083159,20,1485.945485
10.756608,20,1488.132921
10.372611,20,1490.529088
18.976867,20,1492.746324
30.642361,20,1494.987399
0.225382,20,1497.237045
-18.125426,20,1499.701984
-19.242644,20,1501.996292
-4.075719,20,1504.225997
9.794227,20,1506.402279
-19.610589,20,1508.81976
39.738798,20,1510.959418
14.740469,20,1513.18722
-2.238199,20,1515.389928
10.691971,20,1517.74418
14.449952,20,1519.937463
-10.499927,20,1522.148717
-13.360829,20,1524.307882
25.817682,20,1526.711762
0.41738,20,1528.8959
18.637225,20,1531.04654
39.561882,20,1533.252499
16.99274,20,1535.634034
17.414697,20,1537.794319
-1.134535,20,1539.983232
39.295387,20,1542.188491
16.025151,20,1544.536314
39.342701,20,1546.708454
-2.344511,20,1548.856935
15.179726,20,1551.067613
11.321198,20,1553.445765
13.42925,20,1555.651634
16.350165,20,1557.852601
24.400743,20,1560.056414
39.458741,20,1562.498904
11.623449,20,1564.705505
-15.045116,20,1566.900419
27.748268,20,1569.098741
-0.421565,20,1571.544806
16.714237,20,1573.740364
14.593635,20,1575.965071
39.524114,20,1578.190517
-17.500804,20,1580.585333
1.067224,20,1582.754768
-16.833768,20,1585.004215
6.606875,20,1587.209885
14.908533,20,1589.634552
4.247897,20,1591.822386
3.09509,20,1594.047944
1.657108,20,1596.297302
18.012677,20,1598.715917
11.786425,20,1600.934544
38.745754,20,1603.185291
32.018366,20,1605.418782
31.918794,20,1607.828469
14.283475,20,1610.084807
-14.03072,20,1612.312541
13.359322,20,1614.552484
16.778642,20,1616.992502
-10.24598,20,1619.216412
-14.292148,20,1621.47311
14.81725,20,1623.696267
38.343395,20,1626.101807
-12.630793,20,1628.282085
28.056566,20,1630.502896
-4.881372,20,1632.714873
-9.088443,20,1634.977252
14.200838,20,1637.16598
27.106193,20,1639.390435
10.676024,20,1641.577773
13.383193,20,1643.963138
9.822001,20,1646.161655
37.234389,20,1648.34024
-1.188584,20,1650.561935
14.716034,20,1652.923162
8.51009,20,1655.110151
13.991133,20,1657.309975
13.529361,20,1659.533369
17.603436,20,1661.950016
8.810955,20,1664.189469
-14.143261,20,1666.382596
18.016549,20,1668.582565
0.588554,20,1671.034693
-12.293148,20,1673.218759
11.488731,20,1675.433406
34.273124,20,1677.595535
-1.338948,20,1680.058189
39.718418,20,1682.254086
-9.45603,20,1684.464638
13.257219,20,1686.640867
-0.054279,20,1689.026964
33.682508,20,1691.236901
16.534739,20,1693.452536
23.501514,20,1695.685692
11.395866,20,1697.952654
-0.644644,20,1700.150415
16.069664,20,1702.328874
16.1637,20,1704.512967
33.932444,20,1706.903048
27.34313,20,1709.089361
14.0025,20,1711.292545
36.946921,20,1713.491306
-10.760227,20,1715.92434
10.587989,20,1718.172624
39.796101,20,1720.417311
-16.088804,20,1722.650629
11.800703,20,1725.062559
-12.884273,20,1727.290676
37.383621,20,1729.526689
-7.49202,20,1731.766771
16.035514,20,1734.19562
25.150469,20,1736.38193
30.465761,20,1738.592484
33.86488,20,1740.874883
-13.994602,20,1743.32952
8.740935,20,1745.502724
39.061162,20,1747.679018
12.391629,20,1751.912521
13.35925,20,1754.276383
27.78683,20,1756.432355
4.911052,20,1758.584531
32.006288,20,1760.775828
5.809967,20,1763.14692
4.360234,20,1765.33259
38.275174,20,1767.550424
-7.493715,20,1769.781501
17.146755,20,1772.157267
-10.221891,20,1774.33553
25.712997,20,1776.549402
16.463538,20,1778.728451
1.532278,20,1781.152858
39.717076,20,1783.347228
-16.959167,20,1785.549652
-11.511611,20,1787.76818
-11.796991,20,1790.231721
15.439842,20,1792.451969
16.930317,20,1794.647996
25.834792,20,1796.715832
13.298021,20,1799.09598
14.308925,20,1801.27043
25.064465,20,1803.489235
33.746197,20,1805.69594
33.739999,20,1808.103243
21.965111,20,1810.331249
-9.681534,20,1812.526371
38.802949,20,1814.691091
32.141879,20,1817.098513
39.717842,20,1819.292281
25.342082,20,1821.52204
33.776655,20,1823.717812
15.794389,20,1826.156295
0.729737,20,1828.34927
38.896466,20,1830.518699
18.407692,20,1832.680042
13.251307,20,1835.092291
32.10662,20,1837.342053
-14.499575,20,1839.586205
-7.051977,20,1841.816593
14.119257,20,1844.215821
17.286867,20,1846.481739
-1.063477,20,1848.721443
-12.542243,20,1850.93491
-8.742047,20,1853.372449
26.772191,20,1855.58433
33.019087,20,1857.822766
9.841931,20,1860.100085
4.115702,20,1862.56027
-6.597131,20,1864.769495
19.756782,20,1866.975601
-10.812604,20,1869.137292
18.010166,20,1871.577372
-9.192067,20,1873.764053
-9.041062,20,1875.989712
9.631889,20,1878.207133
16.748409,20,1880.640163
-2.889872,20,1882.847434
18.019372,20,1885.118419
39.594302,20,1887.42079
-0.999336,20,1889.918991
-9.568516,20,1891.770377
18.65476,20,1893.458014
13.169805,20,1895.167344
39.754442,20,1897.032562
32.541116,20,1898.966244
-3.049999,20,1901.196886
17.44589,20,1902.901523
-7.894645,20,1905.506688
5.094099,20,1907.840271
4.407129,20,1910.140534
15.111137,20,1912.408846
39.695196,20,1914.878758
-0.984972,20,1917.156026
-7.879116,20,1919.4104
13.574561,20,1921.730297
6.940386,20,1924.26233
18.309783,20,1926.641822
17.462752,20,1928.903947
-16.237433,20,1931.227021
-14.789069,20,1933.861427
13.039942,20,1936.210722
-18.400015,20,1938.529742
26.507668,20,1940.899047
-6.98243,20,1943.428046
18.326793,20,1945.696504
11.811778,20,1947.934868
15.726617,20,1950.21191
-13.029691,20,1952.677787
39.703043,20,1954.946273
23.013883,20,1957.237885
12.131763,20,1959.578532
5.91768,20,1962.199588
32.650169,20,1964.589306
-14.024583,20,1966.907741
39.303604,20,1969.242883
-11.001175,20,1971.825798
19.137955,20,1974.1555
16.532786,20,1976.455809
16.242959,20,1978.646284
39.211345,20,1981.413803
-14.412185,20,1983.742566
9.97651,20,1986.115216
3.249283,20,1988.444768
11.834277,20,1991.110851
-18.536455,20,1993.397106
-12.980677,20,1995.912119
5.65498,20,1998.43922
11.986539,20,2001.210687
16.881049,20,2003.665557
15.394823,20,2005.984911
39.634387,20,2008.242154
17.949625,20,2010.835184
-6.875482,20,2013.144355
-10.14267,20,2015.492535
-12.378146,20,2017.800796
39.738912,20,2020.421675
33.836862,20,2022.738675
18.417241,20,2025.04336
7.399794,20,2027.367412
-13.834095,20,2029.963886
13.824989,20,2032.281637
2.474883,20,2034.632005
16.77107,20,2037.066815
-13.956453,20,2039.692604
24.980727,20,2042.028811
39.220346,20,2044.395261
33.236102,20,2046.685785
39.119797,20,2049.281972
5.771553,20,2051.572701
30.366221,20,2053.942103
25.029752,20,2056.282227
32.742364,20,2058.87571
17.054093,20,2061.120723
30.527465,20,2063.515059
32.708664,20,2065.848981
28.348926,20,2068.435851
-16.845081,20,2070.760139
-2.844473,20,2073.097492
16.253198,20,2075.395121
31.721778,20,2077.946586
39.279382,20,2080.295651
7.054363,20,2082.612332
-3.249043,20,2084.995693
10.565079,20,2087.601941
-7.63056,20,2089.960568
-2.705233,20,2092.27754
15.157191,20,2094.637617
10.892684,20,2097.205415
-14.193476,20,2099.534496
33.356792,20,2101.917657
11.068252,20,2104.227651
28.245701,20,2106.794128
-4.519614,20,2109.143117
31.78738,20,2111.472566
12.054881,20,2115.984086
21.341392,20,2118.512324
-16.319419,20,2120.825995
9.549438,20,2123.162012
17.48819,20,2125.444082
16.30911,20,2128.058894
31.893504,20,2130.314993
14.230134,20,2132.632639
11.743621,20,2135.011936
38.344904,20,2137.619223
-10.396979,20,2139.968184
-15.23836,20,2142.262235
35.118065,20,2144.597835
18.741504,20,2147.160089
-14.555777,20,2149.461912
-3.254702,20,2151.775702
15.926174,20,2154.109565
-3.90812,20,2156.701773
27.880076,20,2159.017948
-18.757716,20,2161.277892
10.090184,20,2163.625573
16.227849,20,2166.191486
33.548596,20,2168.50072
28.322108,20,2170.811763
15.026198,20,2173.104912
13.656967,20,2175.688858
31.168864,20,2178.02562
16.463796,20,2180.371046
-1.279187,20,2182.729563
-10.283782,20,2185.259104
37.827936,20,2187.572762
5.551733,20,2189.891383
-6.066795,20,2192.178512
-4.247074,20,2194.751496
0.251725,20,2197.107104
25.563211,20,2199.461123
16.962831,20,2201.776724
-4.111888,20,2204.199599
22.996151,20,2206.507028
28.320707,20,2208.820641
39.202375,20,2211.115133
39.221818,20,2213.672345
-14.646007,20,2215.982234
14.925014,20,2218.292401
-11.200724,20,2220.605979
14.640051,20,2223.18196
13.594341,20,2225.527034
18.30501,20,2227.847656
16.686339,20,2230.154559
39.059864,20,2232.731761
-6.94146,20,2235.020365
38.914184,20,2237.299664
0.536063,20,2239.577491
7.627238,20,2242.160709
7.279123,20,2244.478346
0.329521,20,2246.81459
-12.8351,20,2249.10669
32.033988,20,2251.662205
-19.33823,20,2253.965068
25.038945,20,2256.282176
3.845205,20,2258.548251
19.122084,20,2261.093888
39.032908,20,2263.380296
10.891465,20,2265.72231
-3.237581,20,2268.016676
37.491147,20,2270.562818
32.1956,20,2272.90965
-4.925283,20,2275.262101
-10.271641,20,2277.62426
-12.37591,20,2280.146923
13.493279,20,2282.447615
-14.201568,20,2284.721984
-8.750511,20,2286.934107
38.226926,20,2289.415323
28.694839,20,2291.656843
-15.92677,20,2294.11612
15.973537,20,2296.271066
-18.238377,20,2298.694929
38.508454,20,2300.886914
-12.678783,20,2303.116726
-16.860059,20,2305.303531
39.75389,20,2307.767266
10.825813,20,2310.05798
-12.029958,20,2312.307885
38.341231,20,2314.554344
-10.547127,20,2316.991488
20.49679,20,2319.203064
-18.403549,20,2321.392934
-12.253171,20,2323.651822
14.017897,20,2326.07626
31.765014,20,2328.321182
-16.825084,20,2330.547162
38.041784,20,2332.787295
17.546613,20,2335.237714
-0.201068,20,2337.513867
33.669836,20,2339.760813
25.268472,20,2342.033961
-12.627375,20,2344.49707
15.505001,20,2346.702693
-4.450545,20,2348.871398
13.178128,20,2351.089248
37.886442,20,2353.498843
1.04716,20,2355.698205
-18.667121,20,2357.881953
11.347795,20,2360.079166
31.732143,20,2362.425071
-14.395417,20,2364.565886
12.175456,20,2366.743868
-15.470324,20,2368.905217
-4.845258,20,2371.170885
-14.617927,20,2373.34854
18.261938,20,2375.553578
16.144951,20,2377.769926
2.520439,20,2380.147837
-18.788697,20,2382.348132
8.970983,20,2384.52379
27.69244,20,2386.731485
8.40289,20,2389.130556
-18.867929,20,2391.310776
15.913756,20,2393.590432
25.76726,20,2395.802917
-8.937715,20,2398.093685
20.5091,20,2400.25824
18.386637,20,2402.467263
