#{"t_start": 1715891579.2689822, "env_id": "DiscreteSteps-v0"}
r,l,t
-8.884193,5,1.140822
-17.219204,8,1.856755
-2.642905,5,2.470387
-28.357244,11,3.786845
-16.811089,8,4.906795
-6.588053,4,5.381916
-5.401421,4,5.835339
-15.498206,9,7.14685
-17.562025,10,8.294169
-5.895262,10,9.495649
9.700526,8,10.317459
-14.280296,6,10.879489
2.893659,5,11.355304
2.236206,9,12.217937
-10.218455,4,12.600009
-3.137254,7,13.27773
4.985597,9,14.09891
-3.820616,9,14.93277
-14.451763,8,15.658295
-7.231809,7,16.327425
2.947322,6,16.853325
4.074195,14,18.158611
-0.607528,6,18.709727
-5.187746,4,19.092449
32.786212,20,21.030767
-5.991762,9,21.88502
6.358142,11,22.864901
-24.659713,19,24.62388
-2.113195,5,25.075696
3.01898,14,26.35745
-13.798317,16,27.860591
3.755604,10,28.81276
2.138991,8,29.530781
-6.093085,5,30.048497
-6.099684,10,30.913971
-12.703322,16,32.318662
-7.685056,4,32.70265
-9.449038,7,33.302406
36.14503,20,35.110767
-7.680199,6,35.661923
33.100898,20,37.41737
-5.616851,5,37.852031
7.505959,14,39.107615
-4.883467,14,40.354021
18.435993,20,42.115006
15.531875,20,43.940367
1.870049,9,44.721606
22.073636,20,46.478066
16.673001,20,48.296815
11.468279,20,50.047519
17.365862,20,51.810085
-16.362228,20,53.563662
20.193201,20,55.363183
12.274066,20,57.134731
-6.13286,4,57.488938
4.794371,20,59.256337
12.164782,20,61.048361
-1.155117,20,62.825912
25.610391,20,64.571698
-4.230462,20,66.292801
0.757961,9,67.088707
14.792135,20,68.8095
5.788621,20,70.539989
10.330443,20,72.683852
-19.19248,20,74.607224
-15.993001,20,76.322511
15.654729,20,78.014442
39.530228,20,79.760411
11.393634,20,81.465513
34.804945,20,83.307695
17.224152,20,85.164281
-14.436497,20,87.071561
-15.83177,20,89.270093
15.337268,20,91.530175
-12.124195,20,93.766582
39.404079,20,96.135401
12.290473,20,98.317985
15.698897,20,100.525597
36.127167,20,102.681869
-16.074815,20,105.052652
-9.653174,20,107.219844
13.08916,20,109.453598
39.665539,20,111.607697
9.98666,20,113.869482
15.298383,20,116.052448
-23.287768,20,118.280987
-18.777289,20,120.551079
12.123692,20,122.911064
-19.246305,20,125.190575
8.443452,20,127.406541
-17.01357,20,129.551285
39.698821,20,131.797547
39.614624,20,133.910151
8.380301,20,136.0568
39.703005,20,138.26949
5.736356,20,140.701696
39.409004,20,142.887542
4.619918,20,145.074283
-14.867012,20,147.267524
-15.79509,20,149.607892
1.069379,20,151.757007
39.24868,20,153.931258
9.114126,20,156.064239
4.400578,20,158.306727
8.172604,20,160.431049
-16.431923,20,162.566545
30.311939,20,164.746804
2.391771,20,167.055178
16.691534,20,169.236899
12.783048,20,171.408694
38.644909,20,173.567824
39.752376,20,175.868335
1.030395,16,177.634031
10.317037,20,179.830317
39.746817,20,181.995199
9.095122,20,184.157635
18.34414,20,186.422155
39.446135,20,188.547008
14.573408,20,190.670375
39.292259,20,192.79312
-3.088875,20,195.066736
8.168523,20,197.186391
-15.216089,20,199.285579
39.58461,20,201.390489
-8.28173,20,203.625836
-12.636815,20,205.785034
7.272183,20,207.943411
7.466987,20,210.055512
34.51008,20,212.338465
-12.766564,20,214.486509
15.874353,20,216.621065
16.317805,20,218.760669
16.081708,20,221.018894
39.338923,20,223.143251
-14.704335,20,225.29353
-10.140773,20,227.415529
-18.444329,20,229.703598
6.791027,20,231.842573
39.28497,20,233.960782
19.021823,20,236.13005
39.537639,20,238.421462
-12.143385,20,240.57182
-8.401249,14,242.154325
15.319045,20,244.313111
39.704488,20,246.450776
11.575323,20,248.743569
9.677997,20,250.865313
17.810044,20,253.006594
13.99227,20,255.15444
14.770292,20,257.487868
14.149413,20,259.641464
10.15704,20,261.780068
-16.699024,20,263.951679
8.830817,20,266.318487
15.714745,20,268.494618
17.945881,20,270.625014
35.873562,20,272.791441
3.799676,20,275.132509
-10.329745,20,277.357449
-9.533936,20,279.547439
7.524048,20,281.743674
-15.578695,20,284.110637
-8.312218,20,286.188256
15.928195,20,288.350397
31.714028,20,290.531618
11.065811,20,292.874648
11.461385,20,295.069061
18.721117,20,297.275246
11.175756,20,299.491371
-12.694372,20,301.876373
37.029417,20,304.069281
17.112388,20,306.214808
34.766567,20,308.343757
-11.182825,20,310.729289
-13.501686,20,312.931407
32.567703,20,315.079515
18.668294,20,317.231152
18.729606,20,319.543793
-7.53439,20,321.696766
-14.945234,20,323.84934
7.480969,20,326.017967
38.504907,20,328.350623
9.400041,20,332.907892
-0.779989,20,335.058373
-11.908078,20,337.192506
9.310487,20,339.540549
13.467901,20,341.702294
12.507514,20,343.862104
-14.337314,20,346.034627
16.125757,20,348.358465
33.051819,20,350.50337
-1.129391,20,352.641573
-1.316293,20,354.7911
-11.779299,20,357.097711
16.707116,20,359.237446
-16.077215,20,361.390637
17.323356,20,363.542994
9.36653,20,365.91361
13.529102,20,368.061112
10.887759,20,370.263553
13.058007,20,372.447089
28.184388,20,374.782771
-9.020147,20,376.949369
-12.893822,20,379.150585
-14.783555,20,381.664976
2.048542,20,384.223398
-14.767435,20,386.556762
16.053476,20,388.903365
16.143775,20,391.219576
39.72502,20,393.728497
39.207027,20,396.105118
14.008531,20,398.476642
15.621328,20,400.820077
5.253173,20,403.375567
17.656159,20,405.741013
33.562554,20,408.100616
-17.568682,20,410.481098
4.735051,20,413.021381
-16.811543,20,415.390688
-13.738503,20,417.760229
12.064343,20,420.111666
14.275358,20,422.642008
39.042235,20,424.990891
-20.70632,20,427.425549
-17.478832,20,429.773902
10.435558,20,432.265057
39.491419,20,434.550363
39.761532,20,436.834175
16.575664,20,439.167066
7.757956,20,441.725398
39.607762,20,443.971966
39.143811,20,446.219016
16.027293,20,448.436436
-19.113184,20,450.797605
-4.104573,20,452.995409
39.622086,20,455.202954
-14.872894,20,457.398377
-13.812279,20,459.842351
27.580987,20,462.07871
8.288744,20,464.278686
38.191103,20,466.463543
16.470193,20,468.842553
-16.607311,20,471.060427
38.87852,20,473.234171
16.608163,20,475.426679
-13.518105,20,477.869171
16.590774,20,480.203168
10.269167,20,482.45912
27.882733,20,484.669517
31.169166,20,487.046969
11.727483,20,489.26221
13.497227,20,491.525296
38.198752,20,493.736691
-16.103896,20,496.143659
17.85047,20,498.344521
-17.498368,20,500.544532
38.392011,20,502.740587
-17.994752,20,505.146333
39.352947,20,507.409425
17.494252,20,509.663592
-1.790979,20,511.89036
9.412564,20,514.360233
-9.7049,20,516.694206
18.920799,20,519.013846
13.125628,20,521.325709
32.41826,20,523.760584
18.688738,20,526.002025
39.717703,20,528.221569
14.282933,20,530.577976
38.477493,20,533.013538
17.13656,20,535.243244
33.514352,20,537.509354
0.62505,20,539.788537
39.289117,20,542.296229
37.125517,20,544.526298
13.76474,20,546.696122
9.92018,20,548.949936
-12.800144,20,551.34642
12.617235,20,553.612378
14.491457,20,555.81246
9.61388,20,558.034866
-12.40749,20,560.388463
-9.709334,20,562.557555
-12.890768,20,564.768108
16.718547,20,566.961419
39.613859,20,569.416652
13.712192,20,571.622633
-1.104326,20,573.824918
-6.925137,20,576.029483
39.577916,20,578.446596
17.209482,20,580.699879
33.385503,20,582.899482
14.125849,20,585.172158
34.624633,20,587.606654
3.751632,20,589.831541
7.530389,20,592.126711
-8.019559,20,594.372193
14.006803,20,596.793455
17.000589,20,599.008474
17.039535,20,601.219275
9.597146,20,603.594521
33.294967,20,606.161231
14.709527,20,608.451302
-3.723898,20,610.770261
32.246787,20,612.978806
13.794047,20,615.391292
11.361139,20,617.595091
16.071145,20,619.807576
-0.185907,20,622.068952
4.170963,20,624.463014
14.195602,20,626.68514
17.481139,20,628.859537
-7.444674,20,631.079584
11.429151,20,633.503716
16.438743,20,635.774582
11.360161,20,638.023222
9.433411,20,640.310417
-9.54528,20,642.723359
39.729111,20,644.95759
17.044315,20,647.202465
18.541818,20,649.457404
39.52054,20,651.894441
15.97306,20,654.128097
-1.480662,20,656.368116
15.519548,20,658.611238
-0.45658,20,661.064355
12.764049,20,663.371421
14.100966,20,665.676981
10.298577,20,667.929963
16.000803,20,670.31887
-11.2982,20,672.527885
16.514743,20,674.779901
35.025919,20,677.01907
-16.620666,20,679.421291
-0.460815,20,681.658914
-13.981699,20,683.880278
18.034147,20,686.112643
28.859277,20,688.565071
39.724854,20,692.936677
15.437225,20,695.174714
37.848636,20,697.421484
15.493149,20,699.883594
8.806724,20,702.172233
39.726732,20,704.396019
5.619228,20,706.631185
-18.882534,20,709.021589
-8.305017,20,711.236599
39.560628,20,713.434707
16.983575,20,715.6902
13.389249,20,718.079515
-11.528748,20,720.306331
39.706505,20,722.519685
12.321292,20,724.728224
10.61852,20,727.090321
16.539399,20,729.25154
-1.906005,20,731.430669
16.764859,20,733.656802
11.726899,20,735.997736
6.753373,20,738.210325
39.692434,20,740.421238
39.634433,20,742.615006
13.421367,20,745.110939
14.782839,20,747.435269
18.832939,20,749.75838
-3.13008,20,752.018344
-10.778078,20,754.414366
12.67464,20,756.700836
8.453595,20,758.967648
3.795646,20,761.226254
39.762487,20,763.719166
36.96463,20,766.023125
36.46239,20,768.340128
39.739563,20,770.66232
28.577637,20,773.181749
7.411255,20,775.441114
39.436127,20,777.648641
3.450313,20,779.846429
-13.790852,20,782.232595
6.905251,20,784.446902
-17.399045,20,786.626302
10.914492,20,788.756229
-13.119486,20,791.066574
16.735729,20,793.210358
38.002683,20,795.349298
18.689662,20,797.490816
-7.3044,20,799.82363
-10.928223,20,801.99217
-14.872774,20,804.150171
18.549958,20,806.295722
-11.09346,20,808.672815
-11.403945,20,810.828161
28.217637,20,812.986871
-14.986116,20,815.137985
5.514978,20,817.499319
29.725077,20,819.654321
31.064667,20,821.822726
18.612229,20,823.971075
39.764379,20,826.297832
15.612709,20,828.455337
12.780471,20,830.622059
39.503447,20,832.801597
8.945636,20,835.140285
-15.279971,20,837.290624
38.417506,20,839.439109
11.790506,20,841.646513
17.328048,20,843.988104
13.03668,20,846.162807
39.163392,20,848.356188
-16.713834,20,850.518057
7.692709,20,852.849909
17.128667,20,855.049025
-18.021264,20,857.23057
37.130519,20,859.404411
29.943303,20,861.787464
10.561067,20,864.006323
15.251616,20,866.184869
8.591905,20,868.374689
13.496126,20,870.738811
14.834992,20,872.908457
38.448363,20,875.079373
-14.467399,20,877.291906
17.326016,20,879.639867
9.114491,20,881.862151
38.48152,20,884.068086
-7.632723,20,886.27521
-15.295462,20,888.680497
-3.58423,20,890.893127
-4.756727,20,893.126833
4.999122,20,895.301975
14.146705,20,897.647745
13.777324,20,899.810443
39.550833,20,902.023859
13.664134,20,904.218062
32.968631,20,906.528924
39.64868,20,908.684139
29.270842,20,910.834589
14.257404,20,912.995059
-6.017475,20,915.361555
39.729901,20,917.508598
4.480837,20,919.681362
17.313986,20,921.830244
17.680493,20,924.170693
-6.33554,20,926.359023
11.155275,20,928.522134
26.053218,20,930.662141
37.238368,20,933.013966
10.950093,20,935.179076
13.739472,20,937.355984
28.212808,20,939.511358
2.473808,20,941.857342
6.90758,20,944.060632
7.741002,20,946.234462
10.631939,20,948.398209
-18.162107,20,950.762637
-15.882281,20,952.966584
-8.493377,20,955.149707
13.014906,20,957.357552
-1.94628,20,959.720204
17.229425,20,961.93798
16.906468,20,964.136276
39.250847,20,966.323303
-3.817833,20,968.663075
11.826351,20,970.829435
17.717993,20,973.016797
14.545203,20,975.184288
14.699673,20,977.558627
-8.731584,20,979.73216
-9.191513,20,981.923495
14.712054,20,984.129138
-9.779656,20,986.478872
30.88166,20,988.639351
27.598727,20,990.816903
23.009442,20,992.997374
-0.073351,20,995.334038
13.213458,20,997.537762
5.161632,20,999.751974
15.658844,20,1001.956323
16.184115,20,1004.340593
19.105465,20,1006.551079
13.742127,20,1008.769046
11.211023,20,1010.978084
18.143162,20,1013.402419
12.867925,20,1015.593718
14.675397,20,1017.802795
15.018185,20,1020.006743
1.291798,20,1022.429973
-18.212416,20,1024.62892
-19.397477,20,1026.807054
14.185008,20,1028.986748
27.597887,20,1031.350123
-12.362778,20,1033.504985
31.018814,20,1035.626408
-19.425863,20,1037.80112
15.504171,20,1040.132965
-14.082046,20,1044.403839
-1.254411,20,1046.556249
6.387524,20,1048.717527
17.090118,20,1051.088983
7.259299,20,1053.207209
-17.373262,20,1055.406197
12.786335,20,1057.588699
31.561531,20,1059.972749
18.197559,20,1062.121509
3.138121,20,1064.278315
14.494008,20,1066.45638
17.919814,20,1068.788981
-11.235476,20,1070.956364
-18.78586,20,1073.108611
2.131158,20,1075.273126
31.334683,20,1077.618103
30.664911,20,1079.791405
13.642672,20,1081.956455
18.051376,20,1084.166501
2.95634,20,1086.426328
39.71657,20,1088.646414
27.494543,20,1090.839225
12.797598,20,1093.028528
14.938185,20,1095.42401
16.237513,20,1097.589113
13.012914,20,1099.766656
36.981006,20,1101.941231
11.238677,20,1104.327192
8.802832,20,1106.500865
13.337781,20,1108.703786
-19.633053,20,1110.759808
-14.176717,20,1113.126903
7.00987,20,1115.332101
25.595642,20,1117.561735
27.546535,20,1119.792857
14.6263,20,1122.199583
16.980071,20,1124.404897
-17.596336,20,1126.645998
15.954104,20,1128.870971
-13.490121,20,1131.304212
12.418206,20,1133.536311
9.959246,20,1135.758515
-11.694966,20,1137.987514
17.760975,20,1140.395115
9.289879,20,1142.605037
16.732742,20,1144.803059
34.750504,20,1147.00904
-15.735013,20,1149.386041
-6.424735,20,1151.57761
11.711274,20,1153.757368
0.804761,20,1155.930546
2.448453,20,1158.287935
-11.907787,20,1160.472142
-18.878653,20,1162.639905
-5.855352,20,1164.835088
-14.624775,20,1167.232738
16.684476,20,1169.422137
-19.339264,20,1171.616312
-11.262457,20,1173.796112
13.160111,20,1176.176161
25.456528,20,1178.362527
-17.159568,20,1180.556266
28.940129,20,1182.729907
-16.030137,20,1185.105233
13.445084,20,1187.262075
27.814945,20,1189.433812
27.885245,20,1191.609837
-0.415655,20,1193.978625
-17.595959,20,1196.147975
4.836002,20,1198.329576
-17.350213,20,1200.506297
39.778878,20,1202.884645
13.755908,20,1205.093111
10.41573,20,1207.312047
29.48669,20,1209.516867
17.398539,20,1211.886529
31.524169,20,1214.093402
38.580977,20,1216.277935
-9.025395,20,1218.43385
19.242355,20,1220.810153
11.172984,20,1222.979157
11.834095,20,1225.151074
35.72567,20,1227.381554
4.086217,20,1229.739944
-15.936777,20,1231.916466
14.90196,20,1234.10292
18.22801,20,1236.320685
39.643846,20,1238.711596
13.970492,20,1240.928355
-2.600837,20,1243.176098
39.590792,20,1245.412603
18.89023,20,1247.81142
-18.932753,20,1250.039699
-4.110661,20,1252.254241
-17.17084,20,1254.450985
1.027093,20,1256.892134
-4.240481,20,1259.115906
-14.400344,20,1261.322053
11.309925,20,1263.54374
15.48847,20,1265.937488
13.653574,20,1268.103675
0.187985,20,1270.266209
-12.482328,20,1272.423578
12.311207,20,1274.782454
26.693796,20,1276.950059
37.161647,20,1279.126373
-8.018667,20,1281.294434
18.056621,20,1283.648347
17.854621,20,1285.794549
24.107114,20,1287.981797
27.565541,20,1290.187468
-3.655921,20,1292.562075
38.301857,20,1294.744632
16.295054,20,1296.934178
24.525792,20,1299.132083
9.804061,20,1301.492844
39.701973,20,1303.686121
1.23341,20,1305.843763
27.713634,20,1308.002974
-16.172195,20,1310.382235
29.029723,20,1312.572032
39.655865,20,1314.766529
25.602292,20,1316.9423
-9.711301,20,1319.29832
39.286221,20,1321.479094
15.96011,20,1323.669082
-11.784725,20,1325.865922
17.30925,20,1328.253559
-8.658226,20,1330.573786
11.24174,20,1332.746822
10.00806,20,1334.940188
19.377519,20,1337.366521
12.688199,20,1339.598096
-18.742919,20,1341.786261
7.382121,20,1343.992014
12.257192,20,1346.387808
31.949877,20,1348.618075
-13.400204,20,1350.827052
-13.775091,20,1352.998329
38.311304,20,1355.385952
26.795758,20,1357.616216
-10.289549,20,1359.826289
12.522362,20,1362.000568
11.791659,20,1364.408457
-0.241988,20,1366.588375
37.262268,20,1368.836259
24.967092,20,1371.048709
-5.69462,20,1373.454421
13.607999,20,1375.677756
28.178005,20,1377.906052
-7.289947,20,1380.112191
9.973215,20,1382.537377
27.855327,20,1384.732314
18.116295,20,1386.942091
39.754284,20,1389.156601
31.417366,20,1391.542438
31.276259,20,1395.799147
8.467731,20,1397.954463
14.003333,20,1400.111555
-15.331976,20,1402.502798
-18.061313,20,1404.672569
10.16287,20,1406.867531
-17.585297,20,1409.097061
14.349347,20,1411.389062
17.364745,20,1413.575815
-4.166854,20,1415.749428
27.254239,20,1417.969925
1.08936,20,1420.383724
39.635326,20,1422.58974
15.389803,20,1424.786308
-15.798218,20,1426.967218
5.074694,20,1429.32857
-17.422828,20,1431.544928
14.206388,20,1433.742945
-15.713461,20,1435.965078
14.271349,20,1438.380996
12.327834,20,1440.573818
25.741442,20,1442.766526
22.154536,20,1444.944328
-18.819741,20,1447.387425
18.702007,20,1449.616656
5.532201,20,1451.775832
13.781716,20,1453.984389
-6.132415,20,1456.358958
30.933353,20,1458.538578
-3.793111,20,1460.69126
-15.267336,20,1462.88569
37.41097,20,1465.350451
-13.42609,20,1467.537006
13.000328,20,1469.72773
16.265182,20,1471.906251
6.841221,20,1474.297405
39.477057,20,1476.532876
-14.130454,20,1478.754222
-13.509406,20,1480.964783
29.74023,20,1483.392497
14.463781,20,1485.605022
-17.89955,20,1487.794644
-8.143801,20,1489.984387
28.262929,20,1492.400015
14.392014,20,1494.647044
18.352309,20,1496.895005
39.625844,20,1499.145816
6.759671,20,1501.648885
19.19025,20,1503.872321
-15.900537,20,1506.072674
30.854083,20,1508.280754
14.345504,20,1510.626924
38.493127,20,1512.842572
3.157209,20,1515.057678
26.976651,20,1517.199223
39.382509,20,1519.596936
29.225003,20,1521.809319
-9.432942,20,1523.966612
16.926989,20,1526.1779
27.747589,20,1528.562972
4.311929,20,1530.715167
13.415818,20,1532.914092
-5.368318,20,1535.091556
39.690231,20,1537.45452
9.783321,20,1539.637893
28.467201,20,1541.84784
16.302791,20,1544.010515
15.881044,20,1546.368182
16.428317,20,1548.515978
17.920747,20,1550.727773
13.961184,20,1552.894402
-6.564962,20,1555.292046
-14.811866,20,1557.502137
-1.947297,20,1559.706195
18.117427,20,1561.948427
-16.448289,20,1564.364359
2.681416,20,1566.562915
12.007454,20,1568.756039
38.062518,20,1570.973402
39.219764,20,1573.409471
-10.888405,20,1575.62133
11.584499,20,1577.848078
-13.632131,20,1580.023839
3.308059,20,1582.417491
15.1719,20,1584.664003
-7.69145,20,1586.861022
31.260633,20,1589.071807
14.399934,20,1591.463117
7.142901,20,1593.706554
24.978724,20,1595.945757
24.699826,20,1598.181749
31.040931,20,1600.595695
-15.582861,20,1602.833663
-13.256094,20,1605.076797
39.079504,20,1607.27642
7.850044,20,1609.740525
-7.725791,20,1611.977607
39.675755,20,1614.194529
-16.977686,20,1616.435833
27.839028,20,1618.869396
-17.12684,20,1621.134942
18.188128,20,1623.355906
-17.065118,20,1625.554268
-14.538344,20,1627.945787
10.281443,20,1630.15817
22.553406,20,1632.365748
22.766172,20,1634.438687
-6.94842,20,1636.816051
-15.932823,20,1639.028847
18.73553,20,1641.228634
-5.590437,13,1642.724529
-12.147039,20,1644.922417
12.381164,20,1647.098468
-16.973346,20,1649.511697
39.266061,20,1651.678238
32.428403,20,1653.863541
-16.420876,20,1656.072537
-8.895523,20,1658.48273
39.689833,20,1660.702409
-17.378683,20,1662.913857
32.130829,20,1665.141178
-7.762596,20,1667.516606
8.628341,20,1669.777451
-16.923981,20,1671.971356
6.576295,20,1674.176367
15.554782,20,1676.566047
-17.971712,20,1678.782481
9.981715,20,1681.014919
11.200198,20,1683.211587
17.167662,20,1685.614444
11.557594,20,1687.776495
22.418538,20,1689.970992
38.093961,20,1692.189046
-1.168742,20,1694.649714
28.247182,20,1696.835844
39.2576,20,1698.901447
-17.719504,20,1701.094952
29.515641,20,1703.482856
18.507192,20,1705.662409
24.431529,20,1707.85269
38.26255,20,1710.038893
7.212588,20,1712.432661
5.442171,20,1714.6598
14.385126,20,1716.916778
29.173925,20,1719.137361
17.761623,20,1721.604223
30.94594,20,1723.801552
15.066533,20,1726.037548
-7.89849,20,1728.241437
7.123474,20,1730.708017
28.824292,20,1732.916871
12.952459,20,1735.16109
-13.363361,20,1737.336068
1.559388,20,1739.791263
18.21524,20,1742.076047
36.792699,20,1744.279136
31.956077,20,1746.445734
9.480569,20,1750.882014
-14.180583,20,1753.037739
2.30906,20,1755.214691
-16.015742,20,1757.370837
30.801103,20,1759.753729
14.86826,20,1761.920752
18.199651,20,1764.083951
27.866325,20,1766.26592
27.53483,20,1768.761081
5.53642,20,1770.928893
13.796826,20,1773.092478
-14.739479,20,1775.283694
-2.932347,20,1777.680692
38.495076,20,1779.899958
30.009151,20,1782.099059
26.195139,20,1784.287121
-6.199249,20,1786.698011
32.694333,20,1788.965748
22.283303,20,1791.20998
-16.375841,20,1793.386623
30.512022,20,1795.697657
18.35551,20,1797.859708
-11.546333,20,1800.041556
27.020484,20,1802.227328
13.978193,20,1804.646103
39.746118,20,1806.857948
-8.707705,20,1809.058871
-13.604379,20,1811.277099
13.639875,20,1813.657049
-12.097559,20,1815.850035
22.090867,20,1818.040083
-13.08367,20,1820.246478
-2.370256,20,1822.67445
39.357207,20,1824.879906
