#{"t_start": 1716399506.8537564, "env_id": "DiscreteSteps-v0"}
r,l,t
-27.295124,10,1.530432
-30.857155,15,2.868076
-0.820018,5,3.350559
-27.169984,6,4.311334
-1.541091,12,5.400617
-13.290603,6,5.952616
-12.666472,7,6.596899
-7.491785,4,7.364394
-18.58734,10,8.30191
-34.578953,18,9.960943
-30.456322,11,11.320913
-20.083356,7,11.976843
-12.404706,7,12.594018
-9.099837,7,13.299777
-16.321901,15,15.060806
-5.339507,5,15.538289
-10.585815,6,16.1057
-17.063087,10,17.419916
-8.028986,8,18.167545
-2.078456,6,18.714717
4.077365,9,19.579223
-11.511377,8,20.31018
-10.997045,10,21.719979
-8.757778,7,22.380526
1.923786,5,22.852725
-5.372696,4,23.22453
