#{"t_start": 1715901211.6132135, "env_id": "DiscreteSteps-v0"}
r,l,t
-14.059827,6,1.137867
-20.960162,7,1.764351
-3.404869,5,2.235298
-37.151833,13,3.422226
-30.240303,7,4.477804
-17.481227,13,5.730402
-3.565393,4,6.07658
-15.549231,8,6.936913
-3.86451,6,7.912725
-2.738698,3,8.190953
-8.310196,10,9.16588
-10.69816,11,10.141328
-3.277958,9,11.46797
-13.695256,7,12.114738
-8.546088,7,12.744252
-13.113661,8,13.458034
-5.217811,3,13.781468
-5.903941,4,14.58536
-8.416253,4,14.943066
-4.807586,4,15.486999
-8.130948,4,15.851072
-14.673623,9,16.693687
-3.419833,4,17.044525
17.274114,19,19.204112
-8.795845,6,19.775453
-9.255021,10,20.690337
-3.895447,4,21.460555
-6.618276,8,22.283053
-8.472782,14,23.550903
-14.485178,10,24.854729
-2.678855,9,25.659566
-12.224014,12,26.800288
-12.560585,9,27.985311
-8.355225,6,28.551336
-6.587275,5,29.028875
-5.715508,8,29.758338
-0.068502,6,30.290054
-3.821243,4,30.683186
7.038004,17,32.855885
11.875416,9,33.658693
-19.231909,12,35.12802
-6.126306,12,36.249799
-5.64751,4,36.602672
7.188833,10,37.555231
-8.556123,6,38.518202
1.857934,12,39.697829
-5.864441,11,40.813017
-7.280598,7,41.903783
3.430691,6,42.426077
6.45044,6,42.972102
-5.831897,4,43.384362
3.769333,6,43.914773
-13.380531,10,45.241796
3.021204,4,45.593521
-2.712867,4,45.980062
9.383697,16,47.391865
3.834636,7,48.426296
-17.680999,15,49.739765
-15.820385,12,50.78923
-13.770109,12,52.419995
-12.572211,20,54.236391
13.95214,15,55.910137
9.392094,20,57.640046
1.518993,7,58.640757
-9.378227,17,60.100101
2.734232,9,60.902896
2.0294,8,62.000297
-2.936366,11,62.983296
9.378749,14,64.606219
38.43053,20,66.378687
23.07235,15,68.027879
13.547941,20,69.775468
-5.855884,5,70.226357
-6.429853,7,71.299905
28.298012,20,73.008973
-1.908256,6,73.546945
-6.353316,14,75.206636
-21.770313,19,76.839207
-21.256187,20,78.93102
-18.682584,20,81.088405
-28.692851,20,82.790709
-16.596394,13,84.260491
9.498851,20,86.018334
34.271544,20,88.180596
27.914399,20,90.369104
-2.527444,20,92.143438
16.052701,20,94.374679
-9.522884,20,96.069152
-21.001186,20,98.189245
-20.518676,20,100.338528
15.988643,20,102.121226
-0.131235,10,103.37789
38.707075,20,105.159027
-3.510823,3,105.428729
-8.328798,20,107.500819
3.58911,20,109.63399
-19.882309,19,111.288979
-20.439241,20,113.443947
-16.849792,20,115.119401
-4.233316,20,117.304465
14.374867,20,119.715149
37.120048,20,121.405908
-6.753993,19,123.553468
18.068162,20,125.651089
2.505124,20,127.364798
-8.109203,20,129.510122
39.37549,20,131.329888
15.452685,20,133.410247
17.937265,20,135.490982
8.37929,20,137.195607
8.11703,20,139.282803
1.949513,20,141.488873
7.257285,20,143.27567
8.056937,20,145.342013
-15.53587,20,147.04143
-6.216436,10,148.245584
-11.137214,10,149.144911
5.218597,20,151.225491
15.779101,20,152.935501
34.629253,20,154.980351
10.704806,20,157.062905
-13.469406,17,158.537981
4.758887,20,160.621724
5.208092,20,162.320444
13.04825,20,164.421267
15.22619,20,166.487916
15.70559,20,168.301702
3.510129,20,170.374941
-19.430017,20,172.056508
-5.922782,20,174.125597
-1.466917,20,176.218361
39.758353,20,177.961007
0.975596,17,179.925532
16.656327,20,182.025206
6.354721,20,183.778842
-16.949118,20,185.892875
16.09319,20,187.599222
7.095678,20,189.766702
-1.245969,20,191.924948
-5.745831,20,193.61638
-22.631584,20,195.708533
-9.439689,20,197.806247
-27.148498,20,199.476707
-22.430783,20,201.61782
15.026874,20,203.299659
24.48392,20,205.411009
16.049725,20,207.616535
11.905902,20,209.31655
39.582411,20,211.382954
16.018923,20,213.538111
11.446125,20,215.288847
2.033713,20,217.366544
6.180805,20,219.049535
5.198465,20,221.15084
3.660654,20,223.242636
13.714407,20,224.966711
12.569434,20,227.129456
26.371377,20,229.234796
3.947898,20,231.019606
29.393384,20,233.103892
19.224469,20,234.865277
15.500058,20,237.261353
-6.722685,20,239.403276
35.737959,20,241.189099
-2.482089,15,242.877568
11.961657,20,244.564812
2.663992,20,246.69184
10.30935,20,248.780386
15.118022,20,250.506644
2.080743,20,252.588657
18.597368,20,254.29879
6.684108,20,256.375493
10.58639,20,258.514133
17.434285,20,260.254635
6.74351,20,262.360038
18.438373,20,264.561632
20.40362,20,266.288187
7.693739,20,268.49611
4.671019,20,270.259656
11.673605,20,272.352798
33.414987,20,274.386629
-4.421737,6,274.911982
22.774366,20,276.98003
-19.023606,20,278.678672
9.695761,20,280.829359
-5.930567,13,281.945983
9.462185,20,284.049827
-4.17163,20,285.779088
16.222312,20,287.839172
9.270542,20,289.879544
17.890389,20,291.555061
16.718834,20,293.749255
30.00965,20,295.823397
9.258776,20,297.500013
39.455475,20,299.672951
-12.212053,20,301.353937
34.102611,20,303.567705
33.981786,20,305.638272
7.736632,20,307.337903
4.868402,20,309.4499
8.340111,20,311.522798
9.424608,20,315.195696
16.996962,20,317.356647
19.829829,20,319.138917
39.487385,20,321.248936
-8.155045,5,321.680964
-9.22559,10,322.944541
-13.192831,9,323.724915
21.280445,20,325.486106
13.901434,20,327.559812
-0.934299,12,328.570438
10.304025,20,330.654215
39.16934,20,332.946789
-10.476315,7,333.587467
0.949107,13,334.688846
0.965655,6,335.553043
15.161119,20,337.245878
21.040697,20,339.338082
-6.214359,12,340.370919
5.287321,20,342.546912
18.732045,20,344.254964
-0.397246,15,345.988752
18.282256,20,347.696476
12.261128,20,349.997713
24.177692,20,352.192567
-5.223654,4,352.531572
15.933497,20,354.281292
38.84955,20,356.36053
34.327677,20,358.535578
18.200517,20,360.229551
34.70379,20,362.258776
39.453936,20,364.374279
11.196954,20,366.081713
31.592806,20,368.144289
10.531833,20,369.835213
-1.060395,20,371.98023
6.184128,20,374.098395
9.618638,20,375.812486
39.179596,20,377.933953
19.21804,20,379.999798
5.307936,20,381.705766
3.896823,11,383.164621
39.707327,20,384.848703
25.183093,20,386.904027
10.909574,20,388.612598
10.317783,20,390.860579
12.996082,20,392.923131
14.552103,20,394.681371
39.315753,20,396.870967
14.340717,20,398.974455
30.780861,20,400.740143
22.573604,20,402.871537
26.678125,20,404.616387
19.185723,20,406.729979
11.922438,20,408.858229
11.675227,20,410.579765
-19.412793,15,412.257951
-2.452907,5,412.678306
-3.872703,5,413.09758
20.850871,20,415.130413
13.138292,20,416.818662
-2.158957,8,417.880646
17.74784,20,419.559253
27.937324,20,421.586574
22.996449,20,423.261108
-5.214179,6,424.108668
-6.398383,10,424.988843
-0.809498,17,426.921883
33.255608,20,428.598017
14.395139,20,430.638284
21.644033,20,432.343443
7.209725,20,434.542562
11.266571,20,436.589614
26.368045,20,438.259464
9.202222,20,440.318613
39.519576,20,442.398849
39.040433,20,444.108039
9.949596,20,446.387545
29.307242,20,448.087969
22.420912,20,450.179338
16.400211,20,452.209811
18.714236,20,453.883088
30.891477,20,455.948193
22.917106,20,458.028233
15.209178,20,459.718422
14.735865,20,461.825399
18.14484,20,463.555878
32.549053,20,465.672338
-6.600053,3,465.922067
21.916761,20,467.974302
17.475508,20,469.66339
34.14669,20,471.734055
37.157179,20,473.857693
13.962574,20,475.550291
-17.138733,8,476.241088
33.719879,20,478.325651
39.448254,20,480.388738
11.477128,20,482.083866
15.261066,20,484.142708
22.293692,20,486.214962
16.347491,20,487.924133
13.193751,20,490.025162
29.06738,20,491.770708
24.37471,20,493.838753
23.563909,20,495.890996
-19.989451,20,497.61898
27.284658,20,499.669504
-4.416074,8,500.402433
39.71566,20,502.511247
29.895134,20,504.293102
17.721023,20,506.659807
16.428567,20,510.683968
9.652068,20,512.743524
30.526215,20,516.760614
30.512514,20,520.666214
6.384882,20,522.708803
34.756539,20,526.432303
11.226437,20,528.480626
17.10553,20,532.337716
