#{"t_start": 1715901211.6162205, "env_id": "DiscreteSteps-v0"}
r,l,t
-15.55343,11,1.600076
-42.177195,16,3.0707
-9.174399,6,4.028345
5.246989,6,4.596335
-10.812589,11,5.645854
-4.515183,8,6.390039
3.897586,5,6.974917
-21.119253,16,8.85383
-9.445133,14,10.167354
-21.50435,10,11.574821
-4.953838,6,12.141351
-24.449162,18,13.808131
-4.318048,8,14.968882
-13.186499,8,15.881646
-3.54713,4,16.248606
-13.344872,20,18.485685
-12.30709,8,19.244681
-9.134893,5,19.699562
-12.349204,6,20.256156
-1.194212,6,20.834863
-2.76827,7,21.912227
-27.69386,16,23.373975
2.421253,4,23.762048
-9.579524,13,25.305864
-0.897141,6,25.887547
-2.963164,3,26.188548
-5.430393,6,26.716069
-14.597611,8,27.451973
-2.642814,7,28.465793
-4.875453,9,29.309222
-13.839169,10,30.213893
16.47689,19,32.577499
0.700261,12,33.685794
-0.382105,14,35.332025
-1.514369,5,35.810972
-0.200382,3,36.094749
-14.787518,11,37.097995
-0.321771,5,37.592972
7.289934,18,39.725484
-1.460305,10,40.736335
-5.30488,10,42.113261
-0.673828,7,42.718542
-5.113403,6,43.264681
-2.065034,8,44.057974
-6.893156,8,45.156218
0.883273,8,45.902334
2.900267,8,46.610858
-16.391725,12,47.700383
10.221882,8,48.805852
-20.743284,16,50.17903
-7.691108,10,51.076775
1.209826,4,51.995148
-4.991201,4,52.346076
-4.842407,3,52.66161
19.297153,20,54.435128
-22.866334,20,56.532297
18.348539,17,58.382346
-14.388404,12,59.406664
-6.133357,6,59.936949
12.96505,20,62.107773
-13.891944,8,62.819136
8.465236,11,63.77591
0.017681,20,65.967127
2.387583,6,66.486812
5.521044,14,68.053376
-5.836647,6,68.59989
-7.706518,13,69.70233
-6.156492,11,71.145231
-17.408398,14,72.350834
-12.175556,20,74.546417
4.751966,20,76.240212
-15.515869,20,78.312971
-12.024165,20,80.024147
-3.144023,20,82.200368
6.332689,20,84.286568
5.316891,8,85.01111
38.346868,20,87.210856
31.322388,20,89.002172
3.000176,12,90.395734
-25.550712,20,92.170946
13.158355,20,94.400978
34.151197,20,96.096111
5.747276,20,98.216391
-14.81143,20,100.365381
8.783318,20,102.14742
-19.379267,14,103.840316
-15.634644,20,105.544004
9.791047,20,107.620326
34.402463,20,109.741461
39.198883,20,111.492971
-0.768696,20,113.649362
3.372492,20,115.757758
-14.923386,20,117.516055
-0.453261,20,119.946068
7.37396,20,121.615944
27.328588,20,123.851574
34.518449,20,125.941606
-4.546864,4,126.30843
13.781253,20,128.000842
10.134685,20,130.143536
3.530595,20,132.31842
11.847436,20,134.02986
14.486944,20,136.103149
17.766357,20,138.187799
-16.078585,11,139.112873
11.114315,20,141.325872
39.097091,20,143.111738
-8.877821,20,145.17852
16.170705,20,146.8774
-17.71409,20,148.979787
-5.583931,20,151.070118
-9.567314,7,151.663452
39.747188,20,153.386095
11.334063,20,155.446792
39.624008,20,157.495563
9.787655,16,158.895752
-14.96327,20,160.985513
-1.944173,20,162.720192
12.496249,20,164.796981
-24.556886,20,166.95967
37.050417,20,168.65959
34.641472,20,170.738724
-9.063077,20,172.821666
10.677042,20,174.500187
39.660954,20,176.59981
6.698691,20,178.338903
15.731162,20,180.536067
20.277932,20,182.627517
39.703461,20,184.397867
5.162088,20,186.516939
17.910665,20,188.69158
11.663038,16,190.086569
23.493089,20,192.215934
15.086128,20,193.884718
18.552224,20,195.974005
35.688694,20,198.080173
33.76989,20,199.75399
32.85328,20,201.891423
6.836231,20,203.591454
-0.129159,20,205.699928
0.601302,20,207.908483
25.525793,20,209.60085
16.56496,20,211.669683
15.237286,20,213.821266
39.732629,20,215.605293
-16.582793,20,217.650722
13.725347,20,219.325362
13.817767,20,221.426504
1.151519,18,223.348042
9.748233,20,225.07303
24.074267,20,227.235945
-27.267116,20,229.33925
1.059856,7,230.036039
16.099555,20,231.723083
10.674389,20,233.808716
16.956549,20,236.276018
-15.860847,20,237.964537
16.660367,20,240.114698
1.57682,20,242.270994
11.107393,20,244.010368
8.883986,20,246.135039
-12.912932,20,247.846696
4.254734,20,249.940655
11.462875,20,252.023432
25.441847,20,253.7148
16.509428,20,255.803657
-6.119133,7,256.402661
-6.655417,20,258.540847
38.680786,20,260.281716
16.142522,20,262.386752
16.654696,20,264.589969
24.778723,20,266.314702
-10.066091,20,268.522698
29.451421,20,270.286323
7.694212,20,272.378962
22.566597,20,274.413303
-0.724309,16,275.766733
39.413939,20,277.829113
4.610932,20,279.526163
39.438251,20,281.70221
22.050695,20,283.796775
7.062843,20,285.525947
12.679677,20,287.59666
38.962645,20,289.636086
10.920951,20,291.325388
9.174875,20,293.515145
12.581734,20,295.199444
5.63146,20,297.237459
-1.615828,11,298.197081
11.65092,20,300.363624
17.417527,20,302.546354
10.380733,20,304.269368
18.551526,20,306.368647
-7.04455,14,307.545304
31.14425,20,309.646393
20.29078,20,311.720361
16.353528,20,315.395732
12.472441,20,317.563821
33.148935,20,319.746963
-9.316447,11,320.667663
16.04518,20,322.383821
16.389509,20,324.493425
38.383422,20,326.635433
-14.357291,20,328.315316
13.450091,20,330.39466
39.728605,20,332.704662
0.454907,20,334.445107
33.287907,20,336.495954
13.118514,20,338.176943
13.674214,20,340.298055
30.727247,20,342.472566
6.990973,20,344.181548
2.679648,20,346.35379
13.030027,20,348.589309
16.091127,20,350.343659
15.791138,20,352.558792
39.13566,20,354.308471
37.845605,20,356.386962
15.779332,20,358.561527
34.673487,20,360.255825
38.20015,20,362.285287
-5.946095,7,362.875818
10.998975,20,364.998943
-3.307007,20,366.690536
13.719145,20,368.766661
10.911129,20,370.906435
10.644389,20,372.657288
8.873772,20,374.749333
12.647364,20,376.837945
16.399453,20,378.569165
16.136414,20,380.626701
14.506523,20,382.328761
10.654821,20,384.497957
22.649183,20,386.555752
-6.858305,7,387.183146
-2.751701,6,387.686527
15.564678,20,389.956226
26.473964,20,391.639715
11.408059,20,393.70323
11.373094,20,395.916874
25.246789,20,397.666165
5.61134,20,399.747655
11.657854,20,401.539558
15.555434,20,403.674544
39.568658,20,405.776237
16.146633,20,407.516375
18.500706,20,409.6186
20.534687,20,411.736461
7.612068,20,413.463868
0.763131,20,415.496209
10.382208,20,417.184959
13.92088,20,419.220167
9.369277,20,421.247642
4.689787,20,422.917842
15.746726,20,425.015935
4.376794,20,427.187108
15.419322,20,428.866126
7.729283,20,430.902391
-2.475573,11,431.850514
33.857221,20,434.047897
12.306528,20,435.736396
5.163989,20,437.769237
-6.371203,6,438.285655
2.412049,20,440.344856
29.618341,20,442.424577
28.470624,20,444.134623
0.665317,20,446.413098
9.918338,20,448.117238
-1.013438,7,449.104651
8.882128,20,450.767031
36.121848,20,452.815029
32.258396,20,454.49671
29.140856,20,456.553866
9.537054,20,458.630019
27.755344,20,460.386136
13.280403,20,462.483145
13.754016,20,464.586387
39.0521,20,466.28849
6.245228,20,468.336932
16.573951,20,470.027312
12.489302,20,472.093413
17.355822,20,474.215597
7.05908,20,475.909482
12.608862,20,477.997518
28.095638,20,480.066262
14.034395,20,481.76273
5.989116,20,483.817956
17.595264,20,485.529796
24.254631,20,487.6073
38.785196,20,489.709381
-5.598511,4,490.052568
0.488626,8,490.753629
-6.483673,5,491.175787
11.867063,20,493.264495
13.169559,20,495.319563
8.428204,20,497.036877
27.566321,20,499.108827
-7.659597,4,499.435714
-6.716735,6,499.944609
33.550483,20,502.088342
13.702598,20,503.802928
18.204796,20,506.156992
15.797223,20,510.154742
33.377181,20,512.241094
29.612424,20,516.24347
15.398915,20,518.360553
33.736165,20,522.194999
17.782747,20,525.928839
10.060396,20,527.984907
38.960254,20,531.82707
12.404905,20,535.916748
9.217547,20,537.986847
31.224548,20,541.849689
39.264265,20,543.903463
24.743844,20,547.61314
18.892263,20,551.22581
13.602824,20,553.277023
17.288153,20,557.162427
27.596551,20,561.193002
34.25157,20,563.274674
16.045855,20,567.274224
5.704317,20,569.363315
9.2427,20,573.555538
10.256324,20,577.578736
-7.04375,6,578.233006
36.021423,20,581.935007
39.561331,20,584.053938
16.105591,20,587.71811
9.787,20,589.867265
37.205155,20,593.823106
30.356402,20,597.914971
5.84851,16,599.623002
17.878979,20,603.452809
15.939697,20,605.638952
9.464691,20,609.677324
14.962685,20,613.486505
-7.61464,9,614.455978
9.011357,20,618.519633
12.945299,20,620.660534
32.700189,20,624.658814
17.077983,20,626.689008
7.824621,15,628.328195
16.436162,20,630.387809
37.765492,20,632.065198
38.996287,20,634.153332
0.438588,9,634.904919
15.502796,20,636.966723
11.725205,20,638.646095
28.014411,20,640.700172
10.116259,20,642.792608
1.835072,20,644.510838
25.892578,20,646.560572
3.871857,20,648.246501
10.369393,20,650.360077
11.05671,20,652.424779
24.914321,20,654.112815
3.4684,8,655.168922
17.46268,20,656.852497
38.659347,20,658.888102
16.005856,20,660.59507
39.588544,20,662.729693
16.153503,20,664.772373
32.089463,20,666.442647
34.348798,20,670.363701
12.917794,20,672.473087
27.260769,20,674.150105
17.539576,20,676.188389
14.5413,20,677.875128
39.751728,20,680.031216
15.005544,20,682.139336
24.22349,20,684.126705
16.586747,20,688.193863
34.99029,20,692.062601
17.010508,20,694.16627
15.865377,20,698.240439
38.495546,20,700.328875
27.104844,20,704.359948
8.471524,20,708.573439
31.26496,20,710.720217
17.635331,20,714.730634
22.817274,20,718.749283
12.470803,20,720.830845
23.193135,20,724.918364
11.389345,20,727.000692
16.749779,20,730.782916
36.590841,20,734.828295
13.861792,20,736.969647
18.304285,20,741.150906
-4.675755,15,742.778045
17.154057,20,746.863421
14.032746,20,751.013743
25.048169,20,753.113313
34.493663,20,757.183584
11.709944,20,761.037355
12.733201,20,763.180086
19.101239,20,766.777422
3.452822,20,768.861287
24.385377,20,773.032299
11.009055,20,777.144632
20.305711,20,779.28443
21.944468,20,783.415104
39.453222,20,787.105281
9.628987,20,789.190318
35.453253,20,792.93913
27.910119,20,795.019981
35.236987,20,798.869069
14.583971,20,802.974641
33.47744,20,805.103824
23.650535,20,809.008467
21.65984,20,812.972933
17.146248,20,815.067793
-0.969411,11,816.218986
24.287485,20,820.307063
-3.966613,20,824.241567
10.663733,20,826.43963
13.28918,20,830.325023
36.82771,20,834.358617
12.109347,20,836.527182
7.932887,20,840.686625
23.125042,20,842.80241
34.814956,20,847.002563
2.506792,19,850.955287
-19.594044,20,853.100251
30.680526,20,856.969563
38.438265,20,860.936445
20.127119,20,863.012075
32.959992,20,866.843212
35.303219,20,868.999668
30.016462,20,873.087872
12.252525,20,877.223868
7.333897,20,879.343267
12.401794,20,883.559378
20.98868,20,887.611955
6.442098,20,889.733506
25.654013,20,893.711758
2.916696,20,895.778192
15.509322,20,899.80157
8.143873,20,903.955294
11.292753,20,906.073678
36.339102,20,910.107915
39.331549,20,914.307861
26.017174,20,916.425355
-11.618653,5,916.967665
39.513242,20,921.08052
35.748661,20,925.072983
5.20181,20,927.227833
37.784246,20,931.452031
16.417127,20,933.583627
23.224091,20,937.347293
26.908446,20,941.488834
30.473365,20,943.572168
20.736452,20,947.671658
33.442416,20,951.812546
33.323294,20,953.935127
18.354143,20,957.890701
17.393997,20,959.961657
38.788324,20,964.087968
34.086983,20,968.179521
27.942176,20,970.298352
14.468134,20,974.227162
15.612903,20,978.406915
12.045803,20,980.590831
-6.943271,5,981.136079
38.100123,20,984.817484
18.133732,20,988.662782
17.677213,20,990.776581
39.65135,20,994.521972
26.582879,20,998.71456
33.524433,20,1000.902149
23.157873,20,1004.604625
34.656258,20,1006.692052
19.470291,20,1010.626114
22.657451,20,1014.502242
-26.876253,20,1016.604359
30.451379,20,1020.926958
18.258159,20,1024.710564
25.111082,20,1026.85497
37.099554,20,1031.058488
22.109501,20,1033.155624
33.61532,20,1037.174657
10.071948,20,1041.233113
-0.681433,20,1043.299432
27.224182,20,1047.257671
9.854178,20,1051.323277
22.644021,20,1053.447416
14.611505,20,1057.525163
6.641031,20,1059.654761
11.205869,20,1063.41941
33.719724,20,1067.228873
22.784228,20,1069.32264
33.716301,20,1073.196939
17.258404,20,1077.055
29.953967,20,1079.138065
29.129653,20,1083.176906
33.289144,20,1085.32078
25.77958,20,1089.381428
11.516843,20,1093.510926
16.638031,20,1095.626067
13.151748,20,1099.569539
16.572047,20,1103.39293
10.356483,20,1105.470503
38.148087,20,1109.212988
37.117606,20,1111.282326
23.601977,20,1115.064739
27.313643,20,1118.805221
36.054496,20,1120.894383
33.358543,20,1124.922516
39.270656,20,1128.64369
29.070744,20,1130.741069
21.85198,20,1134.550501
25.633658,20,1136.616852
21.383244,20,1140.42708
25.929566,20,1144.491291
25.809478,20,1146.598045
14.540475,20,1150.12284
33.172758,20,1154.189188
13.613377,20,1156.346877
30.582442,20,1160.31641
5.489492,20,1162.421907
12.100904,20,1166.277768
12.48758,20,1170.267469
16.660683,20,1172.377493
32.92506,20,1178.487694
26.6926,20,1182.480508
16.647395,20,1184.531447
22.803442,20,1188.580178
26.445689,20,1190.636495
9.468162,20,1194.573938
39.38857,20,1198.151286
8.845816,20,1200.280044
24.276399,20,1204.330281
26.421566,20,1208.314661
-2.310051,9,1209.339389
1.91719,6,1209.949983
38.943994,20,1214.086379
18.311764,20,1216.196092
17.053212,20,1220.328212
19.746778,20,1222.482654
25.736403,20,1226.354473
37.545399,20,1230.478844
31.275183,20,1232.604629
30.430172,20,1236.54795
11.983961,20,1240.526677
29.653788,20,1242.611186
18.085674,20,1246.409738
-16.150518,5,1246.921596
13.97484,20,1250.759946
38.152384,20,1252.833026
22.393455,20,1256.817665
18.150559,20,1261.106589
19.901148,20,1263.317776
39.335767,20,1267.320478
39.632108,20,1269.399361
30.324204,20,1273.639962
32.561931,20,1277.790078
15.419663,20,1279.892969
39.733086,20,1284.044547
32.892577,20,1288.200649
25.541999,20,1290.376372
31.163618,20,1294.60911
21.502472,20,1296.787146
29.201302,20,1300.910023
25.574457,20,1304.863481
30.074151,20,1307.005391
20.57967,20,1310.9547
26.594964,20,1314.84753
38.967643,20,1317.023122
2.205862,20,1321.204913
