#{"t_start": 1715901211.6045778, "env_id": "DiscreteSteps-v0"}
r,l,t
-7.3026,7,1.198128
-10.536049,8,1.902432
-2.145923,8,2.670531
-5.756939,3,2.933256
-31.193694,10,4.252801
-20.778415,5,4.721586
-4.664087,3,5.031185
-0.051157,6,5.587327
-12.391588,7,6.239856
-9.04083,10,7.666437
-14.342068,5,8.139179
-13.056085,9,9.033709
-10.424899,10,9.924973
-15.746502,10,11.336351
-4.691977,5,11.781616
-21.120386,15,13.152602
-16.085851,6,13.7296
-9.956326,4,14.533942
-4.127556,6,15.11433
-8.821959,8,16.016506
-9.352225,5,16.464765
-5.703756,7,17.115186
-27.970685,13,18.719316
-8.975036,10,19.642017
-2.987366,8,20.381535
-8.481476,5,21.249895
1.988167,7,21.955413
-5.36074,3,22.242013
-1.714666,5,22.677713
-10.303105,8,23.426861
-6.421088,3,23.704054
-15.260213,7,24.725771
-22.800961,14,26.023384
4.273395,8,26.759288
-24.962013,17,28.703345
-5.346923,11,29.707928
-9.945565,8,30.440538
-1.246916,5,31.497534
-9.284674,9,32.330718
-13.748871,4,32.733009
-14.512598,10,33.617724
-0.344302,4,33.99032
1.876202,5,34.830159
-6.990099,6,35.374925
-5.835397,4,35.753563
-6.401084,10,36.663016
-12.621965,8,37.412972
-1.261894,4,38.170135
-8.007898,5,38.659421
1.093419,4,39.043808
0.961767,8,39.85025
-0.464772,7,40.565353
-7.516778,7,41.224808
-8.321719,13,42.841489
8.323089,9,43.714088
-2.262825,3,43.975579
-0.788866,3,44.27323
-12.540098,17,46.209637
-9.273744,8,46.920559
4.357298,16,48.7473
-2.336208,5,49.19
-4.47319,10,50.042495
-11.129235,4,50.394237
-1.082699,6,50.929482
-11.420411,5,51.904491
-6.245994,7,52.594941
-22.632666,20,54.377876
2.772166,5,55.201865
-3.6388,17,56.659638
1.061005,4,57.005655
-12.965059,12,58.426579
-13.871174,11,59.338687
-2.344243,11,60.329785
2.47333,11,61.686394
-11.050246,20,63.463379
-24.328893,20,65.594831
24.816301,20,67.732469
8.816413,20,69.474693
-15.281086,20,71.696544
-0.991689,10,72.551008
3.557393,9,73.344427
0.453085,12,74.83238
-10.939306,20,76.544712
26.276227,20,78.630313
-17.43314,19,80.705519
12.709692,20,82.421746
3.655818,20,84.500495
23.524554,20,86.25264
-23.432364,20,88.421435
-7.435677,18,90.438349
-20.597717,20,92.214225
-8.591417,4,92.542369
8.453258,17,94.52508
4.392173,20,96.632044
-13.187651,20,98.338865
8.550362,20,100.489513
6.070846,20,102.281573
-14.209355,20,104.469009
-5.949133,4,104.804611
0.470213,20,106.873993
4.472348,20,108.581648
14.539942,20,110.752037
4.680942,20,112.909941
16.211056,20,114.593955
16.501099,20,116.720486
-9.947077,5,117.172467
26.381224,20,119.585548
39.462491,20,121.274938
6.234459,20,123.512002
8.494072,20,125.610286
-3.936473,20,127.323814
13.482452,20,129.469362
15.346254,20,131.29
-11.746976,20,133.368842
15.884475,20,135.449788
-16.128601,20,137.155484
3.817304,20,139.238852
10.299633,20,141.448701
13.672341,20,143.235126
38.779146,20,145.300836
-19.773679,20,147.001469
-10.485724,20,149.103754
4.636648,11,150.023988
1.713412,20,152.117289
0.201933,15,153.783115
12.500512,20,155.490713
39.654487,20,157.53872
-9.824971,20,159.303306
1.052204,20,161.371145
8.580708,20,163.465189
8.936723,20,165.170061
15.213806,20,167.350256
11.782601,20,169.424149
16.706252,20,171.10776
4.511952,20,173.188537
0.792576,20,174.863572
9.99001,20,176.96185
3.109418,20,179.195234
10.876414,20,180.918402
12.691982,20,183.00876
8.897997,20,185.134992
10.296492,20,186.90129
-2.602605,8,187.559211
19.286334,20,189.726733
18.95255,20,191.884329
10.555185,20,193.576773
12.535521,20,195.669637
8.046245,19,197.304816
33.758255,20,199.345008
-4.118529,20,201.487882
-11.445027,20,203.167947
-4.383356,20,205.282875
1.586093,20,207.486863
-20.392962,20,209.187961
18.129113,20,211.254215
7.205356,20,212.944561
31.118746,20,215.109095
23.350855,17,216.996307
0.248395,20,218.668035
27.418546,20,220.771641
33.667611,20,222.874438
-5.275283,11,223.860285
18.213796,20,225.542672
10.549395,20,227.709212
1.865462,20,229.808722
38.418029,20,231.587563
-3.602103,20,233.673147
5.267792,20,236.108167
-5.573586,20,237.828458
18.045749,20,239.979028
2.327933,20,241.760582
0.695267,20,243.871055
2.040928,20,245.998044
30.568238,20,247.706863
-26.867337,20,249.792916
10.485586,20,251.885246
16.144583,20,253.578302
39.450109,20,255.666523
12.943881,20,257.425435
7.37051,20,259.527881
12.211865,20,261.655186
5.897339,20,263.347814
-13.097941,20,265.578323
15.875855,20,267.780697
-2.075558,6,268.273687
38.40521,20,270.024672
-26.797257,19,272.054058
-2.089667,20,274.10843
0.901756,20,275.809712
11.04434,20,277.871499
21.09608,20,279.92518
24.689717,20,281.744417
25.014922,20,283.840427
2.860465,20,285.568307
7.699412,20,287.639396
18.997815,20,289.680475
-2.748401,10,290.534868
11.17433,20,292.594112
5.163324,20,294.397133
-4.117889,10,295.614154
5.864462,20,297.280699
7.934026,20,299.459215
3.049049,20,301.131737
10.131597,20,303.353978
32.078002,20,305.427577
-3.003537,9,306.231313
37.404546,20,308.335621
14.022113,20,310.017049
28.728457,20,312.089968
17.020095,20,315.760865
6.253864,20,317.928161
11.13213,20,320.107862
19.554205,20,321.820307
-4.318722,20,323.941931
14.315957,20,326.101315
11.643793,20,327.777742
7.481967,20,329.847095
9.919471,20,331.654874
8.435253,20,333.883929
38.159843,20,335.929459
13.159423,20,337.629442
12.84372,20,339.741349
10.747551,20,341.872496
3.004273,19,343.531158
-2.996921,7,344.124243
16.189776,20,346.297309
-14.951176,14,347.491795
39.671109,20,349.799332
8.987099,20,351.92918
7.398136,20,353.713276
38.493935,20,355.832476
8.94787,20,357.901869
16.206395,20,359.683704
-3.352187,4,360.031536
15.073723,20,362.057801
39.738375,20,364.173967
15.634167,20,365.876465
29.182292,20,367.933784
-3.089213,5,368.377736
26.797635,20,370.514334
8.922673,20,372.21015
17.121746,20,374.331664
29.407528,20,376.042627
7.224777,20,378.162995
10.45859,20,380.228898
11.308358,20,381.936583
-6.157302,6,382.937078
22.033256,20,384.622644
7.041399,20,386.682342
18.352091,20,388.389854
-7.034602,11,389.796182
4.800734,20,391.582543
1.318752,17,393.397952
13.622747,20,395.605537
-0.190385,16,397.019664
7.265063,20,399.12504
15.883694,20,400.890733
39.621686,20,403.020266
16.313706,20,405.138366
3.136451,7,405.718875
27.4578,20,407.459583
15.490221,20,409.562966
12.465018,20,411.680151
16.836039,20,413.406369
39.361716,20,415.436445
-0.225523,4,415.787652
12.76604,20,417.839454
11.067927,20,419.519711
30.352188,20,421.544981
25.964415,20,423.220727
29.728051,20,425.308557
12.02255,20,427.468081
31.320631,20,429.157805
37.627981,20,431.193872
31.057797,20,433.39842
-7.489951,6,433.892982
39.767578,20,435.579875
-14.135328,11,436.891138
14.145212,20,438.567384
13.296163,20,440.627465
9.317818,20,442.706981
-28.106054,12,443.750841
15.09287,20,446.021654
14.73925,20,447.716598
39.117723,20,449.811198
13.665301,20,451.842624
33.878641,20,453.517728
18.567111,20,455.581334
9.467453,20,457.252904
39.063724,20,459.334826
-1.491012,11,460.328345
7.659816,20,462.427285
31.752131,20,464.5029
-6.262232,7,465.152508
8.376768,20,466.859147
30.297768,20,468.907154
-13.918557,20,470.9578
0.569442,14,472.135466
33.60361,20,474.259395
10.092171,20,475.952477
4.9846,18,477.857424
39.236637,20,479.920604
-6.785355,6,480.461066
22.588991,20,482.15459
23.0781,20,484.212229
9.925938,20,486.284592
39.043743,20,487.986288
-14.632751,5,488.429854
-3.66363,6,489.319805
39.658915,20,491.03885
10.272385,20,493.126092
29.307971,20,494.820616
12.567751,20,496.898549
-0.754678,13,498.375539
30.098445,20,500.077386
16.213163,20,502.212219
7.460175,20,503.932231
16.443275,20,506.299402
24.026326,20,510.311547
13.075138,20,512.388733
13.293027,20,516.390216
-7.779106,11,517.577886
9.213247,20,521.427319
14.028486,20,523.459365
16.921819,20,527.20946
21.778951,20,531.064192
36.408937,20,533.13223
35.414124,20,537.193749
39.06054,20,541.080013
6.070843,20,543.107261
33.423833,20,546.818445
18.07181,20,548.868342
10.956675,20,552.488478
-19.563222,13,555.592796
11.386959,20,557.727831
32.140059,20,561.747038
-3.580128,7,562.465294
12.488209,20,566.436475
15.524185,20,568.569028
5.652019,20,572.723999
27.801781,20,574.878828
15.436041,20,578.955338
7.440105,20,582.655033
17.109031,20,584.727561
34.811722,20,588.404857
7.158859,20,592.370423
30.415033,20,594.506866
16.241395,20,598.629372
24.340585,20,600.743431
13.515104,20,604.591209
35.198596,20,608.594384
36.70198,20,610.796883
11.131654,20,614.608908
38.938253,20,618.674886
5.683259,20,620.81144
28.27816,20,624.802045
32.844591,20,626.810373
13.645171,20,628.860768
1.242545,20,630.918592
20.93976,20,632.601499
-16.801967,6,633.478189
-9.471182,8,634.197438
20.889258,20,635.887577
16.587078,20,637.940012
17.607056,20,639.988235
35.533823,20,641.686997
37.486542,20,643.76938
24.13082,20,645.871513
30.553223,20,647.545092
8.281656,20,649.643134
0.468167,8,650.298407
10.383614,20,652.366595
35.954483,20,654.056062
-2.899269,3,654.317175
15.797035,20,656.380407
23.690481,20,658.411443
35.297325,20,660.108098
24.194398,20,662.259288
34.434184,20,664.283116
33.555853,20,665.957213
39.642163,20,668.002058
32.424821,20,671.577068
30.670015,20,673.666747
6.43073,20,675.723229
34.189456,20,677.403942
33.823422,20,679.57021
12.388546,20,681.663125
-3.271454,17,683.227747
-4.230497,7,683.954719
9.009946,20,688.024881
16.49857,20,691.888145
16.782633,20,693.989661
22.09518,20,698.070718
36.568381,20,700.168306
23.900941,20,704.181005
36.834711,20,708.386448
28.826702,20,710.543907
34.533555,20,714.56308
12.057969,20,718.481369
39.031763,20,720.663562
20.956252,20,724.744601
12.951622,18,726.603835
15.104429,20,730.369291
5.231768,20,734.433831
0.925981,18,736.35928
30.139301,20,740.556482
23.951447,20,742.703249
34.442327,20,746.787297
3.200691,20,750.938844
20.922168,20,753.039408
12.284172,20,757.107405
16.511451,20,760.942305
16.86579,20,763.099732
38.102104,20,766.688116
26.345012,20,768.78458
16.651705,20,772.956943
21.646437,20,777.074408
-8.199361,4,777.503605
16.525286,20,779.630197
24.352233,20,783.782082
16.303712,20,787.47791
13.274058,20,789.545082
23.688713,20,793.310567
35.735557,20,797.118194
34.656424,20,799.234926
23.866717,20,803.351024
36.896577,20,805.461241
10.325153,20,809.372217
24.62328,20,813.349288
33.479702,20,815.416904
16.736023,20,819.493416
35.776433,20,823.431898
32.211844,20,825.576739
34.085587,20,829.503888
29.964679,20,831.691494
-7.962234,10,834.640735
27.218533,20,836.787114
28.456163,20,840.937949
16.198056,20,845.106565
30.441644,20,847.256164
15.896452,20,851.335166
17.628441,20,853.472404
33.335564,20,857.333288
-6.18711,14,860.528845
25.296224,20,862.732631
29.657862,20,866.555397
19.991682,20,868.701942
32.752386,20,872.780731
-8.52793,4,873.265479
18.869046,16,876.88644
15.150689,20,879.043381
22.012991,20,883.267435
24.550395,20,887.226377
16.824358,20,889.434406
10.869368,20,893.422101
27.747241,20,895.512122
26.486651,20,899.494259
31.832023,20,903.668108
26.166369,20,905.7809
33.02404,20,909.831019
27.400337,20,913.843248
17.920996,20,916.127517
27.724473,20,920.279437
15.400789,20,922.371486
23.374906,20,926.380541
9.808229,20,930.644859
30.573609,20,932.784593
32.07341,20,936.54492
29.832352,20,940.502581
24.175218,20,942.759691
17.123543,20,946.870169
14.873025,20,948.960779
31.08397,20,953.138432
14.638491,20,957.096507
25.743152,20,959.175405
23.010046,20,963.273252
26.566635,20,967.212405
33.489957,20,969.458698
-0.168738,5,970.016201
39.390122,20,973.932105
14.432588,17,975.791708
28.4163,20,979.959599
14.494514,20,983.744717
2.78712,20,985.863077
8.29882,20,989.688968
20.533449,20,993.4454
-5.507924,13,994.806928
10.085167,20,999.01982
36.395026,20,1001.18293
33.049168,20,1004.888219
7.906213,20,1006.972685
18.456304,20,1010.908724
1.253905,20,1014.768408
16.616349,20,1016.892784
26.327882,20,1021.203956
9.573098,20,1025.038171
16.199493,20,1027.13863
2.734252,20,1031.33876
29.705448,20,1033.434886
5.258094,20,1037.456762
39.634146,20,1041.507648
30.071349,20,1043.574667
11.353172,20,1047.545023
32.322058,20,1051.594131
28.77641,20,1053.708447
25.732106,20,1057.786614
17.557477,20,1059.918361
8.392064,20,1063.675032
11.9426,20,1067.490252
16.679811,20,1069.583954
36.344903,20,1073.448661
32.78701,20,1077.328364
23.631019,20,1079.383373
17.716675,20,1083.450881
0.784968,20,1085.587829
10.47483,20,1089.661347
8.368794,20,1093.765956
10.179647,20,1095.902148
11.617022,20,1099.831426
26.226729,20,1103.697378
39.766596,20,1105.734856
18.74014,20,1109.474933
0.341932,20,1111.546263
36.213056,20,1115.314399
38.813959,20,1119.067275
-1.777207,5,1119.609527
28.782556,20,1123.558233
9.709463,20,1125.716066
-0.862867,13,1128.697616
35.903895,20,1130.793303
33.458779,20,1134.608418
39.598992,20,1136.670109
9.358013,20,1140.476852
29.096102,20,1144.539771
-2.363709,20,1146.65413
38.438119,20,1150.174323
