name,amplitude,sd,CRLB(%),chem shift(ppm),sd(ppm),CRLB(cs%) ,LW(Hz),sd(Hz),CRLB(LW%),phase(deg),sd(deg),CRLB(phase%),g,g_sd,g (%)
BATP,2.704664512398222,0.06678886998085079,3.4444290146446837,-16.15680303345152,0.010421412816789172,0.046663012688648926,54.48646652460753,1.865133942480885,4.773499204002043,0.1953526450824084,0.3683413836586947,263.6803537794399,0.0,0.0,
AATP,3.016358205590712,0.05167610837207329,2.3867084707652513,-7.562213695579853,0.004268917427520561,0.039398963309316345,31.34115933206899,0.7309268496319817,3.2325950886090498,0.1953526450824084,0.3683413835503895,263.6803537794386,0.0,0.0,
GATP,3.078993367296651,0.055577276249172164,2.51658834182696,-2.5250558372181993,0.005693703519717809,0.15727201934587548,38.96553626699003,0.949040989699948,3.393668243061617,0.1953526450824084,0.3683413835503895,263.6803537794399,0.0,0.0,
UDPG,0.05089821784914844,0.04494854564888839,123.18509402325213,-9.759999999996557,0.09569674851400052,1.367730225788478,27.53938252422905,33.41313144770794,169.2437202846723,0.1953526450824084,0.3683413835503895,263.6803537794386,0.0,0.0,
NAD,0.4347467815757646,0.05075966468211104,16.27740720202301,-8.249999999999998,0.012459942499084801,0.21061949533195062,29.40755532291609,4.566159837181698,21.647270417752353,0.1953526450824084,0.3683413835503895,263.6803537794399,0.0,0.0,
PCr,4.443361137496243,0.03333803572033982,1.046601666130288,-0.000222723245647872,0.00063603809188871,398.7986575172957,15.782012273360408,0.16462583588185836,1.4550861943342213,0.1953526450824084,0.3683413835503895,263.6803537794399,0.0,0.0,
GPC,1.3482966473344884,0.03949111533460848,4.085569531217616,2.9500055064200676,0.0023701140252393002,0.11208423711563195,20.444375406013087,0.8213806003865814,5.60424521931348,0.1953526450824084,0.3683413835503895,263.6803537794399,0.0,0.0,
GPE,0.8475337109040411,0.03881673057701031,6.389182849861806,3.5055491112190826,0.003553494906585004,0.14140720689106703,19.84896375390551,1.2483682116142787,8.773466754456797,0.1953526450824084,0.3683413835503895,263.6803537794386,0.0,0.0,
Pin,0.8231565349201968,0.050153150909121626,8.498959139623105,4.816418941239336,0.004215104620884568,0.12208062472228079,21.351973148061557,1.6173935772322927,10.566451186557176,0.1953526450824084,0.3683413835503895,263.6803537794399,0.0,0.0,
Pex,0.2729459884449232,0.05979108180212503,30.558064397879093,5.203248517138976,0.021748224789651525,0.5830454323718312,30.214273310802938,8.394136996169745,38.754437582436275,0.1953526450824084,0.3683413835503895,263.6803537794399,0.0,0.0,
PC,0.30191894295542687,0.038301337321296446,17.696085877545812,6.23797849351966,0.008967230879163433,0.20052474353408786,18.566513315679195,3.207711636610682,24.100069855287174,0.1953526450824084,0.3683413835503895,263.6803537794399,0.0,0.0,
PE,2.2465967286349136,0.04240618061460782,2.6332438964293807,6.759626295963841,0.0017391318066349052,0.035899403811913776,22.79888766279806,0.5879501268011216,3.5974769078933337,0.1953526450824084,0.3683413835503895,263.6803537794386,0.0,0.0,
